t,PAC_PV,P_BESS,P_Grid,IBat,TBat,VBat,Soc,FreqIn,FreqOut,nCicli,Assorbita,Consumata
2025-01-11 03:10:00,6.31944,-407.065,-6838.53,-8.6,20.7,49.89,79.0,0.0,0.0,422,7251.91444,
2025-01-11 03:15:00,6.59028,-541.047,-6965.51,-6.1,20.7,49.87,79.0,0.0,0.0,422,7513.147280000001,
2025-01-11 03:20:00,10.3275,-506.992,-7205.37,-6.9,20.7,49.86,79.0,0.0,0.0,422,7722.6895,
2025-01-11 03:25:00,8.30556,-388.383,-6921.7,-5.8,20.7,49.86,79.0,0.0,0.0,422,7318.388559999999,
2025-01-11 03:30:00,6.31944,-363.075,-6434.49,-5.1,20.7,49.87,79.0,0.0,0.0,422,6803.88444,
2025-01-11 03:35:00,6.34146,-407.831,-6389.29,-7.2,20.7,49.85,78.0,0.0,0.0,422,6803.46246,
2025-01-11 03:40:00,6.31944,-454.2,-6839.54,-9.2,20.7,49.83,78.0,0.0,0.0,422,7300.05944,
2025-01-11 03:45:00,8.48611,-343.144,-6270.28,-2.4,20.7,49.85,78.0,0.0,0.0,422,6621.91011,
2025-01-11 03:50:00,10.5087,-222.11,-5849.77,-3.6,20.7,49.85,78.0,0.0,0.0,422,6082.3887,
2025-01-11 03:55:00,6.31944,-354.351,-5587.34,-3.8,20.7,49.84,78.0,0.0,0.0,422,5948.01044,
2025-01-11 04:00:00,6.31944,-320.58,-5679.74,-5.4,20.7,49.84,78.0,0.0,0.0,422,6006.63944,
2025-01-11 04:05:00,6.34146,-382.851,-6146.33,-6.1,20.7,49.82,78.0,0.0,0.0,422,6535.522459999999,
2025-01-11 04:10:00,8.66667,-409.77,-6265.79,-5.8,20.7,49.8,78.0,0.0,0.0,422,6684.22667,
2025-01-11 04:15:00,10.3275,-386.839,-6397.21,-1.5,20.7,49.81,78.0,0.0,0.0,422,6794.3765,
2025-01-11 04:20:00,6.22917,-432.832,-6665.16,-5.8,20.7,49.78,78.0,0.0,0.0,422,7104.22117,
2025-01-11 04:25:00,6.31944,-302.171,-6582.89,-5.2,20.7,49.8,78.0,0.0,0.0,422,6891.380440000001,
2025-01-11 04:30:00,6.34146,-392.064,-6631.66,-4.5,20.7,49.78,78.0,0.0,0.0,422,7030.06546,
2025-01-11 04:35:00,8.84722,-435.814,-6635.8,-5.2,20.7,49.78,78.0,0.0,0.0,422,7080.46122,
2025-01-11 04:40:00,9.84028,-321.893,-6710.74,-5.6,20.7,49.78,78.0,0.0,0.0,422,7042.47328,
2025-01-11 04:45:00,6.34146,-342.029,-6978.06,-7.7,20.7,49.77,78.0,0.0,0.0,422,7326.43046,
2025-01-11 04:50:00,6.31944,-390.114,-7498.02,-6.1,20.7,49.76,78.0,0.0,0.0,422,7894.45344,
2025-01-11 04:55:00,6.31944,505.578,-7815.7,29.2,20.6,49.94,78.0,0.0,0.0,422,7316.44144,
2025-01-11 05:00:00,9.33101,1433.22,-7515.34,28.8,20.6,50.11,78.0,0.0,0.0,422,6091.45101,
2025-01-11 05:05:00,9.29861,1520.87,-7695.63,31.9,20.6,50.28,78.0,0.0,0.0,422,6184.05861,
2025-01-11 05:10:00,6.34146,1563.84,-7737.74,32.4,20.6,50.41,78.0,0.0,0.0,422,6180.241459999999,
2025-01-11 05:15:00,6.31944,1277.4,-7255.78,19.2,20.6,50.43,78.0,0.0,0.0,422,5984.69944,
2025-01-11 05:20:00,6.13889,900.063,-7318.52,21.9,20.5,50.44,79.0,0.0,0.0,422,6424.5958900000005,
2025-01-11 05:25:00,8.2439,1426.71,-8122.19,31.8,20.5,50.5,79.0,0.0,0.0,422,6703.7239,
2025-01-11 05:30:00,10.3819,1995.8,-9582.38,36.1,20.5,50.51,79.0,0.0,0.0,422,7596.961899999999,
2025-01-11 05:35:00,6.61324,1519.15,-8541.24,23.3,20.5,50.46,79.0,0.0,0.0,422,7028.703240000001,
2025-01-11 05:40:00,6.31944,1702.93,-8830.64,39.3,20.5,50.48,80.0,0.0,0.0,422,7134.029439999998,
2025-01-11 05:45:00,6.31944,1631.48,-8668.81,24.6,20.4,50.44,80.0,0.0,0.0,422,7043.649439999999,
2025-01-11 05:50:00,6.34146,1680.79,-8763.23,37.3,20.4,50.45,80.0,0.0,0.0,422,7088.781459999999,
2025-01-11 05:55:00,10.3819,1678.9,-8474.07,30.4,20.4,50.44,80.0,0.0,0.0,422,6805.5519,
2025-01-11 06:00:00,8.48611,1547.78,-9501.97,-7.0,20.3,50.34,80.0,0.0,0.0,422,7962.676109999999,
2025-01-11 06:05:00,6.34146,-548.802,-8506.74,-8.8,20.3,50.17,80.0,0.0,0.0,422,9061.88346,
2025-01-11 06:10:00,6.31944,-384.785,-8260.86,-6.2,20.3,50.16,80.0,0.0,0.0,422,8651.96444,
2025-01-11 06:15:00,6.31944,-577.656,-9555.82,-8.4,20.3,50.1,80.0,0.0,0.0,422,10139.795439999998,
2025-01-11 06:20:00,7.60976,-525.501,-9468.83,-3.3,20.2,50.1,80.0,0.0,0.0,422,10001.94076,
2025-01-11 06:25:00,10.1111,-307.619,-9515.85,-4.9,20.2,50.1,80.0,0.0,0.0,422,9833.5801,
2025-01-11 06:30:00,7.60976,-386.653,-9645.58,-5.0,20.2,50.08,80.0,0.0,0.0,422,10039.84276,
2025-01-11 06:35:00,6.31944,-393.892,-9687.97,-4.7,20.1,50.07,80.0,0.0,0.0,422,10088.181439999998,
2025-01-11 06:40:00,6.31944,-354.217,-9925.23,-4.6,20.1,50.06,80.0,0.0,0.0,422,10285.76644,
2025-01-11 06:45:00,6.34146,-517.824,-10364.4,-35.6,20.1,49.97,80.0,0.0,0.0,422,10888.56546,
2025-01-11 06:50:00,7.49306,-369.97,-9344.81,-4.7,20.1,50.04,80.0,0.0,0.0,422,9722.27306,
2025-01-11 06:55:00,10.0208,-382.134,-8333.43,1.7,20.0,50.04,80.0,0.0,0.0,422,8725.5848,
2025-01-11 07:00:00,7.70035,-198.615,-7762.23,-3.4,20.0,50.03,80.0,0.0,0.0,422,7968.545349999999,
2025-01-11 07:05:00,6.13889,-290.033,-7568.13,-27.7,20.0,49.98,80.0,0.0,0.0,422,7864.301890000001,
2025-01-11 07:10:00,6.31944,-278.366,-8172.43,-4.1,19.9,50.01,80.0,0.0,0.0,422,8457.115440000001,
2025-01-11 07:15:00,6.43206,-281.763,-8572.62,-3.8,19.9,50.01,80.0,0.0,0.0,422,8860.81506,
2025-01-11 07:20:00,10.1111,-250.601,-8839.67,-3.5,19.9,50.01,80.0,0.0,0.0,422,9100.3821,
2025-01-11 07:25:00,8.69686,-338.354,-9149.13,-5.4,19.8,49.98,79.0,0.0,0.0,422,9496.18086,
2025-01-11 07:30:00,6.31944,-333.09,-9504.99,-6.8,19.8,49.98,79.0,0.0,0.0,422,9844.39944,
2025-01-11 07:35:00,6.31944,-352.391,-9932.73,-4.5,19.7,49.98,79.0,0.0,0.0,422,10291.440439999998,
2025-01-11 07:40:00,6.34146,-323.919,-9524.67,-6.0,19.7,49.96,79.0,0.0,0.0,422,9854.93046,
2025-01-11 07:45:00,10.7431,-441.536,-10119.7,-6.3,19.7,49.95,79.0,0.0,0.0,422,10571.9791,
2025-01-11 07:50:00,34.3924,-569.69,-10429.5,-7.3,19.7,49.93,79.0,0.0,0.0,422,11033.5824,
2025-01-11 07:55:00,116.007,-440.091,-9626.04,-7.1,19.6,49.92,79.0,0.0,0.0,422,10182.138,
2025-01-11 08:00:00,201.174,-453.313,-9677.31,-6.2,19.6,49.9,79.0,0.0,0.0,422,10331.797,
2025-01-11 08:05:00,315.316,-405.733,-9647.7,-8.6,19.6,49.9,79.0,0.0,0.0,422,10368.749000000002,
2025-01-11 08:10:00,519.648,-325.986,-9482.1,-78.3,19.6,49.82,79.0,0.0,0.0,422,10327.734,
2025-01-11 08:15:00,730.576,-395.719,-8866.71,3.8,19.6,49.9,79.0,0.0,0.0,422,9993.005,
2025-01-11 08:20:00,774.934,-354.587,-8347.26,2.4,19.6,49.89,79.0,0.0,0.0,422,9476.781,
2025-01-11 08:25:00,976.251,-356.975,-8176.51,-5.0,19.5,49.9,79.0,0.0,0.0,422,9509.736,
2025-01-11 08:30:00,1226.9,-330.139,-8408.04,-2.9,19.5,49.89,79.0,0.0,0.0,422,9965.079,
2025-01-11 08:35:00,1513.04,-438.875,-8223.09,-4.4,19.5,49.88,79.0,0.0,0.0,422,10175.005,
2025-01-11 08:40:00,1580.86,-392.01,-8007.57,-5.7,19.5,49.87,78.0,0.0,0.0,422,9980.44,
2025-01-11 08:45:00,1698.95,-407.145,-7945.92,-7.6,19.5,49.85,78.0,0.0,0.0,422,10052.015,
2025-01-11 08:50:00,1818.48,-375.842,-7668.41,-6.7,19.4,49.85,78.0,0.0,0.0,422,9862.732,
2025-01-11 08:55:00,2328.58,-492.928,-8605.98,-6.1,19.4,49.83,78.0,0.0,0.0,422,11427.488,
2025-01-11 09:00:00,2885.4,-374.566,-8610.37,-4.6,19.4,49.83,78.0,0.0,0.0,422,11870.336,
2025-01-11 09:05:00,2602.22,-575.702,-8981.41,-6.3,19.4,49.79,78.0,0.0,0.0,422,12159.332,
2025-01-11 09:10:00,2456.47,-387.867,-9178.33,-8.0,19.4,49.8,78.0,0.0,0.0,422,12022.667,
2025-01-11 09:15:00,2271.57,-350.878,-9438.59,-5.2,19.4,49.8,78.0,0.0,0.0,422,12061.038,
2025-01-11 09:20:00,2697.51,-458.335,-9581.28,5.6,19.4,49.8,78.0,0.0,0.0,422,12737.125,
2025-01-11 09:25:00,3099.76,-552.13,-9095.63,-5.2,19.4,49.77,78.0,0.0,0.0,422,12747.52,
2025-01-11 09:30:00,2813.25,-518.2,-10140.2,-9.1,19.4,49.76,78.0,0.0,0.0,422,13471.65,
2025-01-11 09:35:00,3402.79,-432.385,-9552.67,-5.2,19.4,49.77,78.0,0.0,0.0,422,13387.845,
2025-01-11 09:40:00,5031.18,-376.716,-9387.57,-7.6,19.3,49.76,78.0,0.0,0.0,422,14795.466,
2025-01-11 09:45:00,6355.83,-478.215,-10198.3,-1.4,19.3,49.75,78.0,0.0,0.0,422,17032.344999999998,
2025-01-11 09:50:00,6090.77,-279.387,-9321.94,28.8,19.3,49.83,78.0,0.0,0.0,422,15692.097000000002,
2025-01-11 09:55:00,7717.96,1291.55,-9480.66,25.4,19.3,50.02,78.0,0.0,0.0,422,15907.07,
2025-01-11 10:00:00,8795.04,1918.77,-11496.3,47.8,19.3,50.32,78.0,0.0,0.0,422,18372.57,
2025-01-11 10:05:00,5800.46,2119.44,-11932.4,29.8,19.3,50.45,78.0,0.0,0.0,422,15613.42,
2025-01-11 10:10:00,6506.23,1588.03,-11115.6,46.8,19.3,50.52,79.0,0.0,0.0,422,16033.8,
2025-01-11 10:15:00,7630.43,2106.88,-12077.3,34.3,19.3,50.53,79.0,0.0,0.0,422,17600.85,
2025-01-11 10:20:00,9316.15,1588.9,-10536.4,35.3,19.3,50.51,79.0,0.0,0.0,422,18263.65,
2025-01-11 10:25:00,10885.2,1659.77,-10917.9,23.9,19.3,50.47,79.0,0.0,0.0,422,20143.33,
2025-01-11 10:30:00,9691.42,1956.52,-11325.1,31.4,19.3,50.48,80.0,0.0,0.0,422,19060.0,
2025-01-11 10:35:00,11209.8,1412.48,-9897.58,35.6,19.3,50.45,80.0,0.0,0.0,422,19694.9,
2025-01-11 10:40:00,11361.8,1731.88,-10519.6,35.1,19.4,50.46,80.0,0.0,0.0,422,20149.52,
2025-01-11 10:45:00,12920.5,1691.07,-10086.7,29.6,19.4,50.45,80.0,0.0,0.0,422,21316.13,
2025-01-11 10:50:00,14831.9,1292.09,-9385.75,-4.8,19.4,50.31,80.0,0.0,0.0,422,22925.56,
2025-01-11 10:55:00,12975.7,-463.904,-8331.76,-8.7,19.4,50.18,80.0,0.0,0.0,422,21771.364,
2025-01-11 11:00:00,11981.2,-307.776,-7930.29,-5.6,19.4,50.17,80.0,0.0,0.0,422,20219.266000000003,
2025-01-11 11:05:00,11599.5,-421.502,-7849.37,-3.8,19.4,50.14,80.0,0.0,0.0,422,19870.372,
2025-01-11 11:10:00,11477.6,-330.553,-8130.61,-4.8,19.4,50.11,80.0,0.0,0.0,422,19938.763,
2025-01-11 11:15:00,11266.4,-274.093,-8185.92,-4.0,19.4,50.11,80.0,0.0,0.0,422,19726.413,
2025-01-11 11:20:00,11703.1,-621.678,-9458.07,-8.4,19.4,50.05,80.0,0.0,0.0,422,21782.848,
2025-01-11 11:25:00,11693.0,-509.439,-9550.54,-7.2,19.4,50.05,80.0,0.0,0.0,422,21752.979,
2025-01-11 11:30:00,11764.2,-432.346,-9452.61,-7.9,19.4,50.04,80.0,0.0,0.0,422,21649.156000000003,
2025-01-11 11:35:00,12176.7,-572.963,-9408.7,-8.0,19.4,50.01,80.0,0.0,0.0,422,22158.363,
2025-01-11 11:40:00,12268.2,-413.769,-8257.29,-4.9,19.4,50.02,80.0,0.0,0.0,422,20939.259,
2025-01-11 11:45:00,11707.9,-495.318,-8898.86,-9.3,19.4,50.0,80.0,0.0,0.0,422,21102.078,
2025-01-11 11:50:00,11244.4,-413.068,-7723.4,-5.7,19.4,50.0,80.0,0.0,0.0,422,19380.868,
2025-01-11 11:55:00,10425.3,-437.076,-8533.29,-9.1,19.4,49.98,80.0,0.0,0.0,422,19395.666,
2025-01-11 12:00:00,10052.8,-845.411,-9601.22,-13.3,19.5,49.93,79.0,0.0,0.0,422,20499.431,
2025-01-11 12:05:00,10207.3,-837.494,-10103.9,-47.4,19.5,49.87,79.0,0.0,0.0,422,21148.694,
2025-01-11 12:10:00,10020.5,-894.959,-10292.1,-8.0,19.5,49.89,79.0,0.0,0.0,422,21207.559,
2025-01-11 12:15:00,9520.2,-697.5,-10649.1,-9.1,19.5,49.89,79.0,0.0,0.0,422,20866.800000000003,
2025-01-11 12:20:00,9962.59,-456.272,-9777.78,-7.6,19.5,49.9,79.0,0.0,0.0,422,20196.642000000003,
2025-01-11 12:25:00,10606.3,-570.703,-9508.98,-8.7,19.5,49.9,79.0,0.0,0.0,422,20685.983,
2025-01-11 12:30:00,11080.4,-533.058,-8909.65,-8.3,19.6,49.9,79.0,0.0,0.0,422,20523.108,
2025-01-11 12:35:00,10983.3,-544.583,-9196.94,-9.5,19.6,49.87,79.0,0.0,0.0,422,20724.823,
2025-01-11 12:40:00,11196.6,-531.641,-7524.13,-9.6,19.6,49.86,79.0,0.0,0.0,422,19252.371,
2025-01-11 12:45:00,11517.3,-533.921,-8219.64,-9.7,19.6,49.85,79.0,0.0,0.0,422,20270.861,
2025-01-11 12:50:00,11295.8,-536.023,-8148.69,-9.4,19.6,49.84,78.0,0.0,0.0,422,19980.513,
2025-01-11 12:55:00,11793.6,-530.075,-8180.64,-31.0,19.6,49.81,78.0,0.0,0.0,422,20504.315,
2025-01-11 13:00:00,12788.4,-388.917,-6331.8,-4.5,19.6,49.85,78.0,0.0,0.0,422,19509.117,
2025-01-11 13:05:00,12533.8,-508.049,-7578.83,-7.0,19.6,49.83,78.0,0.0,0.0,422,20620.679,
2025-01-11 13:10:00,11267.0,-341.472,-6088.46,-10.2,19.7,49.81,78.0,0.0,0.0,422,17696.932,
2025-01-11 13:15:00,12079.6,-355.482,-6710.06,-8.2,19.7,49.81,78.0,0.0,0.0,422,19145.142,
2025-01-11 13:20:00,14470.3,-437.099,-6389.15,-8.5,19.7,49.8,78.0,0.0,0.0,422,21296.548999999995,
2025-01-11 13:25:00,16222.6,-304.583,-6113.54,-4.9,19.7,49.82,78.0,0.0,0.0,422,22640.723,
2025-01-11 13:30:00,15644.9,-445.212,-6682.56,-7.9,19.7,49.8,78.0,0.0,0.0,422,22772.672,
2025-01-11 13:35:00,14427.6,-333.314,-6376.21,-3.9,19.7,49.8,78.0,0.0,0.0,422,21137.124,
2025-01-11 13:40:00,12658.6,-397.874,-5835.3,-5.4,19.7,49.79,78.0,0.0,0.0,422,18891.774,
2025-01-11 13:45:00,14334.6,-300.423,-5009.79,-0.9,19.7,49.8,78.0,0.0,0.0,422,19644.813,
2025-01-11 13:50:00,11890.6,-236.528,-3234.82,-1.7,19.7,49.8,78.0,0.0,0.0,422,15361.948,
2025-01-11 13:55:00,12649.1,-215.17,-4096.87,10.5,19.7,49.81,78.0,0.0,0.0,422,16961.14,
2025-01-11 14:00:00,11404.9,-249.76,-3386.67,-0.9,19.7,49.8,78.0,0.0,0.0,422,15041.33,
2025-01-11 14:05:00,10005.4,-242.095,-3550.59,-0.4,19.7,49.8,78.0,0.0,0.0,422,13798.085,
2025-01-11 14:10:00,9693.66,-113.694,-3499.91,-1.3,19.7,49.81,78.0,0.0,0.0,422,13307.264,
2025-01-11 14:15:00,11037.0,-184.423,-3538.15,-1.1,19.7,49.8,78.0,0.0,0.0,422,14759.573,
2025-01-11 14:20:00,9918.93,-93.559,-3866.23,6.0,19.7,49.83,78.0,0.0,0.0,422,13878.719,
2025-01-11 14:25:00,9195.17,328.637,-4187.2,8.5,19.7,49.9,78.0,0.0,0.0,422,13053.732999999998,
2025-01-11 14:30:00,8550.88,440.102,-4336.69,8.3,19.7,49.95,78.0,0.0,0.0,422,12447.468,
2025-01-11 14:35:00,7394.21,467.548,-4197.76,12.0,19.7,50.01,78.0,0.0,0.0,422,11124.422,
2025-01-11 14:40:00,7502.67,497.94,-4085.13,12.2,19.8,50.06,78.0,0.0,0.0,422,11089.86,
2025-01-11 14:45:00,7877.47,625.597,-4204.85,11.8,19.8,50.13,78.0,0.0,0.0,422,11456.723,
2025-01-11 14:50:00,7273.02,614.856,-4128.45,12.2,19.8,50.18,78.0,0.0,0.0,422,10786.614,
2025-01-11 14:55:00,6081.88,792.279,-4928.8,3.7,19.7,50.25,78.0,0.0,0.0,422,10218.401,
2025-01-11 15:00:00,5807.17,600.057,-5492.38,-0.3,19.7,50.27,78.0,0.0,0.0,422,10699.493,
2025-01-11 15:05:00,4459.13,701.808,-5652.73,14.8,19.7,50.35,78.0,0.0,0.0,422,9410.052,
2025-01-11 15:10:00,5470.02,861.094,-5949.94,16.2,19.7,50.4,78.0,0.0,0.0,422,10558.865999999998,
2025-01-11 15:15:00,6377.31,953.624,-6205.66,21.5,19.7,50.45,79.0,0.0,0.0,422,11629.346,
2025-01-11 15:20:00,5871.83,854.615,-6279.51,20.5,19.7,50.43,79.0,0.0,0.0,422,11296.725,
2025-01-11 15:25:00,5009.37,1037.79,-6598.86,23.5,19.7,50.47,79.0,0.0,0.0,422,10570.44,
2025-01-11 15:30:00,4749.85,1105.61,-6625.83,22.9,19.7,50.46,79.0,0.0,0.0,422,10270.07,
2025-01-11 15:35:00,4348.48,1166.57,-6488.83,21.4,19.8,50.46,79.0,0.0,0.0,422,9670.74,
2025-01-11 15:40:00,3905.48,1026.3,-6167.69,21.6,19.8,50.44,79.0,0.0,0.0,422,9046.87,
2025-01-11 15:45:00,3208.8,1126.05,-6213.36,23.0,19.8,50.43,79.0,0.0,0.0,422,8296.11,
2025-01-11 15:50:00,2481.76,1166.05,-6276.01,23.0,19.8,50.42,80.0,0.0,0.0,422,7591.72,
2025-01-11 15:55:00,2225.44,712.91,-4896.52,7.6,19.8,50.34,80.0,0.0,0.0,422,6409.050000000001,
2025-01-11 16:00:00,1949.89,347.536,-4188.13,5.4,19.8,50.31,80.0,0.0,0.0,422,5790.484,
2025-01-11 16:05:00,1728.3,405.624,-4278.45,8.6,19.8,50.3,80.0,0.0,0.0,422,5601.126,
2025-01-11 16:10:00,1495.17,439.956,-4238.73,8.0,19.8,50.29,80.0,0.0,0.0,422,5293.944,
2025-01-11 16:15:00,1187.83,421.969,-4191.07,4.9,19.8,50.28,80.0,0.0,0.0,422,4956.931,
2025-01-11 16:20:00,1022.07,347.98,-4214.27,-0.2,19.8,50.26,80.0,0.0,0.0,422,4888.360000000001,
2025-01-11 16:25:00,839.024,274.303,-4008.14,8.3,19.8,50.26,80.0,0.0,0.0,422,4572.861,
2025-01-11 16:30:00,675.368,463.788,-4160.96,11.3,19.8,50.28,80.0,0.0,0.0,422,4372.540000000001,
2025-01-11 16:35:00,543.33,748.778,-4719.86,20.0,19.8,50.33,80.0,0.0,0.0,422,4514.411999999999,
2025-01-11 16:40:00,395.178,566.732,-4278.16,12.1,19.8,50.3,80.0,0.0,0.0,422,4106.606,
2025-01-11 16:45:00,273.153,528.099,-3739.6,9.1,19.8,50.28,80.0,0.0,0.0,422,3484.6539999999995,
2025-01-11 16:50:00,174.561,437.806,-3355.21,1.0,19.8,50.26,80.0,0.0,0.0,422,3091.965,
2025-01-11 16:55:00,80.7639,242.272,-3540.52,4.7,19.8,50.24,80.0,0.0,0.0,422,3379.0119,
2025-01-11 17:00:00,17.2569,143.965,-3642.67,2.8,19.8,50.22,80.0,0.0,0.0,422,3515.9619,
2025-01-11 17:05:00,7.79094,254.288,-3624.31,5.2,19.8,50.22,80.0,0.0,0.0,422,3377.81294,
2025-01-11 17:10:00,10.7431,112.086,-3811.97,-6.7,19.8,50.17,80.0,0.0,0.0,422,3710.6271,
2025-01-11 17:15:00,6.77083,-177.167,-3944.67,-2.1,19.8,50.13,80.0,0.0,0.0,422,4128.60783,
2025-01-11 17:20:00,6.34146,-231.751,-4540.85,-4.7,19.8,50.11,80.0,0.0,0.0,422,4778.94246,
2025-01-11 17:25:00,6.31944,-350.559,-4809.7,-2.6,19.8,50.07,80.0,0.0,0.0,422,5166.57844,
2025-01-11 17:30:00,6.31944,-273.199,-4742.09,-2.0,19.8,50.06,80.0,0.0,0.0,422,5021.60844,
2025-01-11 17:35:00,8.69686,-202.246,-5018.29,-4.5,19.8,50.06,80.0,0.0,0.0,422,5229.23286,
2025-01-11 17:40:00,10.1111,-313.445,-5322.39,-4.5,19.8,50.04,80.0,0.0,0.0,422,5645.9461,
2025-01-11 17:45:00,6.5,-298.902,-5555.5,-4.1,19.8,50.04,80.0,0.0,0.0,422,5860.902,
2025-01-11 17:50:00,6.34146,-368.427,-5760.06,-1.2,19.8,50.02,80.0,0.0,0.0,422,6134.82846,
2025-01-11 17:55:00,6.22917,-368.315,-6228.48,-6.7,19.8,50.0,80.0,0.0,0.0,422,6603.024169999999,
2025-01-11 18:00:00,6.31944,-318.695,-6643.4,-5.8,19.8,50.0,80.0,0.0,0.0,422,6968.41444,
2025-01-11 18:05:00,8.78746,-384.388,-6582.27,-5.7,19.8,49.99,80.0,0.0,0.0,422,6975.44546,
2025-01-11 18:10:00,10.1111,-339.568,-6650.53,-5.9,19.8,49.98,80.0,0.0,0.0,422,7000.2091,
2025-01-11 18:15:00,6.13889,-323.511,-6647.02,-5.6,19.8,49.98,80.0,0.0,0.0,422,6976.669890000001,
2025-01-11 18:20:00,6.34146,-414.282,-6634.78,-3.5,19.8,49.97,80.0,0.0,0.0,422,7055.40346,
2025-01-11 18:25:00,6.31944,-383.315,-6464.4,-5.6,19.8,49.96,80.0,0.0,0.0,422,6854.034439999999,
2025-01-11 18:30:00,7.33798,-411.653,-6280.29,-6.7,19.8,49.95,80.0,0.0,0.0,422,6699.28098,
2025-01-11 18:35:00,10.0208,-398.891,-6257.49,-6.0,19.9,49.95,80.0,0.0,0.0,422,6666.4018,
2025-01-11 18:40:00,7.85417,-371.763,-6257.57,-6.3,19.9,49.94,80.0,0.0,0.0,422,6637.187169999999,
2025-01-11 18:45:00,6.34146,-400.304,-6239.38,-6.4,19.9,49.94,79.0,0.0,0.0,422,6646.02546,
2025-01-11 18:50:00,6.31944,-405.805,-6790.01,4.9,19.9,49.93,79.0,0.0,0.0,422,7202.134440000001,
2025-01-11 18:55:00,10.0208,-356.238,-6942.31,-4.9,19.9,49.93,79.0,0.0,0.0,422,7308.568800000001,
2025-01-11 19:00:00,8.87805,-432.793,-6455.63,-6.0,19.9,49.91,79.0,0.0,0.0,422,6897.30105,
2025-01-11 19:05:00,6.31944,-331.06,-6624.84,-5.1,19.9,49.92,79.0,0.0,0.0,422,6962.219440000001,
2025-01-11 19:10:00,6.31944,-380.402,-6686.81,-73.6,19.9,49.86,79.0,0.0,0.0,422,7073.531440000001,
2025-01-11 19:15:00,6.34146,-348.646,-6556.09,-3.8,19.9,49.91,79.0,0.0,0.0,422,6911.07746,
2025-01-11 19:20:00,8.57639,-357.5,-6591.83,-5.8,19.9,49.89,79.0,0.0,0.0,422,6957.90639,
2025-01-11 19:25:00,10.0208,-400.578,-6462.91,-5.6,19.9,49.9,79.0,0.0,0.0,422,6873.5088,
2025-01-11 19:30:00,6.70383,-358.675,-6444.99,-106.1,19.9,49.77,79.0,0.0,0.0,422,6810.36883,
2025-01-12 19:35:00,6.22917,-474.046,-6899.45,-5.5,19.4,49.98,79.0,0.0,0.0,422,7379.72517,
2025-01-12 19:40:00,6.34146,-377.464,-6848.16,-6.1,19.4,49.98,79.0,0.0,0.0,422,7231.965459999999,
2025-01-12 19:45:00,6.31944,-379.959,-6954.81,-3.8,19.4,49.98,79.0,0.0,0.0,422,7341.08844,
2025-01-12 19:50:00,7.40278,-324.781,-6859.14,-5.0,19.4,49.99,79.0,0.0,0.0,422,7191.323780000001,
2025-01-12 19:55:00,10.2369,-356.853,-6889.04,-5.2,19.4,49.98,79.0,0.0,0.0,422,7256.1299,
2025-01-12 20:00:00,7.67361,-391.211,-7831.17,-4.2,19.4,49.97,79.0,0.0,0.0,422,8230.05461,
2025-01-12 20:05:00,6.31944,-410.918,-7841.46,-4.9,19.4,49.95,79.0,0.0,0.0,422,8258.69744,
2025-01-12 20:10:00,6.34146,-395.24,-7960.01,-5.4,19.4,49.96,79.0,0.0,0.0,422,8361.59146,
2025-01-12 20:15:00,8.75694,-459.275,-8369.98,-8.2,19.5,49.93,79.0,0.0,0.0,422,8838.011939999999,
2025-01-12 20:20:00,10.2014,-583.536,-9167.6,-11.8,19.5,49.91,79.0,0.0,0.0,422,9761.3374,
2025-01-12 20:25:00,6.25087,-510.899,-8913.79,-7.0,19.5,49.91,79.0,0.0,0.0,422,9430.93987,
2025-01-12 20:30:00,6.31944,-409.11,-9115.7,-12.4,19.5,49.9,79.0,0.0,0.0,422,9531.12944,
2025-01-12 20:35:00,6.31944,-442.783,-8956.17,-52.8,19.5,49.86,79.0,0.0,0.0,422,9405.27244,
2025-01-12 20:40:00,6.34146,-522.856,-8837.95,-6.7,19.5,49.88,79.0,0.0,0.0,422,9367.14746,
2025-01-12 20:45:00,10.2917,-393.5,-8994.01,-6.6,19.5,49.89,79.0,0.0,0.0,422,9397.8017,
2025-01-12 20:50:00,8.66667,-428.085,-8893.4,-7.2,19.5,49.88,78.0,0.0,0.0,422,9330.15167,
2025-01-12 20:55:00,6.34146,-469.772,-8853.78,-6.2,19.5,49.88,78.0,0.0,0.0,422,9329.89346,
2025-01-12 21:00:00,6.31944,-464.496,-8668.38,-7.3,19.5,49.86,78.0,0.0,0.0,422,9139.195439999998,
2025-01-12 21:05:00,6.31944,-502.811,-8606.36,-7.4,19.5,49.85,78.0,0.0,0.0,422,9115.49044,
2025-01-12 21:10:00,7.88153,-483.79,-8654.87,-7.8,19.5,49.84,78.0,0.0,0.0,422,9146.541530000002,
2025-01-12 21:15:00,10.3819,-566.376,-8661.51,-9.2,19.5,49.82,78.0,0.0,0.0,422,9238.2679,
2025-01-12 21:20:00,7.04167,-480.021,-8759.73,-8.9,19.5,49.81,78.0,0.0,0.0,422,9246.79267,
2025-01-12 21:25:00,6.34146,-407.315,-9195.64,-8.0,19.5,49.82,78.0,0.0,0.0,422,9609.29646,
2025-01-12 21:30:00,6.31944,-473.721,-9067.62,-6.5,19.5,49.8,78.0,0.0,0.0,422,9547.66044,
2025-01-12 21:35:00,6.31944,-468.482,-8790.41,-10.6,19.5,49.78,78.0,0.0,0.0,422,9265.21144,
