t,I,TMod,P
2023-04-16 14:15:00,915.7,48,530.233
2023-04-16 14:30:00,1068.6,47.5,568.567
2023-04-16 14:45:00,1077.6,45.4,575.367
2023-04-16 15:00:00,1031.7,43.4,547.7
2023-04-16 15:15:00,913.6,39,490.233
2023-04-16 15:30:00,892,37.2,446.033
2023-04-16 15:45:00,637.8,42.2,467.667
2023-04-16 16:00:00,996.5,39.7,491.133
2023-04-16 16:15:00,993.9,42.6,480.033
2023-04-16 16:30:00,947.8,43,415.3
2023-04-16 16:45:00,1010,42.8,448.8
2023-04-16 17:00:00,1006.5,48,421.9
2023-04-16 17:15:00,984.6,49.5,409.967
2023-04-16 17:30:00,957.4,46.6,388.7
2023-04-16 17:45:00,919.1,43,370.9
2023-04-16 18:00:00,878.4,41.6,352.267
2023-04-16 18:15:00,845.9,37.5,336.6
2023-04-16 18:30:00,779.8,38.1,324.7
2023-04-16 18:45:00,141.5,29.3,73.167
2023-04-16 19:00:00,79.7,20.9,45.167
2023-04-16 19:15:00,75.1,18.5,39.433
2023-04-16 19:30:00,88.5,18.1,32.5
2023-04-16 19:45:00,49.6,17.8,24.167
2023-04-16 20:00:00,23,15.9,8.033
2023-04-16 20:15:00,6.3,14.2,1.3
2023-04-16 20:30:00,1.7,12.8,0.533
2023-04-16 20:45:00,0.6,10.7,0.533
2023-04-16 21:00:00,0.5,9.9,0.5
2023-04-16 21:15:00,0.4,8.7,0.5
2023-04-16 21:30:00,0.4,8.2,0.567
2023-04-16 21:45:00,0.4,7.8,0.5
2023-04-16 22:00:00,0.4,7.3,0.633
2023-04-16 22:15:00,0.3,7.2,0.6
2023-04-16 22:30:00,0.3,6.8,0.567
2023-04-16 22:45:00,0.3,6.8,0.5
2023-04-16 23:00:00,0.3,6.1,0.5
2023-04-16 23:15:00,0.3,5.6,0.5
2023-04-16 23:30:00,0.4,5.3,0.833
2023-04-16 23:45:00,0.4,4.9,0.8
2023-04-17 00:00:00,0.4,4.9,0.633
2023-04-17 00:15:00,0.4,4.8,1.033
2023-04-17 00:30:00,0.4,4.4,0.633
2023-04-17 00:45:00,0.4,3.7,0.5
2023-04-17 01:00:00,0.4,4.1,0.5
2023-04-17 01:15:00,0.4,3.7,0.5
2023-04-17 01:30:00,0.4,3.5,0.5
2023-04-17 01:45:00,0.4,3.3,0.667
2023-04-17 02:00:00,0.3,2.6,1
2023-04-17 02:15:00,0.4,2.5,0.5
2023-04-17 02:30:00,0.3,2.4,0.533
2023-04-17 02:45:00,0.4,2.8,0.533
2023-04-17 03:00:00,0.3,2.9,0.6
2023-04-17 03:15:00,0.3,3,0.5
2023-04-17 03:30:00,0.3,2.9,0.567
2023-04-17 03:45:00,0.2,2.6,0.533
2023-04-17 04:00:00,0.3,2.1,0.5
2023-04-17 04:15:00,0.3,2.6,0.6
2023-04-17 04:30:00,0.2,3.1,0.633
2023-04-17 04:45:00,0.3,2.9,0.6
2023-04-17 05:00:00,0.3,3.9,0.567
2023-04-17 05:15:00,0.3,4,0.567
2023-04-17 05:30:00,0.3,4,0.533
2023-04-17 05:45:00,0.2,3.6,1.333
2023-04-17 06:00:00,0.2,2.5,0.5
2023-04-17 06:15:00,0.3,2.6,0.5
2023-04-17 06:30:00,1,3.5,1.167
2023-04-17 06:45:00,4.5,3.4,1.767
2023-04-17 07:00:00,16.4,4.5,2.733
2023-04-17 07:15:00,36.5,4.1,24
2023-04-17 07:30:00,257.7,9.2,83.867
2023-04-17 07:45:00,509.1,14.2,131.767
2023-04-17 08:00:00,600.6,19.4,188.667
2023-04-17 08:15:00,676.9,23.9,280.533
2023-04-17 08:30:00,738.8,28.1,329.8
2023-04-17 08:45:01,800.2,29.8,385.033
2023-04-17 09:00:00,846.3,35.3,417.767
2023-04-17 09:15:00,882.9,39.2,441.133
2023-04-17 09:30:00,914.7,42.8,462.2
2023-04-17 09:45:00,941.9,43.2,487.067
2023-04-17 10:00:00,960,45.1,496.967
2023-04-17 10:15:00,986,46,516.767
2023-04-17 10:30:00,999,43,535.667
2023-04-17 10:45:00,1012.8,39.5,556.067
2023-04-17 11:00:00,1020.7,39.6,561.867
2023-04-17 11:15:00,1028.4,38.1,571.3
2023-04-17 11:30:00,1032.9,38.7,575.767
2023-04-17 11:45:00,1038.2,35.7,578.133
2023-04-17 12:00:00,1040.9,37.7,584.033
2023-04-17 12:15:00,1045.8,35.2,593.733
2023-04-17 12:30:00,1045.1,32.6,597.533
2023-04-17 12:45:00,1043.1,33.6,592
2023-04-17 13:00:00,1040.6,36.8,591.333
2023-04-17 13:15:00,1046.9,36.2,588
2023-04-17 13:30:00,1048.4,34.6,586.867
2023-04-17 13:45:00,1050.3,39.6,584.2
2023-04-17 14:00:00,927.2,37.8,509.933
2023-04-17 14:15:00,1055.4,35.1,597
2023-04-17 14:30:00,1106.2,37.2,594.9
2023-04-17 14:45:00,1092.2,36.4,586.933
2023-04-17 15:00:00,876,33.4,499.067
2023-04-17 15:15:00,1015.6,35.1,500.067
2023-04-17 15:30:00,997.7,36.7,529.967
2023-04-17 15:45:00,1003.3,37.4,536
2023-04-17 16:00:00,1086.8,37.6,544.767
2023-04-17 16:15:00,877.6,34.5,426.6
2023-04-17 16:30:00,770.3,32.1,382.2
2023-04-17 16:45:00,1104.7,34.4,520.267
2023-04-17 17:00:00,887.2,34.1,441.133
2023-04-17 17:15:00,989.1,34.8,471.233
2023-04-17 17:30:00,451.7,28,216.367
2023-04-17 17:45:00,497.6,25.6,214.733
2023-04-17 18:00:00,928.4,32.6,340.667
2023-04-17 18:15:00,813.8,35.4,367.1
2023-04-17 18:30:00,834.1,34.8,352.3
2023-04-17 18:45:01,806.9,33.2,306.133
2023-04-17 19:00:00,701.3,31.9,235.033
2023-04-17 19:15:00,630.6,29.3,187.767
2023-04-17 19:30:00,451.9,27.6,104.9
2023-04-17 19:45:00,382.5,25.5,48.233
2023-04-17 20:00:00,164.5,23.5,24.333
2023-04-17 20:15:00,26.8,18.4,6.067
2023-04-17 20:30:00,2.8,13.9,1.133
2023-04-17 20:45:00,0.6,12.2,1.067
2023-04-17 21:00:00,0.4,11,0.5
2023-04-17 21:15:00,0.4,10.3,0.5
2023-04-17 21:30:00,0.4,9.9,0.8
2023-04-17 21:45:00,0.4,10.1,0.5
2023-04-17 22:00:00,0.4,10.1,0.5
2023-04-17 22:15:00,0.4,9.7,1.1
2023-04-17 22:30:00,0.4,9.1,0.6
2023-04-17 22:45:00,0.4,8.3,0.7
2023-04-17 23:00:00,0.4,8.4,0.5
2023-04-17 23:15:00,0.4,8.5,1.233
2023-04-17 23:30:00,0.4,8.3,0.633
2023-04-17 23:45:00,0.4,7.7,1.133
2023-04-18 00:00:00,0.4,8.2,1.2
2023-04-18 00:15:00,0.4,9,1.233
2023-04-18 00:30:00,0.4,10,0.6
2023-04-18 00:45:00,0.4,9.4,0.5
2023-04-18 01:00:00,0.4,8.9,0.567
2023-04-18 01:15:00,0.3,9.3,1.033
2023-04-18 01:30:00,0.3,10,0.667
2023-04-18 01:45:00,0.3,9.4,0.5
2023-04-18 02:00:00,0.3,8.9,0.6
2023-04-18 02:15:00,0.3,8.7,0.967
2023-04-18 02:30:00,0.3,8.8,0.7
2023-04-18 02:45:00,0.4,9.1,0.533
2023-04-18 03:00:00,0.4,9.1,0.533
2023-04-18 03:15:00,0.4,8.7,0.767
2023-04-18 03:30:00,0.4,8.6,0.5
2023-04-18 03:45:00,0.4,8.2,0.9
2023-04-18 04:00:00,0.4,7,0.667
2023-04-18 04:15:00,0.4,6.5,0.5
2023-04-18 04:30:00,0.4,6.9,0.533
2023-04-18 04:45:00,0.4,7.8,0.533
2023-04-18 05:00:00,0.5,8.4,0.5
2023-04-18 05:15:00,0.5,8.2,0.533
2023-04-18 05:30:00,0.4,8.6,0.533
2023-04-18 05:45:00,0.4,9,0.733
2023-04-18 06:00:00,0.5,8.8,0.533
2023-04-18 06:15:00,0.6,8.7,0.533
2023-04-18 06:30:00,1,8.9,0.567
2023-04-18 06:45:00,4.6,9.1,0.5
2023-04-18 07:00:00,15.1,9,5.3
2023-04-18 07:15:00,32.5,10,16.2
2023-04-18 07:30:00,124.3,14.8,66.633
2023-04-18 07:45:00,73.4,13.3,44.333
2023-04-18 08:00:01,79.5,12.7,50.3
2023-04-18 08:15:00,73.7,12.7,51.4
2023-04-18 08:30:00,76.3,12.9,53.733
2023-04-18 08:45:00,85.5,13,60.6
2023-04-18 09:00:00,91.7,14.3,64.667
2023-04-18 09:15:00,117.7,14.6,81.8
2023-04-18 09:30:00,168.8,17.6,117.2
2023-04-18 09:45:00,208.3,20,146.667
2023-04-18 10:00:00,229,20.6,164.633
2023-04-18 10:15:00,264.7,22.8,191.033
2023-04-18 10:30:00,315.8,24.5,211.9
2023-04-18 10:45:00,414.5,25.8,271.2
2023-04-18 11:00:00,557.1,29,360.8
2023-04-18 11:15:01,898.6,34.5,510.9
2023-04-18 11:30:00,664.6,39.2,382.067
2023-04-18 11:45:00,744.2,33.8,447.667
2023-04-18 12:00:00,969.2,35.6,514.167
2023-04-18 12:15:00,1092,43.3,601
2023-04-18 12:30:00,840.2,41.3,508.2
2023-04-18 12:45:00,626,33.6,444.6
2023-04-18 13:00:00,1096.1,40.3,618.4
2023-04-18 13:15:00,1163.7,42.7,641.3
2023-04-18 13:30:00,860.3,41.8,491.367
2023-04-18 13:45:00,564.2,32.9,309.667
2023-04-18 14:00:00,862.2,37.2,487.367
2023-04-18 14:15:00,1048.3,45.3,568.767
2023-04-18 14:30:00,981.6,41.8,547.933
2023-04-18 14:45:00,1011.9,43.8,542.533
2023-04-18 15:00:00,1002.9,45,533.5
2023-04-18 15:15:00,987.1,42.1,524.867
2023-04-18 15:30:00,969.4,40.7,514.367
2023-04-18 15:45:00,943.5,40.4,465.967
2023-04-18 16:00:00,896.7,40.8,418.233
2023-04-18 16:15:00,873.1,39,478.067
2023-04-18 16:30:00,829.6,37.2,461.933
2023-04-18 16:45:00,767.1,35.6,437
2023-04-18 17:00:00,711.4,34.2,418.433
2023-04-18 17:15:00,674.3,34.4,406.967
2023-04-18 17:30:00,605.5,32.3,386.7
2023-04-18 17:45:00,550.9,32.8,362.6
2023-04-18 18:00:00,495.9,30.4,342.1
2023-04-18 18:15:00,437,28.8,320.6
2023-04-18 18:30:00,321.1,27.2,257.567
2023-04-18 18:45:00,297.4,26,242.6
2023-04-18 19:00:00,397.3,25.9,195.533
2023-04-18 19:15:00,536.1,29.6,156.533
2023-04-18 19:30:00,464.6,29.9,93.6
2023-04-18 19:45:00,324.7,28.1,39.233
2023-04-18 20:00:00,134.9,25.6,19.1
2023-04-18 20:15:00,13.7,18.3,2.267
2023-04-18 20:30:00,2.1,13.7,0.8
2023-04-18 20:45:00,0.6,11.8,0.7
2023-04-18 21:00:00,0.5,11.7,0.5
2023-04-18 21:15:00,0.5,11.4,0.6
2023-04-18 21:30:00,0.4,10,0.6
2023-04-18 21:45:00,0.4,8.9,1.433
2023-04-18 22:00:00,0.4,8.2,0.5
2023-04-18 22:15:00,0.4,7.6,0.533
2023-04-18 22:30:00,0.4,7,0.5
2023-04-18 22:45:00,0.5,7.1,0.533
2023-04-18 23:00:00,0.4,7,0.5
2023-04-18 23:15:00,0.5,6.9,0.533
2023-04-18 23:30:00,0.4,7.3,0.567
2023-04-18 23:45:00,0.4,8,0.667
2023-04-19 00:00:00,0.4,9.5,0.667
2023-04-19 00:15:00,0.5,9.8,0.533
2023-04-19 00:30:01,0.4,10,0.5
2023-04-19 00:45:00,0.5,9.9,0.767
2023-04-19 01:00:00,0.5,9.8,1
2023-04-19 01:15:00,0.5,10,0.5
2023-04-19 01:30:00,0.5,10,0.533
2023-04-19 01:45:00,0.5,10,0.5
2023-04-19 02:00:00,0.5,9.5,0.567
2023-04-19 02:15:01,0.5,9.1,0.967
2023-04-19 02:30:00,0.5,8.9,0.633
2023-04-19 02:45:00,0.4,8.7,0.5
2023-04-19 03:00:00,0.4,7.9,0.533
2023-04-19 03:20:38,0.3,7.3,0.5
2023-04-19 03:30:00,0.3,7.7,0.567
2023-04-19 03:45:00,0.3,8.3,0.5
2023-04-19 04:00:00,0.4,8.3,0.5
2023-04-19 04:15:00,0.3,7.7,0.567
2023-04-19 04:30:00,0.3,7.8,0.6
2023-04-19 04:45:00,0.4,8,0.567
2023-04-19 05:00:00,0.5,7.8,0.533
2023-04-19 05:15:00,0.4,7.6,0.533
2023-04-19 05:30:00,0.4,7.2,0.833
2023-04-19 05:45:00,0.4,6.7,1
2023-04-19 06:00:00,0.5,6.8,0.667
2023-04-19 06:15:00,0.5,7.2,0.5
2023-04-19 06:30:00,1.3,7.1,0.6
2023-04-19 06:45:00,4.8,7.5,0.533
2023-04-19 07:00:00,10.3,8.1,3.3
2023-04-19 07:15:00,41.3,9.1,16.533
2023-04-19 07:30:00,240.9,14.1,53.4
2023-04-19 07:45:00,382.6,18.3,111.3
2023-04-19 08:00:00,384.6,19.7,145.067
2023-04-19 08:15:00,542.4,19.8,152
2023-04-19 08:30:00,647.2,24.2,317.6
2023-04-19 08:45:00,741.6,27.5,362.1
2023-04-19 09:00:00,794.8,32.4,238.733
2023-04-19 09:15:00,840,37.4,425.367
2023-04-19 09:30:00,875.7,40.2,445.467
2023-04-19 09:45:00,900.2,46.2,460.1
2023-04-19 10:00:00,928,46.3,478.367
2023-04-19 10:15:00,951.7,47.9,496.9
2023-04-19 10:30:00,970.5,48.3,513.433
2023-04-19 10:45:00,988.2,50.1,531.767
2023-04-19 11:00:00,995.9,50.3,540.133
2023-04-19 11:15:00,1005.7,48,546.567
2023-04-19 11:30:00,1011.5,50,555.167
2023-04-19 11:45:00,1020.7,53.3,561.133
2023-04-19 12:00:00,1027.5,51.4,564.4
2023-04-19 12:15:00,1029.9,53.2,566.067
2023-04-19 12:30:00,1031.6,48.8,569.4
2023-04-19 12:45:00,1035.1,49.9,569.1
2023-04-19 13:00:00,1035.9,53.4,565.7
2023-04-19 13:15:00,1036.2,54.9,563.5
2023-04-19 13:30:00,1037.2,55,562.367
2023-04-19 13:45:00,1041.7,56.1,556.833
2023-04-19 14:00:00,1042.4,56,558.2
2023-04-19 14:15:00,1037.5,53.8,552.9
2023-04-19 14:30:00,1031,55.4,544.5
2023-04-19 14:45:00,1031.1,56.1,539.6
2023-04-19 15:00:01,1027,51.8,535.3
2023-04-19 15:15:00,1033.9,55.1,532.4
2023-04-19 15:30:00,1017.3,53.2,517.867
2023-04-19 15:45:00,646.8,48.1,522.8
2023-04-19 16:00:00,917.9,39.3,496.1
2023-04-19 16:15:00,968.4,43.6,479.6
2023-04-19 16:30:00,963.2,42.5,471.167
2023-04-19 16:45:00,948.6,35.8,456.8
2023-04-19 17:00:00,945.8,38.8,442.467
2023-04-19 17:15:00,930.7,37.4,427.933
2023-04-19 17:30:00,929.3,40,410.767
2023-04-19 17:45:00,901.7,42.8,389.033
2023-04-19 18:00:00,876.2,41.5,368.267
2023-04-19 18:15:00,843.4,41.9,342.633
2023-04-19 18:30:01,795.5,39.8,324.2
2023-04-19 18:45:00,737.7,36.8,274.5
2023-04-19 19:00:00,674,35.5,227.1
2023-04-19 19:15:00,580.4,33.7,165.667
2023-04-19 19:30:00,444.3,31.5,96.167
2023-04-19 19:45:00,308.3,28.1,49.033
2023-04-19 20:00:00,113.1,22.4,21.9
2023-04-19 20:15:00,28.2,17,2.033
2023-04-19 20:30:00,3.8,14.7,0.667
2023-04-19 20:45:00,0.8,13.1,0.533
2023-04-19 21:00:00,0.4,12,0.5
2023-04-19 21:15:00,0.4,11.5,0.567
2023-04-19 21:30:00,0.4,11.3,0.533
2023-04-19 21:45:00,0.4,11.6,0.533
2023-04-19 22:00:00,0.3,11.7,0.533
2023-04-19 22:15:00,0.3,12,0.633
2023-04-19 22:30:00,0.4,12.2,0.533
2023-04-19 22:45:00,0.4,11.6,0.6
2023-04-19 23:00:00,0.4,11.2,0.667
2023-04-19 23:15:00,0.3,10.8,0.533
2023-04-19 23:30:00,0.3,10.2,0.6
2023-04-19 23:45:00,0.3,9.4,0.5
2023-04-20 00:00:00,0.4,8.9,0.533
2023-04-20 00:15:00,0.4,9.4,0.5
2023-04-20 00:30:00,0.4,9.8,0.633
2023-04-20 00:45:00,0.4,9.3,0.5
2023-04-20 01:00:00,0.4,8.6,0.667
2023-04-20 01:15:00,0.4,7.9,0.533
2023-04-20 01:30:01,0.4,7.5,0.7
2023-04-20 01:45:00,0.4,7.1,0.567
2023-04-20 02:00:00,0.4,7.6,0.5
2023-04-20 02:15:00,0.5,7.8,0.6
2023-04-20 02:30:00,0.5,8.4,0.5
2023-04-20 02:45:00,0.4,9.6,0.6
2023-04-20 03:00:00,0.4,10.4,0.6
2023-04-20 03:15:00,0.4,10.9,0.533
2023-04-20 03:30:00,0.4,11.3,0.567
2023-04-20 03:45:00,0.3,11.9,1.2
2023-04-20 04:00:00,0.4,12.3,0.5
2023-04-20 04:15:00,0.4,11.7,0.5
2023-04-20 04:30:00,0.4,11.6,0.6
2023-04-20 04:45:00,0.5,11.2,0.833
2023-04-20 05:00:00,0.5,10.7,0.533
2023-04-20 05:15:00,0.4,10.8,0.767
2023-04-20 05:30:00,0.4,10.8,0.567
2023-04-20 05:45:00,0.4,10.7,0.6
2023-04-20 06:00:00,0.4,10.4,0.633
2023-04-20 06:15:00,0.5,10.4,0.5
2023-04-20 06:30:00,0.6,10.7,0.6
2023-04-20 06:45:00,1.2,10.9,0.5
2023-04-20 07:00:00,1.8,11,0.533
2023-04-20 07:15:00,5,11.1,0.7
2023-04-20 07:30:00,16.2,11.7,3.333
2023-04-20 07:45:00,13.6,12.5,4.033
2023-04-20 08:00:00,7,11.5,1.167
2023-04-20 08:15:00,10.3,11.3,2.733
2023-04-20 08:30:00,20,11.8,3.267
2023-04-20 08:45:00,23.3,11.6,14.833
2023-04-20 09:00:00,81.8,13.8,54.7
2023-04-20 09:15:00,314.9,19.7,192.7
2023-04-20 09:30:00,273.5,26.2,187.933
2023-04-20 09:45:00,169.5,22.7,145.1
2023-04-20 10:00:00,129.3,20.5,102.867
2023-04-20 10:15:00,98.9,18.7,75.3
2023-04-20 10:30:00,81.6,17.1,48.667
2023-04-20 10:45:00,144.5,18.7,100.7
2023-04-20 11:00:00,83,19.4,88.367
2023-04-20 11:15:00,81.8,16.1,52.733
2023-04-20 11:30:00,185.9,19.3,110.367
2023-04-20 11:45:00,189.5,20.6,169.2
2023-04-20 12:00:00,170.9,20,115.833
2023-04-20 12:15:00,181.3,20.3,128.6
2023-04-20 12:30:00,168.1,18.4,124.6
2023-04-20 12:45:00,324.8,19.9,184
2023-04-20 13:00:00,537.2,25.9,289.733
2023-04-20 13:15:00,607.2,28.1,326.5
2023-04-20 13:30:00,1069.7,36.1,541.625
2023-04-20 13:45:00,1004,37.7,596.967
2023-04-20 14:00:00,670.9,34.7,503.533
2023-04-20 14:15:00,558.6,30.3,373.667
2023-04-20 14:30:00,685.3,27.8,367.033
2023-04-20 14:45:00,803.3,30.8,474.067
2023-04-20 15:00:00,848.9,36.8,436
2023-04-20 15:15:00,526.6,28.9,229.4
2023-04-20 15:30:00,156.5,23.8,140.133
2023-04-20 15:45:00,138.4,18.7,106.333
2023-04-20 16:00:00,120.5,18.3,104.667
2023-04-20 16:15:00,201.6,19.1,164.8
2023-04-20 16:30:00,199.8,19.9,174.136
2023-04-20 16:45:00,255.5,20.1,192.133
2023-04-20 17:00:00,775.2,30.6,396.2
2023-04-20 17:15:00,878.8,29.7,406.933
2023-04-20 17:30:00,921.9,33.8,460.133
2023-04-20 17:45:00,156.1,22.4,128.1
2023-04-20 18:00:01,94.7,18.1,85.767
2023-04-20 18:15:00,45.1,17.1,44.2
2023-04-20 18:30:00,40.4,16.1,33.9
2023-04-20 18:45:00,39.3,14.8,33.333
2023-04-20 19:00:00,43.5,14.4,32.5
2023-04-20 19:15:00,29.7,13.4,18
2023-04-20 19:30:00,25.3,13.8,16.433
2023-04-20 19:45:00,8.7,13.4,4.633
2023-04-20 20:00:00,3.7,13.7,1.233
2023-04-20 20:15:00,1.4,13.6,0.533
2023-04-20 20:30:00,0.9,13.2,0.667
2023-04-20 20:45:00,0.5,12.9,0.767
2023-04-20 21:00:00,0.3,12.6,0.567
2023-04-20 21:15:00,0.3,12.7,0.6
2023-04-20 21:30:00,0.3,12.8,0.567
2023-04-20 21:45:00,0.2,12.5,0.867
2023-04-20 22:00:00,0.3,12.4,0.6
2023-04-20 22:15:00,0.4,12.6,0.6
2023-04-20 22:30:00,0.4,12.5,0.533
2023-04-20 22:45:00,0.5,11.9,0.967
2023-04-20 23:00:00,0.5,11.2,0.567
2023-04-20 23:15:00,0.4,9.7,0.533
2023-04-20 23:30:00,0.4,8.2,0.567
2023-04-20 23:45:00,0.4,7.7,0.733
2023-04-21 00:00:00,0.4,7.1,0.533
2023-04-21 00:15:00,0.3,7.1,0.7
2023-04-21 00:30:01,0.3,7.3,0.533
2023-04-21 00:45:00,0.4,7.7,0.533
2023-04-21 01:00:00,0.3,8,0.5
2023-04-21 01:15:00,0.4,8.2,0.6
2023-04-21 01:30:00,0.3,8.4,0.567
2023-04-21 01:45:00,0.4,8.2,0.5
2023-04-21 02:00:00,0.3,8.2,0.5
2023-04-21 02:15:00,0.3,8.4,0.6
2023-04-21 02:30:00,0.3,8.5,0.8
2023-04-21 02:45:00,0.3,8.3,0.567
2023-04-21 03:00:00,0.3,7.6,0.5
2023-04-21 03:15:01,0.3,7.5,0.633
2023-04-21 03:30:01,0.3,8.4,0.6
2023-04-21 03:45:00,0.3,9,0.833
2023-04-21 04:00:00,0.3,9,1.167
2023-04-21 04:15:00,0.3,9.4,0.567
2023-04-21 04:30:00,0.3,9.6,0.533
2023-04-21 04:45:00,0.3,9.8,0.5
2023-04-21 05:00:00,0.4,9.6,0.533
2023-04-21 05:15:00,0.3,9.6,0.567
2023-04-21 05:30:00,0.3,9.9,1.1
2023-04-21 05:45:00,0.3,9.7,0.567
2023-04-21 06:00:00,0.3,9.7,0.567
2023-04-21 06:15:00,0.4,9.6,0.533
2023-04-21 06:30:00,1.1,9.5,0.767
2023-04-21 06:45:00,4.1,9.9,1.067
2023-04-21 07:00:00,10.1,9.8,2.333
2023-04-21 07:15:00,21.3,9.5,4.633
2023-04-21 07:30:00,20.8,9.8,8.433
2023-04-21 07:45:00,42.2,10.1,26.033
2023-04-21 08:00:00,91.8,10.3,49.067
2023-04-21 08:15:00,281,13.8,94.4
2023-04-21 08:30:00,171.9,15.9,69.7
2023-04-21 08:45:00,129.1,17.6,91.5
2023-04-21 09:00:00,320.8,19.7,112.8
2023-04-21 09:15:00,762.4,33.2,315.8
2023-04-21 09:30:01,666.1,39.9,395.567
2023-04-21 09:45:00,653.5,28.7,297.067
2023-04-21 10:00:00,796.7,37.5,437.267
2023-04-21 10:15:00,868.7,37.2,370.2
2023-04-21 10:30:00,376.1,36.4,360.367
2023-04-21 10:45:00,343.3,24.6,242.233
2023-04-21 11:00:00,742.8,28.8,224.433
2023-04-21 11:15:00,858.8,36.5,535.233
2023-04-21 11:30:00,443,28.8,254.533
2023-04-21 11:45:00,914.2,29.8,470.567
2023-04-21 12:00:01,568.9,29.3,363.467
2023-04-21 12:15:00,785.1,32,354.1
2023-04-21 12:30:00,763.2,34.9,426.033
2023-04-21 12:45:00,397.4,27.9,240.733
2023-04-21 13:00:00,419.1,25.1,256.633
2023-04-21 13:15:00,520.3,27.3,422.867
2023-04-21 13:30:00,447.3,28.7,328.167
2023-04-21 13:45:00,335.9,26.2,250.333
2023-04-21 14:00:00,292.9,25.1,217.5
2023-04-21 14:15:00,309.2,22.6,228.233
2023-04-21 14:30:00,306.5,23.6,219.3
2023-04-21 14:45:00,451.2,25.7,339.233
2023-04-21 15:00:00,342.2,28.6,273.267
2023-04-21 15:15:00,296.3,25.7,230.767
2023-04-21 15:30:00,321.3,24.9,253.233
2023-04-21 15:45:00,330.1,25.6,277.633
2023-04-21 16:00:00,276.5,25.8,228.1
2023-04-21 16:15:00,296.4,26.6,238.533
2023-04-21 16:30:00,317.5,27.6,272.8
2023-04-21 16:45:00,355.8,28.1,274.767
2023-04-21 17:00:00,318.3,27.8,218.733
2023-04-21 17:15:00,331.6,27.1,260.533
2023-04-21 17:30:00,222.3,24.9,188.467
2023-04-21 17:45:00,174.8,22.5,138.3
2023-04-21 18:00:00,163.9,20.5,125.133
2023-04-21 18:15:00,162,20.5,118.633
2023-04-21 18:30:00,136.7,19.3,95.4
2023-04-21 18:45:00,144.9,18.9,92.5
2023-04-21 19:00:00,303.4,21.9,153.1
2023-04-21 19:15:00,237.4,23.2,90.233
2023-04-21 19:30:00,175.4,25.1,78.5
2023-04-21 19:45:01,59,18.6,28.533
2023-04-21 20:00:00,25.5,15.9,16.1
2023-04-21 20:15:00,13.9,13.8,3.567
2023-04-21 20:30:00,2.3,12.1,0.5
2023-04-21 20:45:00,0.6,11,1.267
2023-04-21 21:00:00,0.4,10.8,0.8
2023-04-21 21:15:00,0.4,10.9,0.733
2023-04-21 21:30:00,0.4,9.6,0.567
2023-04-21 21:45:00,0.4,9.1,0.5
2023-04-21 22:00:00,0.4,9.7,0.533
2023-04-21 22:15:00,0.4,11,0.533
2023-04-21 22:30:00,0.4,11.3,0.667
2023-04-21 22:45:00,0.4,11.2,0.567
2023-04-21 23:00:00,0.3,10.2,0.533
2023-04-21 23:15:00,0.4,10.4,0.5
2023-04-21 23:30:00,0.4,10.2,0.5
2023-04-21 23:45:00,0.3,9.4,0.733
2023-04-22 00:00:00,0.4,9.1,0.8
2023-04-22 00:15:00,0.4,8.7,0.533
2023-04-22 00:30:00,0.4,8.5,0.567
2023-04-22 00:45:00,0.4,8.5,1.033
2023-04-22 01:00:00,0.4,9,0.5
2023-04-22 01:15:00,0.4,9.8,0.767
2023-04-22 01:30:00,0.4,10.7,0.6
2023-04-22 01:45:00,0.3,11.1,0.833
2023-04-22 02:00:00,0.3,11.2,0.567
2023-04-22 02:15:01,0.4,11.3,0.9
2023-04-22 02:30:00,0.4,11.4,0.533
2023-04-22 02:45:00,0.4,11.3,0.633
2023-04-22 03:00:00,0.4,10.2,0.5
2023-04-22 03:15:00,0.4,8.8,0.533
2023-04-22 03:30:00,0.3,8.5,0.533
2023-04-22 03:45:00,0.3,8.6,0.5
2023-04-22 04:00:00,0.3,8.5,0.633
2023-04-22 04:15:00,0.4,8.5,0.767
2023-04-22 04:30:00,0.3,8.5,0.6
2023-04-22 04:45:00,0.3,8.3,0.967
2023-04-22 05:00:00,0.4,8.1,0.5
2023-04-22 05:15:00,0.4,8,0.5
2023-04-22 05:30:00,0.4,8,0.5
2023-04-22 05:45:00,0.4,7.9,0.733
2023-04-22 06:00:00,0.4,7.8,1.233
2023-04-22 06:15:00,0.5,7.8,0.7
2023-04-22 06:30:00,1.7,8.3,0.767
2023-04-22 06:45:00,6.5,8.9,0.567
2023-04-22 07:00:01,16.9,9.4,6.433
2023-04-22 07:15:00,39.4,10.2,25.167
2023-04-22 07:30:00,57.2,10.8,34.433
2023-04-22 07:45:00,93.6,11.8,59.267
2023-04-22 08:00:00,117.6,13.2,72.767
2023-04-22 08:15:00,147.4,14.7,89.733
2023-04-22 08:30:00,182,16,115.333
2023-04-22 08:45:00,167.6,16.4,105.9
2023-04-22 09:00:00,281.9,19.6,209.733
2023-04-22 09:15:00,348,23.3,216.1
2023-04-22 09:30:00,318.6,24.5,213.7
2023-04-22 09:45:00,329.6,25.4,212.133
2023-04-22 10:00:00,352.8,27.5,245.3
2023-04-22 10:15:00,351.4,27,177
2023-04-22 10:30:00,787.4,36.4,386.633
2023-04-22 10:45:00,836.1,41.7,492.133
2023-04-22 11:00:00,589.5,39.5,462.4
2023-04-22 11:15:00,491.1,33.3,308.167
