t,I,P,TMod,Eta
2024-01-01 20:50:00,288.1071,12.6389,15.4865,1.0967188937724894
2024-01-01 20:55:00,353.9979,12.5486,19.9801,0.8862058221249335
2024-01-01 21:00:00,374.4933,14.9861,22.2076,1.0004251077389104
2024-01-01 21:05:00,333.6063,16.7944,21.4633,1.2585493739176987
2024-01-01 21:10:00,248.1989,13.2431,18.3306,1.333920093924671
2024-01-01 21:15:00,139.1967,12.4583,13.4582,2.2375350852426816
2024-01-01 21:20:00,7.2965,13.6794,7.978,46.869732063318025
2024-01-01 21:25:00,0.0,14.9861,0.0005,inf
2024-01-01 21:30:00,0.0,14.625,0.0005,inf
2024-01-01 21:35:00,0.0,13.2708,0.0005,inf
2024-01-01 21:40:00,0.0,13.0347,0.0005,inf
2024-01-01 21:45:00,0.0,12.5923,0.0005,inf
2024-01-01 21:50:00,0.0,14.625,0.0005,inf
2024-01-01 21:55:00,0.0,14.5347,0.0005,inf
2024-01-01 22:00:00,0.0,14.7666,0.0005,inf
2024-01-01 22:05:00,0.0,12.7292,0.0005,inf
2024-01-01 22:10:00,0.0,12.5486,0.0005,inf
2024-01-01 22:15:00,0.0,13.2708,0.0005,inf
2024-01-01 22:20:00,0.0,14.676,0.0005,inf
2024-01-01 22:25:00,0.0,14.8056,0.0005,inf
2024-01-01 22:30:00,0.0,13.8125,0.0005,inf
2024-01-01 22:35:00,0.0,12.5486,0.0005,inf
2024-01-01 22:40:00,52.2024,12.9547,2.4119,6.204072992812592
2024-01-01 22:45:00,166.3953,14.9861,8.3248,2.251581024223641
2024-01-01 22:50:00,288.4927,14.9861,15.0526,1.2986550439577846
2024-01-01 22:55:00,342.5044,13.77,18.9329,1.0050965768614943
2024-01-01 23:00:00,365.5061,12.4583,21.1396,0.8521266813330884
2024-01-01 23:05:00,338.0999,12.4583,20.8257,0.9211996217685956
2024-01-01 23:10:00,255.703,13.0,17.8043,1.2710058153404535
2024-01-01 23:15:00,138.4996,15.6944,12.7337,2.8329323694797677
2024-01-01 23:20:00,8.0973,14.5366,7.3063,44.88100971928914
2024-01-01 23:25:00,0.0,13.8125,0.0005,inf
2024-01-01 23:30:00,0.0,12.4583,0.0005,inf
2024-01-01 23:35:00,0.0,12.3681,0.0005,inf
2024-01-01 23:40:00,0.0,13.1359,0.0005,inf
2024-01-01 23:45:00,0.0,14.5347,0.0005,inf
2024-01-01 23:50:00,0.0,14.5347,0.0005,inf
2024-01-01 23:55:00,0.0,14.2639,0.0005,inf
2024-01-02 00:00:00,0.0,12.6829,0.0005,inf
2024-01-02 00:05:00,0.0,12.4583,0.0005,inf
2024-01-02 00:10:00,0.0,12.8194,0.0005,inf
2024-01-02 00:15:00,0.0,14.7666,0.0005,inf
2024-01-02 00:20:00,0.0,16.7083,0.0005,inf
2024-01-02 00:25:00,0.0,13.1806,0.0005,inf
2024-01-02 00:30:00,0.0,12.5486,0.0005,inf
2024-01-02 00:35:00,0.0,13.1359,0.0005,inf
2024-01-02 00:40:00,28.6965,14.625,3.4932,12.741100831111808
2024-01-02 00:45:00,76.1978,14.8056,6.0048,4.857620561223553
2024-01-02 00:50:00,125.0041,13.8125,8.6299,2.7624093929719105
2024-01-02 00:55:00,152.6032,12.4111,10.3707,2.0332306268806946
2024-01-02 01:00:00,156.6963,12.5486,11.0358,2.002057483169673
2024-01-02 01:05:00,155.5989,14.625,11.3463,2.349791675905164
2024-01-02 01:10:00,110.6039,14.8958,9.7761,3.3669246744463805
2024-01-02 01:15:00,46.3,14.7153,7.0674,7.945626349892009
2024-01-02 01:20:00,2.6991,13.223,0.0005,122.47601052202586
2024-01-02 01:25:00,0.0,12.5486,0.0005,inf
2024-01-02 01:30:00,0.0,14.9861,0.0005,inf
2024-01-02 01:35:00,0.0,14.9861,0.0005,inf
2024-01-02 01:40:00,0.0,13.9512,0.0005,inf
2024-01-02 01:45:00,0.0,12.6389,0.0005,inf
2024-01-02 01:50:00,0.0,12.6389,0.0005,inf
2024-01-02 01:55:00,0.0,14.7153,0.0005,inf
2024-01-02 02:00:00,0.0,14.7666,0.0005,inf
2024-01-02 02:05:00,0.0,14.5347,0.0005,inf
2024-01-02 02:10:00,0.0,12.4583,0.0005,inf
2024-01-02 02:15:00,0.0,13.6389,0.0005,inf
2024-01-02 02:20:00,0.0,14.7153,0.0005,inf
2024-01-02 02:25:00,0.0,14.7666,0.0005,inf
2024-01-02 02:30:00,0.0,13.9028,0.0005,inf
2024-01-02 02:35:00,0.0,12.6389,0.0005,inf
2024-01-02 02:40:00,30.5948,13.2708,2.5727,10.843999633924719
2024-01-02 02:45:00,88.2993,16.7666,5.6447,4.747093125313564
