t,Q,Bar,P,CosPhi
2024-05-04 07:45:00.013000,1.623718,0.67383,-0.5008,-0.4965
2024-05-04 08:00:00.007000,1.262817,0.67383,-0.5152,-0.5179
2024-05-04 08:15:00.007000,1.804138,0.678766,-0.4896,-0.5075
2024-05-04 08:30:00.017000,1.804138,0.684138,-0.512,-0.5339
2024-05-04 08:45:00.003000,1.082397,0.698657,-0.5056,-0.5332
2024-05-04 09:00:00.003000,1.804138,0.713467,-0.4976,-0.5089
2024-05-04 09:15:00.010000,1.082397,0.728421,-0.5024,-0.5195
2024-05-04 09:30:00.003000,1.443298,0.738294,-0.504,-0.5187
2024-05-04 09:45:00.017000,1.443298,0.748167,-0.4976,-0.5203
2024-05-04 10:00:00,1.623718,0.75804,-0.496,-0.5134
2024-05-04 10:15:00.003000,1.623718,0.768058,-0.5056,-0.5171
2024-05-04 10:30:00.013000,1.443298,0.777931,-0.4928,-0.5187
2024-05-04 10:45:00.007000,1.804138,0.792741,-0.5152,-0.5118
2024-05-04 11:00:00.013000,1.984558,0.807695,-0.504,-0.5159
2024-05-04 11:15:00.010000,1.804138,0.822505,-0.48,-0.4925
2024-05-04 11:30:00.007000,1.804138,0.837314,-0.4896,-0.5281
2024-05-04 11:45:00.010000,1.804138,0.851107,-0.4992,-0.5158
2024-05-04 12:00:00.013000,1.623718,0.862142,-0.4944,-0.5139
2024-05-04 12:15:00.007000,2.345459,0.877096,-0.4928,-0.505
2024-05-04 12:30:00.003000,1.804138,0.886969,-0.4992,-0.5189
2024-05-04 12:45:00,2.164978,0.896842,-0.4784,-0.5213
2024-05-04 13:00:00.007000,2.345459,0.906715,-0.504,-0.5116
2024-05-04 13:15:00,2.345459,0.916733,-0.5104,-0.524
2024-05-04 13:30:00.017000,2.345459,0.926316,-0.488,-0.5166
2024-05-04 13:45:00.013000,2.886719,0.936479,-0.4912,-0.5063
2024-05-04 14:00:00.010000,2.164978,0.945772,-0.4912,-0.5124
2024-05-04 14:15:00.013000,2.345459,0.95637,-0.496,-0.5047
2024-05-04 14:30:00.017000,2.706299,0.962323,-0.4928,-0.5166
2024-05-04 14:45:00.013000,2.886719,0.981053,-0.4,-0.4447
2024-05-04 15:00:00.003000,3.24762,0.996007,-0.4064,-0.4306
2024-05-04 15:15:00.013000,3.42804,1.025771,-0.424,-0.4208
2024-05-04 15:30:00.007000,3.608459,1.045517,-0.3904,-0.436
2024-05-04 15:45:00.017000,2.886719,1.070345,-0.3904,-0.4254
2024-05-04 16:00:00.010000,3.24762,1.085154,-0.4,-0.4191
2024-05-04 16:15:00.010000,3.067139,1.1049,-0.4112,-0.4573
2024-05-04 16:30:00,3.969299,1.134664,-0.3872,-0.4288
2024-05-04 16:45:00,3.788879,1.248784,-0.4208,-0.4234
2024-05-04 17:00:00.003000,3.42804,1.303957,-0.392,-0.4194
2024-05-04 17:15:00.003000,3.969299,1.322977,-0.4032,-0.433
2024-05-04 17:30:00.003000,4.14978,1.337931,-0.3968,-0.4282
2024-05-04 17:45:00.007000,4.3302,1.352741,-0.3984,-0.4274
2024-05-04 18:00:00.017000,3.969299,1.36755,-0.3904,-0.4225
2024-05-04 18:15:00.003000,3.969299,1.382505,-0.4032,-0.4071
2024-05-04 18:30:00.007000,3.42804,1.387441,-0.3984,-0.4349
2024-05-04 18:45:00.010000,3.24762,1.397314,-0.3904,-0.4394
2024-05-04 19:00:00.007000,3.608459,1.397314,-0.4096,-0.4285
2024-05-04 19:15:00.010000,3.067139,1.402251,-0.3856,-0.4236
2024-05-04 19:30:00.003000,2.886719,1.397314,-0.4016,-0.4233
2024-05-04 19:45:00.010000,2.886719,1.402251,-0.376,-0.4135
2024-05-04 20:00:00.017000,3.067139,1.397024,-0.3968,-0.4203
2024-05-04 20:15:00.017000,3.067139,1.392378,-0.416,-0.4299
2024-05-04 20:30:00.003000,2.886719,1.392378,-0.4064,-0.4271
2024-05-04 20:45:00.007000,3.42804,1.392378,-0.3776,-0.427
2024-05-04 21:00:00.003000,3.067139,1.396298,-0.4,-0.4173
2024-05-04 21:15:00.010000,3.24762,1.393539,-0.4048,-0.4296
2024-05-04 21:30:00.007000,2.706299,1.397314,-0.376,-0.4168
2024-05-04 21:45:00.017000,2.886719,1.397314,-0.3872,-0.4231
2024-05-04 22:00:00.017000,2.886719,1.397314,-0.4112,-0.4227
2024-05-04 22:15:00.007000,2.525879,1.397314,-0.3888,-0.4203
2024-05-04 22:30:00.013000,2.164978,1.397314,-0.4096,-0.4321
2024-05-04 22:45:00.010000,2.525879,1.402251,-0.3888,-0.4242
2024-05-04 23:00:00.010000,2.164978,1.407187,-0.4096,-0.4295
2024-05-04 23:15:00.013000,1.804138,1.402251,-0.4144,-0.443
2024-05-04 23:30:00.007000,1.984558,1.402251,-0.4016,-0.4383
2024-05-04 23:45:00.010000,2.164978,1.407187,-0.3872,-0.4499
2024-05-05 00:00:00,2.164978,1.402251,-0.4096,-0.4407
2024-05-05 00:15:00.003000,1.804138,1.402251,-0.4048,-0.4315
2024-05-05 00:30:00.007000,2.164978,1.402251,-0.4064,-0.4253
2024-05-05 00:45:00.007000,1.804138,1.402251,-0.4144,-0.425
2024-05-05 01:00:00.007000,1.623718,1.402251,-0.3824,-0.4102
2024-05-05 01:15:00.007000,1.623718,1.402251,-0.3824,-0.4036
2024-05-05 01:30:00.010000,1.623718,1.402251,-0.4128,-0.443
2024-05-05 01:45:00.003000,2.345459,1.402105,-0.4016,-0.4105
2024-05-05 02:00:00.003000,1.804138,1.410962,-0.4032,-0.4259
2024-05-05 02:15:00.003000,1.804138,1.412269,-0.4096,-0.4163
2024-05-05 02:30:00,1.262817,1.417205,-0.4032,-0.4252
2024-05-05 02:45:00.007000,1.804138,1.412269,-0.3984,-0.433
2024-05-05 03:00:00.003000,2.345459,1.410962,-0.416,-0.4094
2024-05-05 03:15:00.010000,1.623718,1.412269,-0.4064,-0.4316
2024-05-05 03:30:00.010000,1.623718,1.407332,-0.3968,-0.42
2024-05-05 03:45:00.017000,1.623718,1.407187,-0.384,-0.44
2024-05-05 04:00:00.007000,1.082397,1.407187,-0.3952,-0.436
2024-05-05 04:15:00.003000,1.623718,1.407187,-0.4048,-0.4249
2024-05-05 04:30:00.010000,0.360657,1.407187,-0.4032,-0.4378
2024-05-05 04:45:00.010000,1.443298,1.407187,-0.3824,-0.447
2024-05-05 05:00:00,1.443298,1.402251,-0.4032,-0.4157
2024-05-05 05:15:00.007000,1.623718,1.417205,-0.3904,-0.4058
2024-05-05 05:30:00.003000,1.082397,1.417205,-0.4,-0.4359
2024-05-05 05:45:00.007000,1.082397,1.417205,-0.4096,-0.4363
2024-05-05 06:00:00.017000,1.443298,1.417205,-0.432,-0.4285
2024-05-05 06:15:00.003000,0.901978,1.416334,-0.4112,-0.4268
2024-05-05 06:30:00.017000,1.623718,1.412269,-0.3968,-0.4172
2024-05-05 06:45:00.013000,1.804138,1.412269,-0.4224,-0.4289
2024-05-05 07:00:00.010000,1.804138,1.412269,-0.3888,-0.4336
2024-05-05 07:15:00.017000,1.984558,1.412269,-0.4112,-0.4386
2024-05-05 07:30:00.003000,1.623718,1.412269,-0.4032,-0.4291
2024-05-05 07:45:00.003000,1.262817,1.412269,-0.408,-0.439
2024-05-05 08:00:00.007000,1.443298,1.417205,-0.4016,-0.4312
2024-05-05 08:15:00.010000,1.443298,1.417205,-0.416,-0.4105
2024-05-05 08:30:00.010000,1.623718,1.421125,-0.3952,-0.4269
2024-05-05 08:45:00.007000,1.804138,1.423013,-0.4048,-0.4075
2024-05-05 09:00:00,1.984558,1.422142,-0.3952,-0.4349
2024-05-05 09:15:00.013000,1.623718,1.418367,-0.3856,-0.407
2024-05-05 09:30:00.017000,1.262817,1.417205,-0.3968,-0.4181
2024-05-05 09:45:00.007000,1.443298,1.416915,-0.3808,-0.4251
2024-05-05 10:00:00,1.623718,1.414737,-0.392,-0.4102
2024-05-05 10:15:00.007000,1.443298,1.416189,-0.3872,-0.4191
2024-05-05 10:30:00.007000,1.984558,1.417205,-0.3856,-0.4197
2024-05-05 10:45:00.017000,2.345459,1.414301,-0.4096,-0.4032
2024-05-05 11:00:00.010000,2.164978,1.412269,-0.3872,-0.4106
2024-05-05 11:15:00.003000,1.984558,1.412269,-0.3744,-0.4098
2024-05-05 11:30:00.003000,1.984558,1.416334,-0.4016,-0.4391
2024-05-05 11:45:00.013000,2.345459,1.417205,-0.3968,-0.4168
2024-05-05 12:00:00.010000,2.886719,1.417205,-0.3968,-0.4312
2024-05-05 12:15:00.017000,2.706299,1.417205,-0.4064,-0.4353
2024-05-05 12:30:00.013000,3.24762,1.417205,-0.4096,-0.4393
2024-05-05 12:45:00.003000,3.24762,1.417205,-0.392,-0.443
2024-05-05 13:00:00.010000,3.42804,1.417205,-0.3952,-0.4491
2024-05-05 13:15:00.017000,4.14978,1.41735,-0.3856,-0.4079
2024-05-05 13:30:00.007000,4.14978,1.417205,-0.3904,-0.4134
2024-05-05 13:45:00.007000,4.69104,1.417205,-0.4064,-0.4076
2024-05-05 14:00:00,3.969299,1.427078,-0.408,-0.4149
2024-05-05 14:15:00.003000,4.51062,1.427078,-0.3904,-0.4229
2024-05-05 14:30:00.017000,4.51062,1.422142,-0.4032,-0.41
2024-05-05 14:45:00.003000,4.87146,1.422142,-0.3936,-0.4157
2024-05-05 15:00:00.003000,4.3302,1.422142,-0.4064,-0.4127
2024-05-05 15:15:00.017000,4.14978,1.422142,-0.4176,-0.4304
2024-05-05 15:30:00,5.232361,1.422722,-0.3952,-0.4334
2024-05-05 15:45:00.013000,5.051941,1.422432,-0.4128,-0.4365
2024-05-05 16:00:00.007000,4.69104,1.422142,-0.4096,-0.4289
2024-05-05 16:15:00.010000,5.232361,1.422142,-0.3936,-0.4112
2024-05-05 16:30:00.003000,5.051941,1.422142,-0.368,-0.3919
2024-05-05 16:45:00.013000,5.232361,1.422142,-0.376,-0.4138
2024-05-05 17:00:00.007000,4.87146,1.426497,-0.4016,-0.4267
2024-05-05 17:15:00.007000,5.051941,1.425191,-0.3984,-0.4423
2024-05-05 17:30:00.003000,4.51062,1.432015,-0.3856,-0.4395
2024-05-05 17:45:00.010000,4.3302,1.436951,-0.3728,-0.4235
2024-05-05 18:00:00.017000,4.87146,1.436951,-0.384,-0.4186
2024-05-05 18:15:00.007000,5.232361,1.427078,-0.3856,-0.4292
2024-05-05 18:30:00.017000,4.69104,1.427078,-0.3824,-0.4513
2024-05-05 18:45:00.017000,4.3302,1.427078,-0.3888,-0.4151
2024-05-05 19:00:00.013000,4.51062,1.427078,-0.3968,-0.4282
2024-05-05 19:15:00.003000,4.14978,1.427078,-0.4064,-0.4291
2024-05-05 19:30:00.003000,4.51062,1.432015,-0.3984,-0.434
2024-05-05 19:45:00.013000,4.14978,1.432015,-0.4208,-0.4294
2024-05-05 20:00:00.010000,4.14978,1.432015,-0.4128,-0.4222
2024-05-05 20:15:00.017000,4.3302,1.432015,-0.4064,-0.4273
2024-05-05 20:30:00.017000,4.14978,1.432015,-0.3744,-0.4264
2024-05-05 20:45:00.003000,3.608459,1.432015,-0.4016,-0.4414
2024-05-05 21:00:00.010000,3.608459,1.434628,-0.4112,-0.4395
2024-05-05 21:15:00.010000,3.608459,1.436951,-0.4096,-0.4112
2024-05-05 21:30:00.007000,3.067139,1.446824,-0.4096,-0.4354
2024-05-05 21:45:00.007000,3.42804,1.436951,-0.3904,-0.4078
2024-05-05 22:00:00.017000,3.067139,1.444937,-0.4096,-0.434
2024-05-05 22:15:00.007000,2.886719,1.436951,-0.4128,-0.4396
2024-05-05 22:30:00.017000,3.067139,1.436951,-0.4016,-0.431
2024-05-05 22:45:00.013000,2.706299,1.436951,-0.4112,-0.4377
2024-05-05 23:00:00.003000,3.24762,1.436951,-0.3904,-0.4244
2024-05-05 23:15:00,3.067139,1.436951,-0.3968,-0.4272
2024-05-05 23:30:00.007000,2.345459,1.437387,-0.4224,-0.4301
2024-05-05 23:45:00.017000,2.706299,1.437532,-0.4048,-0.4265
2024-05-06 00:00:00.003000,2.525879,1.436951,-0.4144,-0.4371
2024-05-06 00:15:00,2.706299,1.437532,-0.3744,-0.4389
2024-05-06 00:30:00.017000,2.345459,1.451906,-0.3936,-0.4426
2024-05-06 00:45:00.010000,2.525879,1.441888,-0.3952,-0.4247
2024-05-06 01:00:00.003000,1.984558,1.451325,-0.3952,-0.4216
2024-05-06 01:15:00.007000,1.984558,1.451615,-0.3952,-0.4188
2024-05-06 01:30:00.017000,1.984558,1.446824,-0.5008,-0.5146
2024-05-06 01:45:00.007000,1.804138,1.441888,-0.5072,-0.5081
2024-05-06 02:00:00.017000,2.345459,1.441888,-0.5024,-0.5135
2024-05-06 02:15:00.017000,1.804138,1.441888,-0.5072,-0.5171
2024-05-06 02:30:00.007000,1.984558,1.441888,-0.5232,-0.526
2024-05-06 02:45:00.007000,1.804138,1.441888,-0.488,-0.5285
2024-05-06 03:00:00.010000,1.984558,1.441888,-0.4912,-0.5251
2024-05-06 03:15:00.013000,1.443298,1.441888,-0.512,-0.5011
2024-05-06 03:30:00.007000,1.804138,1.451906,-0.4976,-0.5183
2024-05-06 03:45:00.007000,2.164978,1.451906,-0.52,-0.5145
2024-05-06 04:00:00.007000,1.443298,1.451906,-0.5088,-0.5211
2024-05-06 04:15:00.010000,1.262817,1.450018,-0.496,-0.5084
2024-05-06 04:30:00.007000,1.623718,1.451906,-0.4912,-0.4956
2024-05-06 04:45:00.017000,1.804138,1.446824,-0.5008,-0.5014
2024-05-06 05:00:00.007000,1.623718,1.446824,-0.5072,-0.5158
2024-05-06 05:15:00.010000,1.262817,1.446824,-0.496,-0.5061
2024-05-06 05:30:00,1.262817,1.446824,-0.504,-0.5198
2024-05-06 05:45:00.013000,1.443298,1.446824,-0.5184,-0.5239
2024-05-06 06:00:00.017000,1.082397,1.446824,-0.5072,-0.523
2024-05-06 06:15:00.007000,1.262817,1.446824,-0.5056,-0.5375
2024-05-06 06:30:00.010000,1.443298,1.456842,-0.5312,-0.5151
2024-05-06 06:45:00.003000,1.443298,1.461779,-0.4992,-0.5035
2024-05-06 07:00:00.013000,1.082397,1.460908,-0.5184,-0.5182
2024-05-06 07:15:00.003000,1.443298,1.451906,-0.512,-0.5231
2024-05-06 07:30:00.017000,1.623718,1.456842,-0.5056,-0.5193
2024-05-06 07:45:00.010000,1.443298,1.456697,-0.5088,-0.5205
2024-05-06 08:00:00.017000,1.443298,1.446824,-0.5152,-0.5109
2024-05-06 08:15:00.017000,1.804138,1.450599,-0.5216,-0.5302
2024-05-06 08:30:00.010000,1.262817,1.450744,-0.4112,-0.445
2024-05-06 08:45:00.003000,1.623718,1.451906,-0.4112,-0.4318
2024-05-06 09:00:00.007000,1.443298,1.449292,-0.3952,-0.4437
2024-05-06 09:15:00.007000,1.623718,1.450744,-0.4016,-0.4209
2024-05-06 09:30:00.010000,1.984558,1.451906,-0.3728,-0.4271
2024-05-06 09:45:00,1.623718,1.451906,-0.4096,-0.4319
2024-05-06 10:00:00.013000,1.623718,1.451906,-0.4048,-0.4439
2024-05-06 10:15:00.003000,2.345459,1.451325,-0.3936,-0.4419
2024-05-06 10:30:00.013000,2.164978,1.451906,-0.4208,-0.4495
2024-05-06 10:45:00.017000,2.345459,1.451761,-0.3872,-0.4299
2024-05-06 11:00:00.007000,2.164978,1.453793,-0.4304,-0.4397
2024-05-06 11:15:00.013000,2.706299,1.455681,-0.4112,-0.4505
2024-05-06 11:30:00.010000,3.067139,1.451906,-0.4256,-0.4473
2024-05-06 11:45:00.010000,2.886719,1.451906,-0.3968,-0.4407
2024-05-06 12:00:00.017000,2.886719,1.452051,-0.4096,-0.4366
2024-05-06 12:15:00.013000,3.24762,1.456842,-0.3952,-0.4262
2024-05-06 12:30:00.017000,3.608459,1.456407,-0.4144,-0.4262
2024-05-06 12:45:00.013000,3.788879,1.456842,-0.4,-0.431
2024-05-06 13:00:00.003000,3.608459,1.456842,-0.392,-0.4245
2024-05-06 13:15:00.007000,4.51062,1.453067,-0.4016,-0.4251
2024-05-06 13:30:00.017000,3.969299,1.456842,-0.3952,-0.4356
2024-05-06 13:45:00.007000,4.51062,1.456842,-0.3792,-0.402
2024-05-06 14:00:00.013000,4.14978,1.455971,-0.3888,-0.426
2024-05-06 14:15:00.017000,4.87146,1.476588,-0.408,-0.4357
2024-05-06 14:30:00.010000,5.232361,1.456842,-0.408,-0.4326
2024-05-06 14:45:00,4.51062,1.471652,-0.3968,-0.4249
2024-05-06 15:00:00,4.51062,1.459456,-0.3952,-0.4296
2024-05-06 15:15:00.007000,4.69104,1.464247,-0.3936,-0.4023
2024-05-06 15:30:00.017000,4.87146,1.45873,-0.4032,-0.431
2024-05-06 15:45:00.003000,5.232361,1.456842,-0.3952,-0.4449
2024-05-06 16:00:00.003000,5.232361,1.458004,-0.3936,-0.4123
2024-05-06 16:15:00.013000,5.412781,1.458004,-0.3984,-0.4067
2024-05-06 16:30:00.007000,4.69104,1.456988,-0.3968,-0.4161
2024-05-06 16:45:00.007000,5.412781,1.461779,-0.4,-0.4275
2024-05-06 17:00:00.003000,4.69104,1.461779,-0.3872,-0.4137
2024-05-06 17:15:00.003000,5.051941,1.461779,-0.3968,-0.4272
2024-05-06 17:30:00.013000,4.87146,1.461779,-0.408,-0.4288
2024-05-06 17:45:00,4.87146,1.461779,-0.3904,-0.4304
2024-05-06 18:00:00.013000,5.051941,1.461779,-0.3936,-0.4184
2024-05-06 18:15:00.007000,5.051941,1.471652,-0.392,-0.4048
2024-05-06 18:30:00.003000,4.3302,1.461779,-0.4064,-0.4401
2024-05-06 18:45:00.007000,4.51062,1.469183,-0.4144,-0.4143
2024-05-06 19:00:00,4.14978,1.46628,-0.408,-0.4267
2024-05-06 19:15:00.003000,4.3302,1.461779,-0.4032,-0.4235
2024-05-06 19:30:00,5.051941,1.462069,-0.4064,-0.4173
2024-05-06 19:45:00.003000,3.969299,1.461779,-0.3936,-0.4247
2024-05-06 20:00:00.010000,3.788879,1.461779,-0.3904,-0.4326
2024-05-06 20:15:00.003000,3.24762,1.466715,-0.3888,-0.422
2024-05-06 20:30:00.007000,3.42804,1.46265,-0.3936,-0.4232
2024-05-06 20:45:00.007000,3.608459,1.466715,-0.4144,-0.4344
2024-05-06 21:00:00.010000,3.24762,1.466715,-0.3856,-0.4158
2024-05-06 21:15:00.007000,3.42804,1.462795,-0.4,-0.4495
2024-05-06 21:30:00.007000,3.067139,1.466715,-0.4128,-0.4209
2024-05-06 21:45:00.017000,2.886719,1.47412,-0.4112,-0.432
2024-05-06 22:00:00.010000,2.886719,1.471652,-0.3952,-0.423
2024-05-06 22:15:00.017000,3.067139,1.475427,-0.408,-0.4337
2024-05-06 22:30:00.003000,3.067139,1.471652,-0.4016,-0.4491
2024-05-06 22:45:00.017000,2.525879,1.479056,-0.4016,-0.4366
2024-05-06 23:00:00.013000,2.525879,1.471652,-0.3936,-0.4325
2024-05-06 23:15:00.010000,2.345459,1.471652,-0.408,-0.4276
2024-05-06 23:30:00.017000,2.886719,1.471216,-0.4096,-0.4416
2024-05-06 23:45:00.017000,2.345459,1.471652,-0.4,-0.4298
2024-05-07 00:00:00.007000,2.345459,1.471652,-0.4112,-0.4344
2024-05-07 00:15:00.013000,1.984558,1.471652,-0.3984,-0.4176
2024-05-07 00:30:00.013000,2.164978,1.471652,-0.392,-0.4285
2024-05-07 00:45:00.013000,2.164978,1.471652,-0.408,-0.4124
2024-05-07 01:00:00.007000,1.984558,1.476588,-0.4064,-0.4394
2024-05-07 01:15:00.003000,2.345459,1.476588,-0.3952,-0.4305
2024-05-07 01:30:00.007000,1.443298,1.481525,-0.392,-0.421
2024-05-07 01:45:00.017000,2.345459,1.476588,-0.392,-0.4336
2024-05-07 02:00:00.007000,1.443298,1.481525,-0.4192,-0.4441
2024-05-07 02:15:00,1.262817,1.476588,-0.4128,-0.4369
2024-05-07 02:30:00.013000,1.984558,1.471652,-0.4128,-0.4391
2024-05-07 02:45:00.003000,2.164978,1.476007,-0.408,-0.4125
2024-05-07 03:00:00.013000,1.984558,1.472813,-0.392,-0.4287
2024-05-07 03:15:00.003000,2.345459,1.476588,-0.416,-0.4414
2024-05-07 03:30:00.017000,1.984558,1.476588,-0.3968,-0.4168
2024-05-07 03:45:00.003000,1.804138,1.476588,-0.4016,-0.4223
2024-05-07 04:00:00.007000,1.804138,1.456842,-0.4,-0.4343
2024-05-07 04:15:00.003000,1.623718,1.486606,-0.3936,-0.4154
2024-05-07 04:30:00.013000,2.164978,1.481525,-0.3872,-0.4373
2024-05-07 04:45:00,1.262817,1.486606,-0.3888,-0.4137
2024-05-07 05:00:00.003000,1.623718,1.489075,-0.4048,-0.4166
2024-05-07 05:15:00.007000,1.984558,1.476588,-0.4048,-0.431
2024-05-07 05:30:00.017000,1.262817,1.476588,-0.3968,-0.4432
2024-05-07 05:45:00.013000,1.443298,1.481089,-0.3888,-0.4236
2024-05-07 06:00:00.017000,1.623718,1.481525,-0.4,-0.4432
2024-05-07 06:15:00.017000,1.804138,1.48138,-0.3952,-0.4295
2024-05-07 06:30:00.017000,2.345459,1.48138,-0.3984,-0.4305
2024-05-07 06:45:00,1.082397,1.48138,-0.4096,-0.4174
2024-05-07 07:00:00.017000,1.623718,1.481525,-0.4032,-0.4091
2024-05-07 07:15:00.017000,1.623718,1.486606,-0.4016,-0.4308
2024-05-07 07:30:00.017000,1.443298,1.491543,-0.4048,-0.4416
2024-05-07 07:45:00.010000,1.262817,1.486606,-0.4016,-0.4425
2024-05-07 08:00:00.013000,1.804138,1.489075,-0.4048,-0.4377
2024-05-07 08:15:00.010000,1.623718,1.486606,-0.4112,-0.4451
2024-05-07 08:30:00.013000,1.443298,1.484719,-0.4176,-0.4554
2024-05-07 08:45:00.017000,1.804138,1.481525,-0.424,-0.4498
2024-05-07 09:00:00.013000,1.443298,1.471652,-0.4192,-0.4268
2024-05-07 09:15:00.013000,1.623718,1.456842,-0.3952,-0.4225
2024-05-07 09:30:00,2.164978,1.467006,-0.4064,-0.4106
2024-05-07 09:45:00.017000,1.262817,1.461779,-0.408,-0.4192
2024-05-07 10:00:00.017000,1.623718,1.461779,-0.4112,-0.4378
2024-05-07 10:15:00.017000,1.804138,1.461779,-0.4016,-0.4252
2024-05-07 10:30:00.013000,1.623718,1.461343,-0.3824,-0.4259
2024-05-07 10:45:00.010000,1.443298,1.461779,-0.4032,-0.4282
2024-05-07 11:00:00.017000,1.443298,1.461779,-0.4064,-0.4275
2024-05-07 11:15:00.003000,1.262817,1.461779,-0.3936,-0.4254
2024-05-07 11:30:00.010000,2.164978,1.466715,-0.3984,-0.4347
2024-05-07 11:45:00.017000,1.804138,1.461779,-0.3952,-0.4315
2024-05-07 12:00:00.013000,2.164978,1.460908,-0.4016,-0.4336
2024-05-07 12:15:00.013000,2.706299,1.461779,-0.3936,-0.4381
2024-05-07 12:30:00.017000,2.886719,1.461779,-0.4064,-0.4362
2024-05-07 12:45:00.013000,2.345459,1.461779,-0.3968,-0.42
2024-05-07 13:00:00.007000,2.886719,1.461779,-0.3856,-0.4282
2024-05-07 13:15:00.007000,2.886719,1.461779,-0.3936,-0.4215
2024-05-07 13:30:00.007000,3.067139,1.461779,-0.408,-0.4367
2024-05-07 13:45:00.007000,3.608459,1.461779,-0.4112,-0.415
2024-05-07 14:00:00.003000,3.42804,1.461779,-0.3888,-0.4335
2024-05-07 14:15:00.010000,3.608459,1.461779,-0.4416,-0.4611
2024-05-07 14:30:00,3.067139,1.46294,-0.4272,-0.4247
2024-05-07 14:45:00.003000,4.14978,1.462214,-0.4176,-0.4383
2024-05-07 15:00:00,4.14978,1.471652,-0.52,-0.5297
2024-05-07 15:15:00.017000,3.788879,1.466715,-0.5216,-0.5361
2024-05-07 15:30:00.013000,3.969299,1.471652,-0.52,-0.5472
2024-05-07 15:45:00.017000,4.3302,1.476588,-0.5296,-0.5242
2024-05-07 16:00:00.010000,3.969299,1.468022,-0.5376,-0.5289
2024-05-07 16:15:00.007000,3.969299,1.466715,-0.5328,-0.5381
2024-05-07 16:30:00.017000,3.788879,1.466715,-0.528,-0.5321
2024-05-07 16:45:00.013000,4.3302,1.466715,-0.5424,-0.5345
2024-05-07 17:00:00.003000,4.14978,1.466715,-0.5312,-0.5358
2024-05-07 17:15:00.010000,3.788879,1.466715,-0.5264,-0.5287
2024-05-07 17:30:00.010000,4.14978,1.466715,-0.5088,-0.5228
2024-05-07 17:45:00.007000,3.969299,1.466715,-0.5248,-0.5334
2024-05-07 18:00:00.003000,3.42804,1.466715,-0.5248,-0.5231
2024-05-07 18:15:00.003000,3.969299,1.466715,-0.512,-0.5196
2024-05-07 18:30:00.010000,3.42804,1.46294,-0.4992,-0.5174
2024-05-07 18:45:00.017000,3.969299,1.466715,-0.5152,-0.5121
2024-05-07 19:00:00.007000,2.706299,1.476298,-0.4848,-0.5175
2024-05-07 19:15:00,3.608459,1.466715,-0.4848,-0.5081
2024-05-07 19:30:00.003000,3.067139,1.466715,-0.5024,-0.5342
2024-05-07 19:45:00.010000,3.608459,1.471071,-0.5168,-0.5049
2024-05-07 20:00:00.007000,3.24762,1.466715,-0.4912,-0.5069
2024-05-07 20:15:00,3.42804,1.466715,-0.512,-0.5272
2024-05-07 20:30:00,3.067139,1.466715,-0.4928,-0.5258
2024-05-07 20:45:00.013000,2.886719,1.466715,-0.496,-0.5116
2024-05-07 21:00:00,3.42804,1.466715,-0.5072,-0.5223
2024-05-07 21:15:00.013000,3.067139,1.466715,-0.5088,-0.5156
2024-05-07 21:30:00,3.42804,1.466715,-0.3952,-0.4232
2024-05-07 21:45:00,3.067139,1.466715,-0.3904,-0.4254
2024-05-07 22:00:00.017000,3.067139,1.466715,-0.3936,-0.416
2024-05-07 22:15:00,2.706299,1.476733,-0.3984,-0.4281
2024-05-07 22:30:00.010000,3.42804,1.471652,-0.408,-0.4388
2024-05-07 22:45:00.010000,2.706299,1.476588,-0.392,-0.418
2024-05-07 23:00:00.013000,2.525879,1.476588,-0.4096,-0.4348
2024-05-07 23:15:00.017000,2.706299,1.476588,-0.4096,-0.4273
2024-05-07 23:30:00.010000,2.345459,1.471652,-0.4192,-0.4287
2024-05-07 23:45:00.003000,2.706299,1.471652,-0.3984,-0.4362
2024-05-08 00:00:00.010000,2.706299,1.471652,-0.4,-0.427
2024-05-08 00:15:00.003000,2.525879,1.471652,-0.4032,-0.4246
2024-05-08 00:30:00.010000,2.706299,1.471652,-0.4192,-0.4302
2024-05-08 00:45:00,2.706299,1.471652,-0.3936,-0.4454
2024-05-08 01:00:00.010000,2.706299,1.471652,-0.4096,-0.4213
2024-05-08 01:15:00.017000,2.525879,1.471652,-0.4016,-0.4259
2024-05-08 01:30:00.010000,2.345459,1.481525,-0.4,-0.4196
2024-05-08 01:45:00,2.525879,1.481525,-0.4,-0.4283
2024-05-08 02:00:00.013000,2.706299,1.476588,-0.3888,-0.4156
2024-05-08 02:15:00.007000,2.525879,1.491543,-0.3888,-0.4074
2024-05-08 02:30:00.017000,1.984558,1.476588,-0.4032,-0.4334
2024-05-08 02:45:00.010000,1.984558,1.476588,-0.408,-0.4324
2024-05-08 03:00:00.017000,2.164978,1.476588,-0.4064,-0.4173
2024-05-08 03:15:00.013000,2.164978,1.476588,-0.4064,-0.45
2024-05-08 03:30:00.007000,1.443298,1.476588,-0.408,-0.4349
2024-05-08 03:45:00.010000,1.984558,1.476588,-0.4128,-0.4404
2024-05-08 04:00:00.013000,1.804138,1.476588,-0.4064,-0.4498
2024-05-08 04:15:00.013000,1.984558,1.481525,-0.408,-0.4242
2024-05-08 04:30:00.010000,2.164978,1.481525,-0.4064,-0.4254
2024-05-08 04:45:00.017000,1.984558,1.486606,-0.3984,-0.4419
