t,QPAR,QST,Q,PPAR,PST,P,Bar,etaPAR,etaST,eta
2023-10-08 19:30:00,26.437330000000003,68.74055999999999,95.17789,49.951625,144.6881,194.639725,26.87230375,0.7057292299252165,0.7798408151089057,0.7798408151089057
2023-10-08 20:30:00,26.428815,67.8476,94.276415,50.028625,144.415625,194.44425,26.90773875,0.7064376520653985,0.7873468405184779,0.7873468405184779
2023-10-08 21:30:00,26.4770675,67.289835,93.7669025,50.5305,144.36935,194.89985,26.91978,0.7116852978015955,0.7934250724381422,0.7934250724381422
2023-10-08 22:30:00,26.4458475,67.12089750000001,93.566745,50.33675,143.88779999999997,194.22455,26.9450025,0.7089567196069999,0.7922448366755076,0.7922448366755076
2023-10-08 23:30:00,26.4685525,66.37676,92.8453125,50.02425,144.17900000000003,194.20325000000005,26.96544,0.7040780475038715,0.8012974272293507,0.8012974272293507
2023-10-09 00:30:00,26.4952325,66.4960925,92.991325,50.1125,144.74020000000002,194.85270000000003,26.9661275,0.7040361030902162,0.8035828166617335,0.8035828166617334
2023-10-09 01:30:00,26.454365,65.94100499999999,92.39537,50.1845,143.74275,193.92725,26.98543875,0.7055886130358189,0.8042372142705992,0.8042372142705992
2023-10-09 02:30:00,26.4861525,65.69028,92.1764325,50.40675,143.3736,193.78035,26.99702625,0.7076221213540966,0.8048134663019091,0.8048134663019092
2023-10-09 03:30:00,26.502045,65.0319575,91.5340025,50.738,141.8786,192.6166,27.01565625,0.711303316024213,0.8039936647460836,0.8039936647460837
2023-10-09 04:30:00,26.8676225,50.5488275,77.41645,52.877125,111.535865,164.41299,27.5582025,0.714637401899063,0.8008928462451437,0.8008928462451437
2023-10-09 05:30:00,26.5832225,69.3439125,95.927135,50.35975,147.01847500000002,197.378225,26.872302500000004,0.7075724658060851,0.7859960031518674,0.7859960031518675
2023-10-09 06:30:00,26.4958,69.65899999999999,96.1548,49.93875,145.61647499999998,195.555225,26.8527575,0.7049705077784439,0.7745800601204418,0.7745800601204418
2023-10-09 07:30:00,26.550295,68.142575,94.69287,50.216375,144.2022,194.418575,26.92161125,0.7045031967779625,0.7833538607333864,0.7833538607333863
2023-10-09 08:30:00,26.499775,68.275315,94.77509,50.16125,144.2875,194.44875,26.88388875,0.706579035029161,0.7828517670401138,0.7828517670401137
2023-10-09 09:30:00,26.512265,67.38503,93.897295,50.18975,144.40030000000002,194.59005,26.9384125,0.7053625957369876,0.7920510705996594,0.7920510705996593
2023-10-09 10:30:00,26.556545,67.22816,93.784705,50.39125,144.215175,194.606425,26.9456825,0.706770527088188,0.792688698034157,0.792688698034157
2023-10-09 11:30:00,26.532702500000003,66.47732,93.0100225,50.504875,144.465,194.969875,26.9724925,0.7082714670220036,0.8022369851832294,0.8022369851832294
2023-10-09 12:30:00,26.599685,66.16358,92.763265,50.495125,144.03885,194.533975,26.98271375,0.7061498219368425,0.8032611461080248,0.8032611461080248
2023-10-09 13:30:00,26.6223925,65.63531,92.2577025,50.386875,143.18174999999997,193.568625,27.00975,0.7031555617331582,0.8043185128458857,0.8043185128458856
2023-10-09 14:30:00,26.616715,64.838885,91.4556,50.573625,141.60495,192.178575,27.03246625,0.7055999066920928,0.8042247484523284,0.8042247484523285
2023-10-09 15:30:00,26.631475,64.31464,90.946115,50.449375,140.56565,191.015025,27.03269625,0.7033019617527245,0.805027586237334,0.8050275862373341
2023-10-09 16:30:00,26.628065,63.5691675,90.1972325,50.686875,139.270975,189.95785,27.0701725,0.7062215357419261,0.805263898068457,0.805263898068457
2023-10-09 17:30:00,27.3478675,6.86212475,34.20999225,55.2295,10.6651175,65.89461750000001,28.486215,0.7121064015006227,inf,inf
2023-10-09 18:30:00,26.514535,70.10011750000001,96.6146525,49.904500000000006,147.0037,196.9082,26.828905,0.7043880626765444,0.7779840979804461,0.7779840979804461
2023-10-09 19:30:00,26.4742275,70.6726275,97.146855,50.117625,146.930825,197.04845,26.7955075,0.7094689070210314,0.772082944021511,0.7720829440215111
2023-10-09 20:30:00,26.523615,69.00603749999999,95.5296525,50.318125,144.778775,195.0969,26.8734375,0.7084834588792968,0.7774662708312504,0.7774662708312504
2023-10-09 21:30:00,26.533265,68.30481,94.838075,50.42274999999999,143.798975,194.221725,26.895245000000003,0.7093351420870542,0.7792223512973598,0.77922235129736
2023-10-09 22:30:00,26.56392,67.79531,94.35923,50.47475,143.84812499999998,194.322875,26.91932125,0.7089596238074525,0.7842371306979212,0.7842371306979212
2023-10-09 23:30:00,26.535535,67.258995,93.79453,50.455,144.406025,194.861025,26.94272625,0.7085494311725533,0.7932666016285189,0.7932666016285189
2023-10-10 00:30:00,26.5769775,67.25229250000001,93.82927,50.559875000000005,144.337775,194.89765,26.93886,0.7092885471709643,0.7926997882975197,0.7926997882975197
2023-10-10 01:30:00,26.5179425,66.71196,93.2299025,50.3705,143.9742,194.3447,26.9649925,0.7072659548144514,0.7966222295418629,0.796622229541863
2023-10-10 02:30:00,26.540645,66.520225,93.06087,50.18387499999999,142.95957500000003,193.14345000000003,26.9674925,0.7038825461546014,0.7933145718342667,0.7933145718342668
2023-10-10 03:30:00,26.380565,66.50547499999999,92.88603999999998,49.25175,143.0466,192.29835,26.98567,0.6943743205312825,0.7936485951505983,0.7936485951505983
2023-10-10 04:30:00,26.381135,65.61788,91.999015,49.476625,143.247625,192.72425,27.01497375,0.6968445326462751,0.8044843601468882,0.8044843601468882
2023-10-10 05:30:00,26.3924875,65.87665,92.2691375,49.48575,143.40019999999998,192.88595,26.99089125,0.6973366856124081,0.8028551865949803,0.8028551865949802
2023-10-10 06:30:00,27.027135,20.9577675,47.9849025,53.135625000000005,50.83014125,103.96576625,28.21701125,0.6989719649497563,inf,inf
2023-10-10 07:30:00,26.3476425,70.52112,96.8687625,48.819875,146.876725,195.6966,26.837095,0.6926611809057802,0.7730103424571393,0.7730103424571393
2023-10-10 08:30:00,26.288035,69.05296750000001,95.3410025,49.017875,145.336525,194.3544,26.88184125,0.6964142525514398,0.7793335025233159,0.779333502523316
2023-10-10 09:30:00,26.2630575,69.4498375,95.712895,49.046625,145.106,194.152625,26.866175,0.6972313928216801,0.7748008198787878,0.7748008198787877
2023-10-10 10:30:00,26.305062500000005,68.665475,94.9705375,49.254375,144.80485,194.059225,26.90342625,0.6986225493825683,0.7803986228086631,0.7803986228086631
2023-10-10 11:30:00,26.2846325,67.61028250000001,93.894915,49.226375,144.34575,193.57212500000003,26.92660375,0.6978363583787178,0.7897732778867133,0.7897732778867133
2023-10-10 12:30:00,26.3220975,68.09027999999999,94.4123775,49.318125,143.053875,192.372,26.9225175,0.6979554807213573,0.7775903323985819,0.7775903323985819
2023-10-10 13:30:00,26.34026,66.99083999999999,93.3311,49.151,142.70872500000002,191.85972500000003,26.9479525,0.6949669558235622,0.787175241175246,0.787175241175246
2023-10-10 14:30:00,26.3413975,66.88358,93.2249775,49.31775,143.26659999999998,192.58435,26.95500125,0.6969523904718846,0.79146753986521,0.7914675398652101
2023-10-10 15:30:00,26.417465,66.2212325,92.6386975,49.3295,144.202575,193.532075,26.97953,0.6949701909336801,0.8032426706918971,0.8032426706918973
2023-10-10 16:30:00,26.380000000000003,65.694305,92.074305,49.499375,143.686175,193.18555,26.9999775,0.6978086329977589,0.8062133153562554,0.8062133153562554
2023-10-10 17:30:00,26.4265475,65.84313250000001,92.26968,49.3245,143.902175,193.226675,26.98111375,0.6949207337753712,0.8057864934208132,0.8057864934208133
2023-10-10 18:30:00,26.475365,59.7492775,86.2246425,49.5885,130.2953075,179.8838075,27.14944875,0.6936070440875581,0.7968818126567887,0.7968818126567887
2023-10-10 19:30:00,26.83186,27.657655,54.489515,51.51025,54.1220185,105.6322685,27.90117125,0.6933938497264004,inf,inf
2023-10-10 20:30:00,26.3317475,69.68313,96.0148775,48.544,145.88665,194.43065,26.83298875,0.6902915172698634,0.7760080464856889,0.7760080464856889
2023-10-10 21:30:00,26.363535,69.14145500000001,95.50499,48.983375,145.75985,194.743225,26.87957,0.6939881852528194,0.7806547443671072,0.7806547443671072
2023-10-10 22:30:00,26.361262499999995,68.9805625,95.341825,48.80375,145.322725,194.126475,26.8897875,0.6916514611483064,0.7793671717647994,0.7793671717647994
2023-10-10 23:30:00,26.33061,68.1908425,94.5214525,48.990875,144.193325,193.1842,26.88933125,0.6950871816023969,0.7822930188347644,0.7822930188347644
2023-10-11 00:30:00,26.341965,68.30346499999999,94.64543,49.053875,143.707525,192.7614,26.89388625,0.694853205111726,0.7790646283813498,0.7790646283813499
2023-10-11 01:30:00,26.2903075,67.7912875,94.081595,49.253,144.43359999999998,193.6866,26.929325,0.6982894356507396,0.7877091334031479,0.7877091334031479
2023-10-11 02:30:00,26.3782925,67.3179925,93.696285,49.231625,144.17927500000002,193.41090000000003,26.94431625,0.6955036151059992,0.7911580277529615,0.7911580277529615
2023-10-11 03:30:00,26.3748875,67.151735,93.5266225,49.24075,144.549125,193.789875,26.9590875,0.6950054861499261,0.7950782431503727,0.7950782431503726
2023-10-11 04:30:00,26.381699999999995,66.81519750000001,93.1968975,49.31275,144.114325,193.427075,26.9688575,0.695639956790537,0.7963357983755385,0.7963357983755385
2023-10-11 05:30:00,26.38454,66.17967,92.56421,49.378625,143.23837500000002,192.617,26.98430875,0.6959955297948325,0.7987576122015684,0.7987576122015684
2023-10-11 06:30:00,26.4288175,65.87396749999999,92.302785,49.244625,143.227925,192.47255,26.9933875,0.6931729144349599,0.8015538809873874,0.8015538809873874
2023-10-11 07:30:00,26.5940075,50.674862000000005,77.26886950000001,50.482875,108.21852975,158.70140475,27.39164625,0.6953760053213662,0.6863627357247142,0.6863627357247143
2023-10-11 08:30:00,26.8568375,40.3494975,67.206335,52.10275,87.35069,139.45344,27.77148125,0.7019291843596249,0.7880248034302668,0.7880248034302669
2023-10-11 09:30:00,26.3510475,70.995755,97.3468025,48.619625,148.03685,196.656475,26.80301125,0.6909451716819386,0.7745522766458091,0.7745522766458091
2023-10-11 10:30:00,26.342532500000004,69.18034,95.5228725,48.740375,145.381675,194.12205,26.88435,0.6902628816077113,0.778850732659591,0.778850732659591
2023-10-11 11:30:00,26.3448,68.609165,94.953965,48.77925,144.506825,193.286075,26.90092875,0.6907774564301039,0.7796616001703469,0.779661600170347
2023-10-11 12:30:00,26.3760225,68.133185,94.5092075,48.91312500000001,144.8397,193.752825,26.92092,0.6914050414733687,0.7861945018412317,0.7861945018412316
2023-10-11 13:30:00,26.3788625,67.10615,93.4850125,48.82775,144.43689999999998,193.26465,26.96090625,0.6890497956090771,0.7949369424400784,0.7949369424400783
2023-10-11 14:30:00,26.402705,66.5001125,92.9028175,49.02175,143.642775,192.664525,26.98112375,0.6906674468789367,0.7971491139775123,0.7971491139775123
2023-10-11 15:30:00,26.3902125,66.43173250000001,92.821945,48.80875,143.55325000000002,192.362,26.97362625,0.6883250148357447,0.7975479545024176,0.7975479545024176
2023-10-11 16:30:00,26.382267500000005,66.45184499999999,92.8341125,49.06,143.5789,192.6389,26.98089375,0.6918544577518805,0.7972584409012148,0.7972584409012149
2023-10-11 17:30:00,26.38397,65.553525,91.93749499999998,49.018625,142.92635,191.944975,26.9929325,0.6913264173074585,0.8036146390747685,0.8036146390747685
2023-10-11 18:30:00,26.39703,65.407375,91.804405,49.020500000000006,143.0394,192.0599,26.9938425,0.6907655474340678,0.8062915316650366,0.8062915316650365
2023-10-11 19:30:00,26.386807500000003,64.989055,91.3758625,49.082625,141.68045,190.763075,27.0236,0.6912614544608144,0.8027516239573209,0.802751623957321
2023-10-11 20:30:00,26.52475,59.747935000000005,86.272685,49.69775,131.319175,181.016925,27.1928675,0.6909907454060641,0.8071411215153588,0.8071411215153588
2023-10-11 21:30:00,26.4963675,58.38436,84.8807275,49.885,124.6140875,174.4990875,27.248286250000003,0.6937548848054861,0.7804166331598206,0.7804166331598206
2023-10-11 22:30:00,26.3141475,69.003355,95.3175025,48.56575,145.593525,194.159275,26.86275125,0.6902019503338722,0.7813249551580788,0.7813249551580788
2023-10-11 23:30:00,26.336855,70.04246499999999,96.37932,48.667750000000005,147.531925,196.199675,26.8473125,0.6909395206992144,0.7810270150346879,0.7810270150346879
2023-10-12 00:30:00,26.3079025,68.591735,94.8996375,48.9035,145.221875,194.125375,26.89456125,0.6939626233530762,0.7835256481911584,0.7835256481911584
2023-10-12 01:30:00,26.3306125,67.8650325,94.195645,48.798625,144.65380000000002,193.452425,26.91978,0.6913014572722187,0.7880301561352807,0.7880301561352807
2023-10-12 02:30:00,26.31358,67.37967,93.69325,48.81175,144.126675,192.938425,26.9431775,0.6913267629699483,0.7901246226641068,0.7901246226641068
2023-10-12 03:30:00,26.3607,67.0337475,93.3944475,48.99025,142.88645000000002,191.87670000000003,26.95864375,0.691383064564383,0.7878555451618203,0.7878555451618204
2023-10-12 04:30:00,26.35956,66.9331875,93.2927475,48.84825,142.88465,191.7329,26.96545125,0.6896333916209885,0.7883962984473856,0.7883962984473856
2023-10-12 05:30:00,26.353317500000003,65.644695,91.9980125,49.035625,143.06485,192.100475,27.004753750000003,0.6914819923845873,0.8035973757429824,0.8035973757429824
2023-10-12 06:30:00,26.3351525,66.13408,92.4692325,48.927625,144.04155,192.969175,26.98907625,0.6908086506686177,0.80359776302515,0.8035977630251498
2023-10-12 07:30:00,26.37659,64.88179,91.25838,49.146625,141.61520000000002,190.761825,27.0233825,0.6919323010025731,0.8042827836520428,0.8042827836520429
2023-10-12 08:30:00,26.3658075,64.87777,91.2435775,49.043375000000005,141.77500000000003,190.81837500000003,27.0242875,0.6910998291642031,0.8047961960363355,0.8047961960363356
2023-10-12 09:30:00,26.71776,35.1392175,61.8569775,51.288625,77.74213999999999,129.03076499999997,27.7381025,0.6942523859530159,inf,inf
2023-10-12 10:30:00,26.6933475,35.53743,62.2307775,51.080125,77.60755449999999,128.6876795,27.673808750000003,0.6935024832542966,inf,inf
2023-10-12 11:30:00,26.30393,69.27151,95.57544,48.4465,146.43327499999998,194.879775,26.817545,0.6898569369681015,0.7842140491267893,0.7842140491267893
2023-10-12 12:30:00,26.25057,72.9010075,99.1515775,48.376,152.5072,200.8832,26.7416675,0.6920423096214458,0.7786489204472954,0.7786489204472954
2023-10-12 13:30:00,26.3175525,68.3463725,94.663925,48.599375,145.964275,194.56365,26.9045575,0.6891518612795522,0.7903260057836967,0.7903260057836966
2023-10-12 14:30:00,26.3436675,66.3057025,92.64937,48.9925,144.022925,193.015425,26.9697625,0.6922633934547295,0.801705702806883,0.801705702806883
2023-10-12 15:30:00,26.366375,66.020115,92.38649,49.310500000000005,144.53754999999998,193.84805,26.99428375,0.6964851296859552,0.8071661163841766,0.8071661163841766
2023-10-12 16:30:00,26.3737525,66.037545,92.4112975,49.15575,142.883875,192.039625,26.98816375,0.6933409763214895,0.7980843448989317,0.7980843448989317
2023-10-12 17:30:00,26.33856,66.13006,92.46862,49.254125,143.466475,192.7206,26.989303750000005,0.6954097100368655,0.8004232839308448,0.8004232839308448
2023-10-12 18:30:00,26.363535,65.43553500000002,91.79907,49.108125,143.035575,192.1437,27.020415,0.6927516899731646,0.804456087289051,0.8044560872890509
2023-10-12 19:30:00,26.395325,65.0239125,91.4192375,49.29025,141.99247499999998,191.282725,27.0290675,0.6929946905532206,0.8048620721711347,0.8048620721711347
2023-10-12 20:30:00,26.431655,64.5238,90.955455,49.34625000000001,141.29497500000002,190.641225,27.02043,0.693273666821325,0.8071389862189973,0.8071389862189973
2023-10-12 21:30:00,26.46174,64.3454775,90.8072175,49.07525,140.776,189.85125,27.02428,0.6893686924775632,0.8053357105679712,0.8053357105679712
2023-10-12 22:30:00,26.810855,39.5678225,66.3786775,51.56725,89.68358949999998,141.25083949999998,27.726530000000004,0.6950453984312301,inf,inf
2023-10-12 23:30:00,26.5906,55.8905075,82.4811075,49.79925,120.133305,169.932555,27.298715,0.6893172312184384,0.7911442879170489,0.7911442879170489
2023-10-13 00:30:00,26.28009,70.476875,96.756965,48.564375,147.949525,196.5139,26.832765,0.6916614953077973,0.7784491590551842,0.7784491590551842
2023-10-13 01:30:00,26.30847,69.57453000000001,95.883,48.78575,146.416575,195.202325,26.8802525,0.6925046083235437,0.7793599768217543,0.7793599768217543
2023-10-13 02:30:00,26.31642,68.77005750000001,95.0864775,48.802,144.6944,193.4964,26.899335,0.6920457169352645,0.778659049546634,0.778659049546634
2023-10-13 03:30:00,26.3828375,67.81408,94.1969175,48.981125,143.685625,192.66675,26.94477125,0.6917633552467299,0.7827032632921468,0.7827032632921467
2023-10-13 04:30:00,26.33572,67.6451425,93.9808625,48.91562499999999,144.184875,193.1005,26.93932,0.6920419383024976,0.7877664600245311,0.7877664600245311
2023-10-13 05:30:00,26.3482075,67.387715,93.7359225,48.8865,144.310575,193.197075,26.9500025,0.6907982572672887,0.7913929115700373,0.7913929115700374
2023-10-13 06:30:00,26.3601325,66.8835775,93.24371,49.02675000000001,144.543,193.56975,26.97204,0.6917401711037976,0.7981493381821477,0.7981493381821478
2023-10-13 07:30:00,26.3731825,66.05363249999999,92.426815,48.93925,142.7304,191.66965,26.98953,0.6900583245170129,0.7971810787300695,0.7971810787300695
2023-10-13 08:30:00,26.3709125,65.2116225,91.582535,49.247625,142.295025,191.54265,27.02565375,0.6934711494173033,0.8039634006119003,0.8039634006119003
2023-10-13 09:30:00,26.3572875,65.3966475,91.753935,48.91725,142.736325,191.653575,27.0117925,0.6896728184057257,0.8044204106560358,0.8044204106560358
2023-10-13 10:30:00,26.397595,64.9903925,91.3879875,49.1935,141.97807500000002,191.171575,27.03360875,0.6916205508390569,0.8048915925301492,0.8048915925301492
2023-10-13 11:30:00,26.8023425,29.1419005,55.944243,51.70725,56.89998225,108.60723225,27.96638125,0.6949408800662161,0.526891826833425,0.526891826833425
2023-10-13 12:30:00,26.422005,53.7264825,80.14848749999999,49.71375,112.4023295,162.1160795,27.2326075,0.6934585542773852,inf,inf
2023-10-13 13:30:00,26.217645,70.24358000000001,96.461225,48.361375,146.07639999999998,194.437775,26.84777125,0.6893467703713485,0.771453972860495,0.771453972860495
2023-10-13 14:30:00,26.29428,68.71776750000001,95.0120475,49.380625,144.878025,194.25865,27.02207125,0.6937458743978032,0.7809334665703929,0.7809334665703929
2023-10-13 15:30:00,26.30166,67.571395,93.873055,49.01175,144.40865000000002,193.42040000000003,26.968865,0.6928340470400579,0.7897882249519638,0.7897882249519638
2023-10-13 16:30:00,26.3226625,66.42503,92.7476925,48.93875,142.62652500000002,191.565275,26.966352500000003,0.6922210816916785,0.7926008636773081,0.7926008636773081
2023-10-13 17:30:00,26.283495,67.4118475,93.6953425,48.84025,144.42545,193.2657,26.94431875,0.6923110673033392,0.7916649615046737,0.7916649615046737
2023-10-13 18:30:00,26.3073375,66.06168,92.3690175,49.0215,143.791225,192.812725,26.9811225,0.6932874409075481,0.803072148095655,0.803072148095655
2023-10-13 19:30:00,26.2812225,65.7613425,92.042565,48.78375,143.24505,192.0288,26.99839375,0.6897584925636102,0.8036556197577422,0.8036556197577422
2023-10-13 20:30:00,26.2851975,65.60045,91.8856475,48.931625,143.425425,192.35705,27.00157,0.6920051978782906,0.8061270295332533,0.8061270295332533
2023-10-13 21:30:00,26.269867500000004,64.36827,90.6381375,49.134875,141.1451,190.279975,27.0483675,0.6943562518294664,0.8067920191644908,0.806792019164491
2023-10-13 22:30:00,26.2817925,64.7517325,91.033525,49.124875,141.471325,190.5962,27.040190000000003,0.6940059306553745,0.8042311933096518,0.8042311933096518
2023-10-13 23:30:00,26.2710075,64.52648,90.7974875,48.964625,140.882025,189.84665,27.0583625,0.6915761442608748,0.8031036465662894,0.8031036465662894
2023-10-14 00:30:00,26.760335,33.2031325,59.9634675,51.9795,75.86501924999999,127.84451925,27.8566875,0.6999363656666033,inf,inf
2023-10-14 01:30:00,26.2749775,61.8516275,88.126605,49.1375,129.20232,178.33981999999995,27.07016625,0.6940441984130458,0.7696778839695622,0.7696778839695622
2023-10-14 02:30:00,26.1523625,70.3200025,96.472365,48.557500000000005,147.2799,195.8374,26.8666325,0.6929908698552624,0.7768684881812572,0.7768684881812572
2023-10-14 03:30:00,26.1705275,69.59732,95.7678475,48.16125,146.2631,194.42435,26.85821,0.6880760818826622,0.778685513602388,0.778685513602388
2023-10-14 04:30:00,26.2681675,68.5877125,94.85588,48.57025,144.212675,192.782925,26.902295,0.6895373505526943,0.7785127334809274,0.7785127334809275
2023-10-14 05:30:00,26.2528425,69.188385,95.4412275,48.630875,144.96970000000002,193.600575,26.86821125,0.6920278249344751,0.7763699104626969,0.7763699104626969
2023-10-14 06:30:00,26.29201,67.64648249999999,93.9384925,48.721125,142.83960000000002,191.560725,26.92886625,0.6908688403626126,0.7804995136962374,0.7804995136962374
2023-10-14 07:30:00,26.2823625,67.204025,93.4863875,48.7075,142.32647500000002,191.033975,26.96998875,0.689885709157141,0.7816181919069976,0.7816181919069976
2023-10-14 08:30:00,26.2931475,67.02704250000001,93.32019,48.742,142.457525,191.199525,26.96954,0.6896979515526842,0.7848468426759949,0.7848468426759949
2023-10-14 09:30:00,26.3255,66.5564275,92.8819275,48.73925,142.84905,191.5883,26.968625000000003,0.6892509766774914,0.7921671605262941,0.7921671605262941
2023-10-14 10:30:00,26.314715,65.81095249999998,92.1256675,48.94975000000001,143.397375,192.347125,27.00793375,0.6910391263479072,0.8035287395804078,0.8035287395804078
2023-10-14 11:30:00,26.34878,65.64604,91.99482,49.104625,143.09142500000002,192.19605,27.02156875,0.691932647036352,0.8034805371930265,0.8034805371930265
2023-10-14 12:30:00,26.3084725,65.2759775,91.58445,48.968375,142.3737,191.342075,27.035425000000004,0.6907014311507108,0.80357141325124,0.80357141325124
2023-10-14 13:30:00,26.5304275,48.6516225,75.18204999999999,50.408,102.5612475,152.9692475,27.50929875,0.6952027041387852,0.7550745078960992,0.7550745078960993
2023-10-14 14:30:00,26.21935,74.18279749999999,100.40214749999998,48.018,155.74042500000002,203.758425,26.7180625,0.6867257164042468,0.783412403782857,0.7834124037828569
2023-10-14 15:30:00,26.2681675,69.01006000000001,95.2782275,48.598375,145.0694,193.667775,26.87549125,0.6903844928193119,0.7793586080775183,0.7793586080775183
2023-10-14 16:30:00,26.2676,68.35978,94.62738,48.828125,144.96255000000002,193.790675,26.9316075,0.6920241437634733,0.7848155988135497,0.7848155988135497
2023-10-14 17:30:00,26.3317475,67.58883,93.9205775,48.74,144.3804,193.1204,26.922055,0.6901377593390607,0.789998334211766,0.7899983342117661
2023-10-14 18:30:00,26.3005225,67.304585,93.6051075,48.858625,144.48715,193.345775,26.94568125,0.6920532291112207,0.7932236293624236,0.7932236293624236
2023-10-14 19:30:00,26.2897375,66.59262749999999,92.882365,48.66775,143.725175,192.392925,26.96157875,0.6896444517878071,0.7964709144604676,0.7964709144604676
2023-10-14 20:30:00,26.3005275,66.616765,92.9172925,48.7745,144.0641,192.8386,26.97498375,0.6903813230799166,0.7978161098548207,0.7978161098548205
2023-10-14 21:30:00,26.2749775,66.6248075,92.899785,48.785875,142.978675,191.76455,26.9636275,0.6913570993158528,0.792215517864985,0.792215517864985
2023-10-14 22:30:00,26.309610000000003,66.07911,92.38872,48.83825,142.86737499999998,191.705625,26.99407375,0.6902274587352268,0.7974730512201286,0.7974730512201286
2023-10-14 23:30:00,26.3459375,65.64738,91.9933175,48.858125,143.11897499999998,191.9771,27.02384,0.6883589604879912,0.803689792931608,0.8036897929316081
2023-10-15 00:30:00,26.2993875,65.3202275,91.619615,48.8875,142.6227,191.5102,27.016563750000003,0.6906040107915944,0.8046544734823976,0.8046544734823976
2023-10-15 01:30:00,26.3266375,64.9354225,91.26206,48.7155,141.805625,190.521125,27.02928625,0.6871922365111767,0.8043256239906399,0.8043256239906399
2023-10-15 02:30:00,27.0583575,6.71598,33.7743375,53.473375,13.996745999999998,67.47012099999999,28.4823475,0.6972367453056291,inf,inf
2023-10-15 03:30:00,26.2465975,70.10816,96.3547575,48.3565,147.23755,195.59405,26.853,0.6879819594478601,0.779358036999706,0.7793580369997058
2023-10-15 04:30:00,26.1989125,69.8185475,96.01746,48.47275,146.57355,195.0463,26.86072125,0.6910538342990682,0.7785096760169093,0.7785096760169093
2023-10-15 05:30:00,26.240920000000003,69.242015,95.482935,48.740375,144.4259,193.166275,26.882296250000003,0.6936644286885861,0.7723282932741293,0.7723282932741293
2023-10-15 06:30:00,26.259085,69.066375,95.32546,48.54175000000001,144.843825,193.385575,26.87889375,0.6900990551162959,0.7771215274660537,0.7771215274660537
2023-10-15 07:30:00,26.22616,67.6853625,93.9115225,48.831375,144.030575,192.86195,26.92909875,0.6940301053471953,0.7867324724540088,0.7867324724540088
2023-10-15 08:30:00,26.21651,67.2053675,93.4218775,48.71725,143.92015,192.6374,26.9438675,0.6921014519239446,0.7914986338837113,0.7914986338837113
2023-10-15 09:30:00,26.2341075,66.5296125,92.76372,48.968125,143.977575,192.9457,26.968177500000003,0.6945956668364035,0.7990925022297306,0.7990925022297306
2023-10-15 10:30:00,26.23127,66.32581,92.55708,49.106625,143.996675,193.1033,26.97522125,0.6963395263539225,0.8015700317515836,0.8015700317515837
2023-10-15 11:30:00,26.2630575,66.02682250000001,92.28988,49.047625,143.661075,192.7087,26.9804425,0.6948321774648711,0.8027958307373614,0.8027958307373614
2023-10-15 12:30:00,26.2488675,65.793525,92.0423925,49.106125000000006,144.12455,193.230675,27.0095275,0.6948789503951583,0.8078487874822586,0.8078487874822585
2023-10-15 13:30:00,26.2846325,65.2545275,91.53916,49.222875,142.843275,192.06615,27.009747500000003,0.6960179768248607,0.806756597546434,0.8067565975464341
2023-10-15 14:30:00,26.29939,64.77855,91.07794,49.31700000000001,141.81242500000002,191.12942500000003,27.0404225,0.6959122105797811,0.8062065226080347,0.8062065226080347
2023-10-15 15:30:00,26.8199375,38.78883,65.6087675,53.039875,88.9728175,142.0126925,27.95128125,0.7047134092322289,0.8361683689144515,0.8361683689144515
2023-10-15 16:30:00,26.27725,69.3412325,95.6184825,48.716,145.323825,194.039825,26.87048375,0.6926242384041199,0.7764026692037925,0.7764026692037924
2023-10-15 17:30:00,26.273275,68.51665249999999,94.7899275,48.944875,144.55165,193.496525,26.9107,0.6944645910545566,0.7809368391829646,0.7809368391829646
2023-10-15 18:30:00,26.3237975,69.04894,95.3727375,48.75575,144.351625,193.107375,26.8820725,0.6914743904113534,0.7743507831678127,0.7743507831678127
2023-10-15 19:30:00,26.31074,68.60648499999999,94.917225,48.753875,144.899,193.652875,26.90092875,0.6913310390986585,0.7817589143762325,0.7817589143762324
2023-10-15 20:30:00,26.3107425,67.8274875,94.13823,48.933,144.690075,193.623075,26.936589999999995,0.6934573950593181,0.7879993367000884,0.7879993367000883
2023-10-15 21:30:00,26.3203925,67.1048075,93.4252,49.058875,144.249425,193.3083,26.9445475,0.6943277945317881,0.79432813562374,0.79432813562374
2023-10-15 22:30:00,26.2851975,66.874195,93.1593925,49.084,144.033725,193.117725,26.95953875,0.6952885272982086,0.7953861965212241,0.7953861965212241
2023-10-15 23:30:00,26.3408275,66.4022425,92.74307,48.955,143.87349999999998,192.8285,26.96907875,0.6919301693073894,0.7996099922373937,0.7996099922373937
2023-10-16 00:30:00,26.286335,66.00268249999999,92.2890175,49.1065,144.18085000000002,193.28735000000003,26.99475375,0.6947261447187517,0.8055238318492551,0.805523831849255
2023-10-16 01:30:00,26.31585,64.836205,91.152055,49.23625,141.78095000000002,191.0172,27.038145,0.6945484484553628,0.8051970315307474,0.8051970315307474
2023-10-16 02:30:00,26.3663725,64.62034,90.9867125,49.299125,141.39874999999998,190.697875,27.0481425,0.6938449705406354,0.805416303336249,0.805416303336249
2023-10-16 03:30:00,26.43563,56.1506175,82.5862475,49.83862499999999,121.4721175,171.3107425,27.2648675,0.6945918778732513,0.7830731039504173,0.7830731039504173
