0,PRESSIONE ACQUA DI LINEA [EW166],PRESSIONE ACQUA TURBINA [EW164],G1 : Potenza attiva prodotta Turbina [STRUMENTO],MISURATORE DI PORTATA [EW168],1,2,3
10/12/2024 08:00:00,31.43,30.7089,56.2476,21.0323,ND,ND,10/12/2024 09:00:00
10/12/2024 08:15:00,31.7765,30.9462,39.5376,19.0719,ND,ND,10/12/2024 09:15:00
10/12/2024 08:30:00,31.7608,30.9389,30.4572,17.5781,ND,ND,10/12/2024 09:30:00
10/12/2024 08:45:00,32.1611,31.3513,0.0,11.9466,ND,ND,10/12/2024 09:45:00
10/12/2024 09:00:00,31.6997,30.855,35.6352,18.0122,ND,ND,10/12/2024 10:00:00
10/12/2024 09:15:00,32.3102,31.4525,0.0,13.1149,ND,ND,10/12/2024 10:15:00
10/12/2024 09:30:00,32.8563,32.0269,0.0,11.9792,ND,ND,10/12/2024 10:30:00
10/12/2024 09:45:00,31.8331,30.978,57.1188,22.0124,ND,ND,10/12/2024 10:45:00
10/12/2024 10:00:00,31.9549,31.1198,32.436,17.8132,ND,ND,10/12/2024 11:00:00
10/12/2024 10:15:00,31.8753,31.033,32.8788,16.3231,ND,ND,10/12/2024 11:15:00
10/12/2024 10:30:00,31.8014,30.9795,32.4912,17.7951,ND,ND,10/12/2024 11:30:00
10/12/2024 10:45:00,31.4378,30.5671,55.7868,20.8044,ND,ND,10/12/2024 11:45:00
10/12/2024 11:00:00,32.2599,31.4352,0.0,11.9755,ND,ND,10/12/2024 12:00:00
10/12/2024 11:15:00,31.4962,30.6641,60.3132,21.7267,ND,ND,10/12/2024 12:15:00
10/12/2024 11:30:00,31.8296,31.0229,31.8216,17.7481,ND,ND,10/12/2024 12:30:00
10/12/2024 11:45:00,32.1326,31.3368,0.0,12.0081,ND,ND,10/12/2024 12:45:00
10/12/2024 12:00:00,32.2805,31.4757,0.0,11.9936,ND,ND,10/12/2024 13:00:00
10/12/2024 12:15:00,31.8705,31.0518,32.5692,18.1207,ND,ND,10/12/2024 13:15:00
10/12/2024 12:30:00,31.4844,30.6756,54.2784,20.7538,ND,ND,10/12/2024 13:30:00
10/12/2024 12:45:00,31.7131,30.8955,47.3676,20.3342,ND,ND,10/12/2024 13:45:00
10/12/2024 13:00:00,31.7622,30.9578,31.074,17.7409,ND,ND,10/12/2024 14:00:00
10/12/2024 13:15:00,31.8359,31.0344,33.48,17.7481,ND,ND,10/12/2024 14:15:00
10/12/2024 13:30:00,31.6685,30.8521,51.6384,20.2799,ND,ND,10/12/2024 14:30:00
10/12/2024 13:45:00,31.7965,30.9823,31.3356,17.8024,ND,ND,10/12/2024 14:45:00
10/12/2024 14:00:00,31.8991,31.0807,31.5516,17.7409,ND,ND,10/12/2024 15:00:00
10/12/2024 14:15:00,32.5109,31.7144,0.0,11.9936,ND,ND,10/12/2024 15:15:00
10/12/2024 14:30:00,31.87,31.0489,33.2748,18.2219,ND,ND,10/12/2024 15:30:00
10/12/2024 14:45:00,31.3003,30.4659,79.0212,24.4792,ND,ND,10/12/2024 15:45:00
10/12/2024 15:00:00,31.8725,31.0475,39.8004,18.7536,ND,ND,10/12/2024 16:00:00
10/12/2024 15:15:00,31.8827,31.0619,37.3164,18.7789,ND,ND,10/12/2024 16:15:00
10/12/2024 15:30:00,31.7427,30.9549,57.0168,21.5097,ND,ND,10/12/2024 16:30:00
10/12/2024 15:45:00,31.7712,30.9505,51.2508,20.7646,ND,ND,10/12/2024 16:45:00
10/12/2024 16:00:00,31.8962,31.0909,32.9592,18.0339,ND,ND,10/12/2024 17:00:00
10/12/2024 16:15:00,31.9035,31.0851,32.7012,17.9073,ND,ND,10/12/2024 17:15:00
10/12/2024 16:30:00,31.8732,31.0634,33.0516,17.9434,ND,ND,10/12/2024 17:30:00
10/12/2024 16:45:00,32.7894,31.9661,0.0,12.0334,ND,ND,10/12/2024 17:45:00
10/12/2024 17:00:00,31.4572,30.6322,68.6568,22.913,ND,ND,10/12/2024 18:00:00
10/12/2024 17:15:00,31.6686,30.8681,46.788,19.7302,ND,ND,10/12/2024 18:15:00
10/12/2024 17:30:00,31.7758,30.9534,31.9152,17.8494,ND,ND,10/12/2024 18:30:00
10/12/2024 17:45:00,31.7018,30.8854,31.4424,17.0103,ND,ND,10/12/2024 18:45:00
10/12/2024 18:00:00,32.1227,31.3296,0.0,11.9828,ND,ND,10/12/2024 19:00:00
10/12/2024 18:15:00,31.6683,30.8478,30.012,16.8656,ND,ND,10/12/2024 19:15:00
10/12/2024 18:30:00,32.0022,31.1603,0.0,11.9828,ND,ND,10/12/2024 19:30:00
10/12/2024 18:45:00,31.9339,31.1155,0.0,11.9792,ND,ND,10/12/2024 19:45:00
10/12/2024 19:00:00,31.9536,31.1169,0.0,12.1094,ND,ND,10/12/2024 20:00:00
10/12/2024 19:15:00,32.0357,31.2138,0.0,12.0009,ND,ND,10/12/2024 20:15:00
10/12/2024 19:30:00,32.3126,31.4858,0.0,11.9973,ND,ND,10/12/2024 20:30:00
10/12/2024 19:45:00,31.4381,30.6612,40.4112,19.014,ND,ND,10/12/2024 20:45:00
10/12/2024 20:00:00,32.3458,31.522,0.0,11.9973,ND,ND,10/12/2024 21:00:00
10/12/2024 20:15:00,31.761,30.9144,55.0476,20.5367,ND,ND,10/12/2024 21:15:00
10/12/2024 20:30:00,31.867,31.0431,33.0096,17.9688,ND,ND,10/12/2024 21:30:00
10/12/2024 20:45:00,31.8149,30.9751,32.766,17.9651,ND,ND,10/12/2024 21:45:00
10/12/2024 21:00:00,32.2841,31.4497,0.0,11.9575,ND,ND,10/12/2024 22:00:00
10/12/2024 21:15:00,31.8954,31.0113,31.6596,16.3158,ND,ND,10/12/2024 22:15:00
10/12/2024 21:30:00,32.2027,31.4019,0.0,13.5272,ND,ND,10/12/2024 22:30:00
10/12/2024 21:45:00,32.7905,31.9965,0.0,11.9358,ND,ND,10/12/2024 22:45:00
10/12/2024 22:00:00,31.7647,30.8999,45.6708,20.837,ND,ND,10/12/2024 23:00:00
10/12/2024 22:15:00,31.6656,30.842,46.8744,13.8997,ND,ND,10/12/2024 23:15:00
10/12/2024 22:30:00,31.7344,30.9172,42.6408,19.2166,ND,ND,10/12/2024 23:30:00
10/12/2024 22:45:00,31.8999,31.0836,32.94,17.8964,ND,ND,10/12/2024 23:45:00
10/12/2024 23:00:00,31.9124,31.0851,33.2904,18.0194,ND,ND,11/12/2024 00:00:00
10/12/2024 23:15:00,31.6963,30.8912,50.4108,20.298,ND,ND,11/12/2024 00:15:00
10/12/2024 23:30:00,31.4779,30.6597,68.4336,22.3199,ND,ND,11/12/2024 00:30:00
10/12/2024 23:45:00,31.9264,31.114,48.5208,19.8604,ND,ND,11/12/2024 00:45:00
11/12/2024 00:00:00,31.6713,30.8261,71.9976,23.3579,ND,ND,11/12/2024 01:00:00
11/12/2024 00:15:00,31.8454,31.0214,59.5848,21.9582,ND,ND,11/12/2024 01:15:00
11/12/2024 00:30:00,31.7351,30.8999,66.1644,22.9022,ND,ND,11/12/2024 01:30:00
11/12/2024 00:45:00,31.437,30.5888,106.126,28.2733,ND,ND,11/12/2024 01:45:00
11/12/2024 01:00:00,31.3921,30.5382,109.89,14.7389,ND,ND,11/12/2024 02:00:00
11/12/2024 01:15:00,31.9472,31.1169,55.494,19.3793,ND,ND,11/12/2024 02:15:00
11/12/2024 01:30:00,32.0409,31.1994,47.5932,19.7012,ND,ND,11/12/2024 02:30:00
11/12/2024 01:45:00,31.3001,30.4557,98.4972,14.9306,ND,ND,11/12/2024 02:45:00
11/12/2024 02:00:00,31.5484,30.7118,86.7504,25.2496,ND,ND,11/12/2024 03:00:00
11/12/2024 02:15:00,31.772,30.9144,59.9904,21.7376,ND,ND,11/12/2024 03:15:00
11/12/2024 02:30:00,31.9446,31.1053,53.0424,20.8152,ND,ND,11/12/2024 03:30:00
11/12/2024 02:45:00,31.7884,30.9679,61.1496,21.6652,ND,ND,11/12/2024 03:45:00
11/12/2024 03:00:00,31.8104,30.9751,71.82,23.0939,ND,ND,11/12/2024 04:00:00
11/12/2024 03:15:00,31.6027,30.7624,81.0672,24.8517,ND,ND,11/12/2024 04:15:00
11/12/2024 03:30:00,31.4373,30.5859,93.7044,26.8989,ND,ND,11/12/2024 04:30:00
11/12/2024 03:45:00,31.7304,30.8666,70.8048,23.5822,ND,ND,11/12/2024 04:45:00
11/12/2024 04:00:00,31.7065,30.8608,70.6344,23.5352,ND,ND,11/12/2024 05:00:00
11/12/2024 04:15:00,31.4294,30.5845,91.8492,26.4648,ND,ND,11/12/2024 05:15:00
11/12/2024 04:30:00,31.6933,30.8406,74.3208,24.3851,ND,ND,11/12/2024 05:30:00
11/12/2024 04:45:00,31.7095,30.8666,50.538,17.202,ND,ND,11/12/2024 05:45:00
11/12/2024 05:00:00,31.6412,30.7943,54.7356,21.3867,ND,ND,11/12/2024 06:00:00
11/12/2024 05:15:00,31.833,31.0069,30.522,17.4624,ND,ND,11/12/2024 06:15:00
11/12/2024 05:30:00,31.8063,30.9679,30.5256,17.5673,ND,ND,11/12/2024 06:30:00
11/12/2024 05:45:00,31.8216,30.9838,30.498,17.6034,ND,ND,11/12/2024 06:45:00
11/12/2024 06:00:00,31.8986,31.0576,30.7188,17.6541,ND,ND,11/12/2024 07:00:00
11/12/2024 06:15:00,31.9021,31.0576,30.6168,17.5528,ND,ND,11/12/2024 07:15:00
11/12/2024 06:30:00,31.8069,30.9823,47.3508,20.298,ND,ND,11/12/2024 07:30:00
11/12/2024 06:45:00,31.8546,31.0214,31.9464,17.8747,ND,ND,11/12/2024 07:45:00
11/12/2024 07:00:00,31.9002,31.0518,32.0016,17.8241,ND,ND,11/12/2024 08:00:00
11/12/2024 07:15:00,31.798,30.9216,40.8876,19.0249,ND,ND,11/12/2024 08:15:00
11/12/2024 07:30:00,31.7365,30.8984,32.0388,17.853,ND,ND,11/12/2024 08:30:00
11/12/2024 07:45:00,32.3717,31.5914,0.0,15.795,ND,ND,11/12/2024 08:45:00
11/12/2024 08:00:00,32.4987,31.6377,0.0,11.943,ND,ND,11/12/2024 09:00:00
11/12/2024 08:15:00,31.6469,30.8015,58.8336,20.4933,ND,ND,11/12/2024 09:15:00
11/12/2024 08:30:00,32.2934,31.4525,0.0,11.9792,ND,ND,11/12/2024 09:30:00
11/12/2024 08:45:00,32.0524,31.2384,35.7132,17.0211,ND,ND,11/12/2024 09:45:00
11/12/2024 09:00:00,31.728,30.91,31.5408,17.6902,ND,ND,11/12/2024 10:00:00
11/12/2024 09:15:00,31.7588,30.9606,31.4628,17.6939,ND,ND,11/12/2024 10:15:00
11/12/2024 09:30:00,31.8671,31.0865,25.6836,17.5637,ND,ND,11/12/2024 10:30:00
11/12/2024 09:45:00,32.2006,31.428,0.0,11.99,ND,ND,11/12/2024 10:45:00
11/12/2024 10:00:00,31.5919,30.8087,48.5424,20.0231,ND,ND,11/12/2024 11:00:00
11/12/2024 10:15:00,32.0958,31.318,0.0,11.99,ND,ND,11/12/2024 11:15:00
11/12/2024 10:30:00,32.0581,31.2731,0.0,11.9792,ND,ND,11/12/2024 11:30:00
11/12/2024 10:45:00,32.5261,31.7376,0.0,11.9792,ND,ND,11/12/2024 11:45:00
11/12/2024 11:00:00,31.7263,30.9418,31.998,17.7264,ND,ND,11/12/2024 12:00:00
11/12/2024 11:15:00,32.1084,31.3411,0.0,11.9394,ND,ND,11/12/2024 12:15:00
11/12/2024 11:30:00,32.8012,31.9965,0.0,11.9755,ND,ND,11/12/2024 12:30:00
11/12/2024 11:45:00,31.7069,30.9216,31.8876,17.73,ND,ND,11/12/2024 12:45:00
11/12/2024 12:00:00,31.7403,30.9534,31.7628,17.7228,ND,ND,11/12/2024 13:00:00
11/12/2024 12:15:00,31.8984,31.0952,32.3988,17.6975,ND,ND,11/12/2024 13:15:00
11/12/2024 12:30:00,31.8636,31.0865,32.0508,17.7228,ND,ND,11/12/2024 13:30:00
11/12/2024 12:45:00,32.4736,31.8764,0.0,12.5615,ND,ND,11/12/2024 13:45:00
11/12/2024 13:00:00,31.8687,31.0634,41.9112,18.486,ND,ND,11/12/2024 14:00:00
11/12/2024 13:15:00,31.8776,31.088,32.6808,17.7988,ND,ND,11/12/2024 14:15:00
11/12/2024 13:30:00,32.5369,31.7491,0.0,11.9358,ND,ND,11/12/2024 14:30:00
11/12/2024 13:45:00,31.7492,30.9766,38.5908,19.9906,ND,ND,11/12/2024 14:45:00
11/12/2024 14:00:00,31.7853,30.9708,32.0232,17.513,ND,ND,11/12/2024 15:00:00
11/12/2024 14:15:00,31.7725,30.9751,32.004,16.1531,ND,ND,11/12/2024 15:15:00
11/12/2024 14:30:00,31.7937,30.9867,31.9488,17.6866,ND,ND,11/12/2024 15:30:00
11/12/2024 14:45:00,32.2695,31.4685,0.0,11.8924,ND,ND,11/12/2024 15:45:00
11/12/2024 15:00:00,32.2069,31.4063,0.0,11.9394,ND,ND,11/12/2024 16:00:00
11/12/2024 15:15:00,31.8944,31.101,0.0,16.4207,ND,ND,11/12/2024 16:15:00
11/12/2024 15:30:00,32.1742,31.4135,11.3844,13.4476,ND,ND,11/12/2024 16:30:00
11/12/2024 15:45:00,32.6608,31.8388,0.0,11.8851,ND,ND,11/12/2024 16:45:00
11/12/2024 16:00:00,31.5117,30.7075,56.292,21.1299,ND,ND,11/12/2024 17:00:00
11/12/2024 16:15:00,31.8615,31.0142,48.8784,19.9219,ND,ND,11/12/2024 17:15:00
11/12/2024 16:30:00,32.2997,31.4265,47.874,19.6976,ND,ND,11/12/2024 17:30:00
11/12/2024 16:45:00,32.0821,31.276,51.5724,20.2402,ND,ND,11/12/2024 17:45:00
11/12/2024 17:00:00,31.8519,31.0301,58.332,21.9076,ND,ND,11/12/2024 18:00:00
11/12/2024 17:15:00,31.7638,30.9274,58.908,21.4699,ND,ND,11/12/2024 18:15:00
11/12/2024 17:30:00,32.1648,31.3325,32.4252,17.636,ND,ND,11/12/2024 18:30:00
11/12/2024 17:45:00,31.8933,31.0735,31.062,16.6124,ND,ND,11/12/2024 18:45:00
11/12/2024 18:00:00,32.685,31.8663,0.0,11.8924,ND,ND,11/12/2024 19:00:00
11/12/2024 18:15:00,32.1123,31.2717,0.0,13.878,ND,ND,11/12/2024 19:15:00
11/12/2024 18:30:00,31.9757,31.1516,0.0,11.9719,ND,ND,11/12/2024 19:30:00
11/12/2024 18:45:00,32.1112,31.2789,0.0,11.8707,ND,ND,11/12/2024 19:45:00
11/12/2024 19:00:00,32.4841,31.6377,0.0,11.8996,ND,ND,11/12/2024 20:00:00
11/12/2024 19:15:00,31.608,30.7813,31.6284,17.8024,ND,ND,11/12/2024 20:15:00
11/12/2024 19:30:00,32.0195,31.1849,0.0,11.9104,ND,ND,11/12/2024 20:30:00
11/12/2024 19:45:00,32.0634,31.2182,0.0,11.9285,ND,ND,11/12/2024 20:45:00
11/12/2024 20:00:00,32.1817,31.3484,0.0,11.9177,ND,ND,11/12/2024 21:00:00
11/12/2024 20:15:00,31.6326,30.7972,30.588,17.6324,ND,ND,11/12/2024 21:15:00
11/12/2024 20:30:00,32.0744,31.2399,0.0,11.943,ND,ND,11/12/2024 21:30:00
11/12/2024 20:45:00,32.1121,31.2674,0.0,11.8887,ND,ND,11/12/2024 21:45:00
11/12/2024 21:00:00,32.2095,31.3657,0.0,11.9466,ND,ND,11/12/2024 22:00:00
11/12/2024 21:15:00,32.2579,31.412,0.0,11.8996,ND,ND,11/12/2024 22:15:00
11/12/2024 21:30:00,32.2251,31.399,0.0,11.8887,ND,ND,11/12/2024 22:30:00
11/12/2024 21:45:00,31.8528,31.0069,58.7568,21.0214,ND,ND,11/12/2024 22:45:00
11/12/2024 22:00:00,32.0212,31.2587,34.3512,19.2962,ND,ND,11/12/2024 23:00:00
11/12/2024 22:15:00,32.0381,31.1849,30.9852,17.5673,ND,ND,11/12/2024 23:15:00
11/12/2024 22:30:00,31.5848,30.7306,74.682,23.3218,ND,ND,11/12/2024 23:30:00
11/12/2024 22:45:00,31.5468,30.6785,77.232,24.0777,ND,ND,11/12/2024 23:45:00
11/12/2024 23:00:00,31.8566,30.9968,32.7576,17.8205,ND,ND,12/12/2024 00:00:00
11/12/2024 23:15:00,32.5104,31.6667,0.0,11.9611,ND,ND,12/12/2024 00:15:00
11/12/2024 23:30:00,31.7205,30.8666,62.3292,23.2567,ND,ND,12/12/2024 00:30:00
11/12/2024 23:45:00,31.9943,31.1603,42.9408,18.7789,ND,ND,12/12/2024 00:45:00
12/12/2024 00:00:00,31.6122,30.7668,72.4068,23.2747,ND,ND,12/12/2024 01:00:00
12/12/2024 00:15:00,31.2255,30.3704,83.8572,25.2459,ND,ND,12/12/2024 01:15:00
12/12/2024 00:30:00,31.4238,30.5454,74.9964,24.1283,ND,ND,12/12/2024 01:30:00
12/12/2024 00:45:00,31.6462,30.7755,68.9964,23.2386,ND,ND,12/12/2024 01:45:00
12/12/2024 01:00:00,31.5164,30.7046,88.8708,26.1429,ND,ND,12/12/2024 02:00:00
12/12/2024 01:15:00,31.5264,30.651,90.2472,26.0706,ND,ND,12/12/2024 02:15:00
12/12/2024 01:30:00,31.6489,30.7899,84.7572,25.3942,ND,ND,12/12/2024 02:30:00
12/12/2024 01:45:00,32.0876,31.2167,43.008,19.8387,ND,ND,12/12/2024 02:45:00
12/12/2024 02:00:00,32.0177,31.1386,68.8632,22.9709,ND,ND,12/12/2024 03:00:00
12/12/2024 02:15:00,31.7954,30.9144,78.1776,24.0162,ND,ND,12/12/2024 03:15:00
12/12/2024 02:30:00,31.5212,30.6395,86.4396,25.6547,ND,ND,12/12/2024 03:30:00
12/12/2024 02:45:00,31.5514,30.6901,68.2212,23.1481,ND,ND,12/12/2024 03:45:00
12/12/2024 03:00:00,31.0762,30.2156,103.694,28.5843,ND,ND,12/12/2024 04:00:00
12/12/2024 03:15:00,31.3917,30.5281,91.074,26.5119,ND,ND,12/12/2024 04:15:00
12/12/2024 03:30:00,32.0458,31.2066,44.4048,19.7953,ND,ND,12/12/2024 04:30:00
12/12/2024 03:45:00,32.2364,31.3701,33.2184,17.6758,ND,ND,12/12/2024 04:45:00
12/12/2024 04:00:00,31.5738,30.6887,89.406,25.9549,ND,ND,12/12/2024 05:00:00
12/12/2024 04:15:00,32.6715,31.7954,0.0,11.9936,ND,ND,12/12/2024 05:15:00
12/12/2024 04:30:00,31.6699,30.7986,80.1132,24.349,ND,ND,12/12/2024 05:30:00
12/12/2024 04:45:00,31.9991,31.1444,48.9024,19.5132,ND,ND,12/12/2024 05:45:00
12/12/2024 05:00:00,32.1767,31.3223,30.8688,17.6071,ND,ND,12/12/2024 06:00:00
12/12/2024 05:15:00,31.7129,30.8464,73.116,23.2784,ND,ND,12/12/2024 06:15:00
12/12/2024 05:30:00,31.4294,30.5729,78.378,24.2622,ND,ND,12/12/2024 06:30:00
12/12/2024 05:45:00,31.6941,30.8261,67.7388,22.9384,ND,ND,12/12/2024 06:45:00
12/12/2024 06:00:00,31.8459,30.9795,32.6796,17.8783,ND,ND,12/12/2024 07:00:00
12/12/2024 06:15:00,31.942,31.0706,32.2044,17.9398,ND,ND,12/12/2024 07:15:00
12/12/2024 06:30:00,31.8213,30.9606,39.6564,18.7753,ND,ND,12/12/2024 07:30:00
12/12/2024 06:45:00,31.7811,30.9187,32.8992,17.9977,ND,ND,12/12/2024 07:45:00
12/12/2024 07:00:00,32.6659,31.8027,0.0,11.9611,ND,ND,12/12/2024 08:00:00
12/12/2024 07:15:00,32.0322,31.2138,0.0,16.1603,ND,ND,12/12/2024 08:15:00
12/12/2024 07:30:00,32.7009,31.8432,0.0,11.9755,ND,ND,12/12/2024 08:30:00
12/12/2024 07:45:00,32.1656,31.2934,0.0,11.9936,ND,ND,12/12/2024 08:45:00
12/12/2024 08:00:00,32.4238,31.548,0.0,11.9647,ND,ND,12/12/2024 09:00:00
12/12/2024 08:15:00,31.7342,30.8247,45.8472,19.4589,ND,ND,12/12/2024 09:15:00
12/12/2024 08:30:00,32.305,31.4265,0.0,12.1275,ND,ND,12/12/2024 09:30:00
12/12/2024 08:45:00,31.5251,30.638,51.9264,20.2546,ND,ND,12/12/2024 09:45:00
12/12/2024 09:00:00,31.7731,30.8912,30.84,17.6939,ND,ND,12/12/2024 10:00:00
12/12/2024 09:15:00,31.8158,30.965,31.032,17.6866,ND,ND,12/12/2024 10:15:00
12/12/2024 09:30:00,31.8097,30.9693,30.936,17.6071,ND,ND,12/12/2024 10:30:00
12/12/2024 09:45:00,32.4766,31.6204,0.0,12.019,ND,ND,12/12/2024 10:45:00
12/12/2024 10:00:00,31.7516,30.9274,48.1176,20.0014,ND,ND,12/12/2024 11:00:00
12/12/2024 10:15:00,32.7793,31.9618,0.0,11.9755,ND,ND,12/12/2024 11:15:00
12/12/2024 10:30:00,31.9333,31.0923,30.6864,17.6577,ND,ND,12/12/2024 11:30:00
12/12/2024 10:45:00,33.169,32.4045,0.0,12.9738,ND,ND,12/12/2024 11:45:00
12/12/2024 11:00:00,31.3082,30.5049,77.01,24.4249,ND,ND,12/12/2024 12:00:00
12/12/2024 11:15:00,32.4153,31.6045,0.0,11.9828,ND,ND,12/12/2024 12:15:00
12/12/2024 11:30:00,31.7449,30.9144,59.0724,21.488,ND,ND,12/12/2024 12:30:00
12/12/2024 11:45:00,31.9722,31.1429,32.1408,17.8566,ND,ND,12/12/2024 12:45:00
12/12/2024 12:00:00,31.7417,30.9346,52.938,20.4716,ND,ND,12/12/2024 13:00:00
12/12/2024 12:15:00,32.0203,31.2225,31.1724,17.6902,ND,ND,12/12/2024 13:15:00
12/12/2024 12:30:00,32.2997,31.4902,0.0,11.9611,ND,ND,12/12/2024 13:30:00
12/12/2024 12:45:00,31.6838,30.8782,45.0408,19.1225,ND,ND,12/12/2024 13:45:00
12/12/2024 13:00:00,32.2454,31.441,0.0,11.9973,ND,ND,12/12/2024 14:00:00
12/12/2024 13:15:00,31.7498,30.9245,56.7036,20.8804,ND,ND,12/12/2024 14:15:00
12/12/2024 13:30:00,31.9584,31.1299,32.8716,17.9073,ND,ND,12/12/2024 14:30:00
12/12/2024 13:45:00,32.0153,31.1704,31.5036,17.7156,ND,ND,12/12/2024 14:45:00
12/12/2024 14:00:00,31.7847,30.9491,30.9564,17.7047,ND,ND,12/12/2024 15:00:00
12/12/2024 14:15:00,31.8088,30.9693,31.014,17.6758,ND,ND,12/12/2024 15:15:00
12/12/2024 14:30:00,32.2859,31.4424,0.0,11.9936,ND,ND,12/12/2024 15:30:00
12/12/2024 14:45:00,31.7894,30.9621,41.436,18.6994,ND,ND,12/12/2024 15:45:00
12/12/2024 15:00:00,32.7158,31.8808,0.0,11.9611,ND,ND,12/12/2024 16:00:00
12/12/2024 15:15:00,31.8482,31.0156,32.8176,18.0339,ND,ND,12/12/2024 16:15:00
12/12/2024 15:30:00,32.6194,31.7795,0.0,11.99,ND,ND,12/12/2024 16:30:00
12/12/2024 15:45:00,31.8307,30.9852,31.164,17.73,ND,ND,12/12/2024 16:45:00
12/12/2024 16:00:00,31.827,30.9939,30.9696,17.6758,ND,ND,12/12/2024 17:00:00
12/12/2024 16:15:00,31.9378,31.0923,31.3752,17.6685,ND,ND,12/12/2024 17:15:00
12/12/2024 16:30:00,31.9223,31.0692,31.5072,17.7662,ND,ND,12/12/2024 17:30:00
12/12/2024 16:45:00,31.9457,31.088,31.5648,17.6758,ND,ND,12/12/2024 17:45:00
12/12/2024 17:00:00,31.6901,30.8333,55.446,21.8135,ND,ND,12/12/2024 18:00:00
12/12/2024 17:15:00,32.5517,31.6999,0.0,11.9936,ND,ND,12/12/2024 18:15:00
12/12/2024 17:30:00,31.7962,30.897,53.0364,20.497,ND,ND,12/12/2024 18:30:00
12/12/2024 17:45:00,32.7926,31.9517,0.0,11.99,ND,ND,12/12/2024 18:45:00
12/12/2024 18:00:00,31.8527,31.0055,31.0092,17.8892,ND,ND,12/12/2024 19:00:00
12/12/2024 18:15:00,32.8055,31.9661,0.0,11.9973,ND,ND,12/12/2024 19:15:00
12/12/2024 18:30:00,32.2477,31.4193,0.0,11.9828,ND,ND,12/12/2024 19:30:00
12/12/2024 18:45:00,32.5377,31.6913,0.0,13.0751,ND,ND,12/12/2024 19:45:00
12/12/2024 19:00:00,31.8478,30.9925,32.2992,17.8747,ND,ND,12/12/2024 20:00:00
12/12/2024 19:15:00,32.3915,31.5365,0.0,11.9647,ND,ND,12/12/2024 20:15:00
12/12/2024 19:30:00,31.5301,30.6814,42.09,19.5855,ND,ND,12/12/2024 20:30:00
12/12/2024 19:45:00,32.2754,31.454,0.0,11.9936,ND,ND,12/12/2024 20:45:00
12/12/2024 20:00:00,31.6274,30.7682,32.1012,15.4731,ND,ND,12/12/2024 21:00:00
12/12/2024 20:15:00,32.1112,31.2572,0.0,11.9973,ND,ND,12/12/2024 21:15:00
12/12/2024 20:30:00,32.1225,31.2572,0.0,11.9936,ND,ND,12/12/2024 21:30:00
12/12/2024 20:45:00,32.5203,31.6696,0.0,11.99,ND,ND,12/12/2024 21:45:00
12/12/2024 21:00:00,31.983,31.1126,41.6112,18.4028,ND,ND,12/12/2024 22:00:00
12/12/2024 21:15:00,31.9359,31.0865,32.016,17.7951,ND,ND,12/12/2024 22:15:00
12/12/2024 21:30:00,31.9826,31.1155,32.1444,17.7445,ND,ND,12/12/2024 22:30:00
12/12/2024 21:45:00,31.8904,31.0272,56.9904,20.5114,ND,ND,12/12/2024 22:45:00
12/12/2024 22:00:00,31.8482,30.9968,53.058,20.8695,ND,ND,12/12/2024 23:00:00
12/12/2024 22:15:00,32.0215,31.1531,45.0864,19.354,ND,ND,12/12/2024 23:15:00
12/12/2024 22:30:00,32.373,31.5061,44.0112,18.7536,ND,ND,12/12/2024 23:30:00
12/12/2024 22:45:00,32.4205,31.5495,34.812,18.0845,ND,ND,12/12/2024 23:45:00
