LocalCol;TimeCol;MISURATORE DI PORTATA [EW168];POSIZIONE GETTO 1 [EW64];PRESSIONE ACQUA TURBINA [EW164];G1 : Potenza attiva prodotta Turbina [STRUMENTO];POSIZIONE GETTO 2 [EW66];LIVELLO ALL'OPERA DI PRESA [PlcOperaP]
10/12/2024 22:45;10/12/2024 21:45;11,9358;0,2;31,9965;0;0;42,3316
10/12/2024 23:00;10/12/2024 22:00;20,837;18,2876;30,8999;45,6708;0;29,0979
10/12/2024 23:15;10/12/2024 22:15;13,8997;18,695;30,842;46,8744;0;35,5806
10/12/2024 23:30;10/12/2024 22:30;19,2166;17,6152;30,9172;42,6408;0;34,9359
10/12/2024 23:45;10/12/2024 22:45;17,8964;15,1827;31,0836;32,94;0;41,1288
11/12/2024;10/12/2024 23:00;18,0194;15,1827;31,0851;33,2904;0;41,3672
11/12/2024 00:15;10/12/2024 23:15;20,298;19,7748;30,8912;50,4108;0;41,1261
11/12/2024 00:30;10/12/2024 23:30;22,3199;25,3082;30,6597;68,4336;0;39,5575
11/12/2024 00:45;10/12/2024 23:45;19,8604;18,9639;31,114;48,5208;0;38,9101
11/12/2024 01:00;11/12/2024;23,3579;25,9846;30,8261;71,9976;0;36,5992
11/12/2024 01:15;11/12/2024 00:15;21,9582;21,9343;31,0214;59,5848;0;32,8093
11/12/2024 01:30;11/12/2024 00:30;22,9022;24,0939;30,8999;66,1644;0;34,1476
11/12/2024 01:45;11/12/2024 00:45;28,2733;38,6732;30,5888;106,126;0;37,0625
11/12/2024 02:00;11/12/2024 01:00;14,7389;40,4965;30,5382;109,89;0;36,136
11/12/2024 02:15;11/12/2024 01:15;19,3793;20,7201;31,1169;55,494;0;41,4999
11/12/2024 02:30;11/12/2024 01:30;19,7012;18,695;31,1994;47,5932;0;41,592
11/12/2024 02:45;11/12/2024 01:45;14,9306;35,7027;30,4557;98,4972;0;39,8338
11/12/2024 03:00;11/12/2024 02:00;25,2496;30,9762;30,7118;86,7504;0;38,4522
11/12/2024 03:15;11/12/2024 02:15;21,7376;22,2033;30,9144;59,9904;0;34,7435
11/12/2024 03:30;11/12/2024 02:30;20,8152;20,1703;31,1053;53,0424;0;33,8252
11/12/2024 03:45;11/12/2024 02:45;21,6652;22,4723;30,9679;61,1496;0;35,6727
11/12/2024 04:00;11/12/2024 03:00;23,0939;25,7156;30,9751;71,82;0;37,7072
11/12/2024 04:15;11/12/2024 03:15;24,8517;28,8166;30,7624;81,0672;0;36,136
11/12/2024 04:30;11/12/2024 03:30;26,8989;33,8121;30,5859;93,7044;0;34,6569
11/12/2024 04:45;11/12/2024 03:45;23,5822;25,3082;30,8666;70,8048;0;33,641
11/12/2024 05:00;11/12/2024 04:00;23,5352;25,4427;30,8608;70,6344;0;34,3805
11/12/2024 05:15;11/12/2024 04:15;26,4648;32,8668;30,5845;91,8492;0;34,9142
11/12/2024 05:30;11/12/2024 04:30;24,3851;26,388;30,8406;74,3208;0;32,7145
11/12/2024 05:45;11/12/2024 04:45;17,202;19,7471;30,8666;50,538;0;35,1201
11/12/2024 06:00;11/12/2024 05:00;21,3867;20,8546;30,7943;54,7356;0;32,346
11/12/2024 06:15;11/12/2024 05:15;17,4624;14,5103;31,0069;30,522;0;31,6986
11/12/2024 06:30;11/12/2024 05:30;17,5673;14,5103;30,9679;30,5256;0;25,503
11/12/2024 06:45;11/12/2024 05:45;17,6034;14,5103;30,9838;30,498;0;23,3764
11/12/2024 07:00;11/12/2024 06:00;17,6541;14,5103;31,0576;30,7188;0;25,3188
11/12/2024 07:15;11/12/2024 06:15;17,5528;14,5103;31,0576;30,6168;0;34,8411
11/12/2024 07:30;11/12/2024 06:30;20,298;18,695;30,9823;47,3508;0;33,641
11/12/2024 07:45;11/12/2024 06:45;17,8747;14,7792;31,0214;31,9464;0;25,503
11/12/2024 08:00;11/12/2024 07:00;17,8241;14,7792;31,0518;32,0016;0;31,9722
11/12/2024 08:15;11/12/2024 07:15;19,0249;17,2078;30,9216;40,8876;0;34,6569
11/12/2024 08:30;11/12/2024 07:30;17,853;14,9137;30,8984;32,0388;0;30,9807
11/12/2024 08:45;11/12/2024 07:45;15,795;8,5694;31,5914;0;0;19,7706
11/12/2024 09:00;11/12/2024 08:00;11,943;0,2;31,6377;0;0;35,5806
11/12/2024 09:15;11/12/2024 08:15;20,4933;22,2033;30,8015;58,8336;0;35,9518
11/12/2024 09:30;11/12/2024 08:30;11,9792;0,2;31,4525;0;0;26,0583
11/12/2024 09:45;11/12/2024 08:45;17,0211;15,859;31,2384;35,7132;0;40,4
11/12/2024 10:00;11/12/2024 09:00;17,6902;14,8583;30,91;31,5408;0;27,2612
11/12/2024 10:15;11/12/2024 09:15;17,6939;14,9137;30,9606;31,4628;0;30
11/12/2024 10:30;11/12/2024 09:30;17,5637;13,4305;31,0865;25,6836;0;24,3977
11/12/2024 10:45;11/12/2024 09:45;11,99;0,2;31,428;0;0;39,9287
11/12/2024 11:00;11/12/2024 10:00;20,0231;19,3674;30,8087;48,5424;0;37,7072
11/12/2024 11:15;11/12/2024 10:15;11,99;0,2;31,318;0;0;25,2267
11/12/2024 11:30;11/12/2024 10:30;11,9792;0,2;31,2731;0;0;20,0497
11/12/2024 11:45;11/12/2024 10:45;11,9792;0,2;31,7376;0;0;41,7762
11/12/2024 12:00;11/12/2024 11:00;17,7264;14,9137;30,9418;31,998;0;23,7475
11/12/2024 12:15;11/12/2024 11:15;11,9394;0,2;31,3411;0;0;25,0424
11/12/2024 12:30;11/12/2024 11:30;11,9755;3,21789;31,9965;0;0;42,8842
11/12/2024 12:45;11/12/2024 11:45;17,73;14,9137;30,9216;31,8876;0;29,0112
11/12/2024 13:00;11/12/2024 12:00;17,7228;14,89;30,9534;31,7628;0;32,9068
11/12/2024 13:15;11/12/2024 12:15;17,6975;14,9137;31,0952;32,3988;0;33,454
11/12/2024 13:30;11/12/2024 12:30;17,7228;14,9137;31,0865;32,0508;0;36,6913
11/12/2024 13:45;11/12/2024 12:45;12,5615;5,26278;31,8764;0;0;24,4871
11/12/2024 14:00;11/12/2024 13:00;18,486;17,631;31,0634;41,9112;0;40,1996
11/12/2024 14:15;11/12/2024 13:15;17,7988;14,9137;31,088;32,6808;0;24,6713
11/12/2024 14:30;11/12/2024 13:30;11,9358;0,2;31,7491;0;0;41,7762
11/12/2024 14:45;11/12/2024 13:45;19,9906;16,5314;30,9766;38,5908;0;27,169
11/12/2024 15:00;11/12/2024 14:00;17,513;14,8623;30,9708;32,0232;0;27,6323
11/12/2024 15:15;11/12/2024 14:15;16,1531;14,8623;30,9751;32,004;0;27,169
11/12/2024 15:30;11/12/2024 14:30;17,6866;14,9137;30,9867;31,9488;0;35,5129
11/12/2024 15:45;11/12/2024 14:45;11,8924;0,2;31,4685;0;0;41,061
11/12/2024 16:00;11/12/2024 15:00;11,9394;3,57387;31,4063;0;0;40,8308
11/12/2024 16:15;11/12/2024 15:15;16,4207;9,91816;31,101;0;0;18,7547
11/12/2024 16:30;11/12/2024 15:30;13,4476;10,2583;31,4135;11,3844;0;41,6841
11/12/2024 16:45;11/12/2024 15:45;11,8851;0,2;31,8388;0;0;37,523
11/12/2024 17:00;11/12/2024 16:00;21,1299;21,527;30,7075;56,292;0;35,1201
11/12/2024 17:15;11/12/2024 16:15;19,9219;19,3674;31,0142;48,8784;0;36,8972
11/12/2024 17:30;11/12/2024 16:30;19,6976;18,6119;31,4265;47,874;0;36,117
11/12/2024 17:45;11/12/2024 16:45;20,2402;19,7668;31,276;51,5724;0;36,415
11/12/2024 18:00;11/12/2024 17:00;21,9076;21,527;31,0301;58,332;0;32,9935
11/12/2024 18:15;11/12/2024 17:15;21,4699;22,0688;30,9274;58,908;0;34,8384
11/12/2024 18:30;11/12/2024 17:30;17,636;14,7792;31,3325;32,4252;0;34,5647
11/12/2024 18:45;11/12/2024 17:45;16,6124;14,7792;31,0735;31,062;0;27,0769
11/12/2024 19:00;11/12/2024 18:00;11,8924;0,2;31,8663;0;0;42,0553
11/12/2024 19:15;11/12/2024 18:15;13,878;5,33002;31,2717;0;0;17,9231
11/12/2024 19:30;11/12/2024 18:30;11,9719;0,2;31,1516;0;0;17,644
11/12/2024 19:45;11/12/2024 18:45;11,8707;0,2;31,2789;0;0;17,0887
11/12/2024 20:00;11/12/2024 19:00;11,8996;0,2;31,6377;0;0;41,9604
11/12/2024 20:15;11/12/2024 19:15;17,8024;14,9137;30,7813;31,6284;0;25,9662
11/12/2024 20:30;11/12/2024 19:30;11,9104;0,2;31,1849;0;0;29,3661
11/12/2024 20:45;11/12/2024 19:45;11,9285;0,2;31,2182;0;0;26,6191
11/12/2024 21:00;11/12/2024 20:00;11,9177;0,2;31,3484;0;0;41,061
11/12/2024 21:15;11/12/2024 20:15;17,6324;14,9137;30,7972;30,588;0;25,4163
11/12/2024 21:30;11/12/2024 20:30;11,943;0,2;31,2399;0;0;17,7361
11/12/2024 21:45;11/12/2024 20:45;11,8887;0,2;31,2674;0;0;17,9231
11/12/2024 22:00;11/12/2024 21:00;11,9466;0,2;31,3657;0;0;25,9554
11/12/2024 22:15;11/12/2024 21:15;11,8996;0,2;31,412;0;0;37,5041
11/12/2024 22:30;11/12/2024 21:30;11,8887;0,2;31,399;0;0;34,6569
11/12/2024 22:45;11/12/2024 21:45;21,0214;21,9343;31,0069;58,7568;0;41,0367
11/12/2024 23:00;11/12/2024 22:00;19,2962;14,5103;31,2587;34,3512;0;26,89
11/12/2024 23:15;11/12/2024 22:15;17,5673;14,5103;31,1849;30,9852;0;34,5864
11/12/2024 23:30;11/12/2024 22:30;23,3218;27,0644;30,7306;74,682;0;37,6151
11/12/2024 23:45;11/12/2024 22:45;24,0777;27,8633;30,6785;77,232;0;35,8488
12/12/2024;11/12/2024 23:00;17,8205;14,9137;30,9968;32,7576;0;25,1346
12/12/2024 00:15;11/12/2024 23:15;11,9611;0,2;31,6667;0;0;41,7762
12/12/2024 00:30;11/12/2024 23:30;23,2567;22,8797;30,8666;62,3292;0;25,1129
12/12/2024 00:45;11/12/2024 23:45;18,7789;17,6152;31,1603;42,9408;0;38,3357
12/12/2024 01:00;12/12/2024;23,2747;26,119;30,7668;72,4068;0;37,1519
12/12/2024 01:15;12/12/2024 00:15;25,2459;30,4303;30,3704;83,8572;0;35,7676
12/12/2024 01:30;12/12/2024 00:30;24,1283;27,0644;30,5454;74,9964;0;32,5303
12/12/2024 01:45;12/12/2024 00:45;23,2386;25,0155;30,7755;68,9964;0;33,8929
12/12/2024 02:00;12/12/2024 01:00;26,1429;31,2847;30,7046;88,8708;0;33,2698
12/12/2024 02:15;12/12/2024 01:15;26,0706;32,0559;30,651;90,2472;0;34,749
12/12/2024 02:30;12/12/2024 01:30;25,3942;29,8964;30,7899;84,7572;0;34,8411
12/12/2024 02:45;12/12/2024 01:45;19,8387;17,6152;31,2167;43,008;0;32,6224
12/12/2024 03:00;12/12/2024 02:00;22,9709;24,6319;31,1386;68,8632;0;34,5647
12/12/2024 03:15;12/12/2024 02:15;24,0162;27,7526;30,9144;78,1776;0;36,136
12/12/2024 03:30;12/12/2024 02:30;25,6547;30,9762;30,6395;86,4396;0;35,5806
12/12/2024 03:45;12/12/2024 02:45;23,1481;24,9878;30,6901;68,2212;0;33,5489
12/12/2024 04:00;12/12/2024 03:00;28,5843;38,6732;30,2156;103,694;0;34,4726
12/12/2024 04:15;12/12/2024 03:15;26,5119;32,7323;30,5281;91,074;0;34,0554
12/12/2024 04:30;12/12/2024 03:30;19,7953;17,7813;31,2066;44,4048;0;36,4204
12/12/2024 04:45;12/12/2024 03:45;17,6758;14,9137;31,3701;33,2184;0;41,7762
12/12/2024 05:00;12/12/2024 04:00;25,9549;32,0559;30,6887;89,406;0;40,7603
12/12/2024 05:15;12/12/2024 04:15;11,9936;0,33448;31,7954;0;0;42,0553
12/12/2024 05:30;12/12/2024 04:30;24,349;28,8166;30,7986;80,1132;0;37,0517
12/12/2024 05:45;12/12/2024 04:45;19,5132;19,3674;31,1444;48,9024;0;37,9863
12/12/2024 06:00;12/12/2024 05:00;17,6071;14,5103;31,3223;30,8688;0;32,1618
12/12/2024 06:15;12/12/2024 05:15;23,2784;26,388;30,8464;73,116;0;36,7862
12/12/2024 06:30;12/12/2024 05:30;24,2622;28,2786;30,5729;78,378;0;35,8597
12/12/2024 06:45;12/12/2024 05:45;22,9384;24,6319;30,8261;67,7388;0;35,5806
12/12/2024 07:00;12/12/2024 06:00;17,8783;15,0482;30,9795;32,6796;0;32,9935
12/12/2024 07:15;12/12/2024 06:15;17,9398;14,9137;31,0706;32,2044;0;33,9146
12/12/2024 07:30;12/12/2024 06:30;18,7753;16,8043;30,9606;39,6564;0;35,5806
12/12/2024 07:45;12/12/2024 06:45;17,9977;15,1827;30,9187;32,8992;0;24,9503
12/12/2024 08:00;12/12/2024 07:00;11,9611;0,2;31,8027;0;0;41,7762
12/12/2024 08:15;12/12/2024 07:15;16,1603;8,9412;31,2138;0;0;18,1181
12/12/2024 08:30;12/12/2024 07:30;11,9755;0,2;31,8432;0;0;41,9144
12/12/2024 08:45;12/12/2024 07:45;11,9936;0,2;31,2934;0;0;17,9231
12/12/2024 09:00;12/12/2024 08:00;11,9647;0,2;31,548;0;0;26,5107
12/12/2024 09:15;12/12/2024 08:15;19,4589;19,1656;30,8247;45,8472;0;36,2281
12/12/2024 09:30;12/12/2024 08:30;12,1275;0,2;31,4265;0;0;31,7907
12/12/2024 09:45;12/12/2024 08:45;20,2546;20,4472;30,638;51,9264;0;37,523
12/12/2024 10:00;12/12/2024 09:00;17,6939;14,7792;30,8912;30,84;0;25,9662
12/12/2024 10:15;12/12/2024 09:15;17,6866;14,7792;30,965;31,032;0;25,4109
12/12/2024 10:30;12/12/2024 09:30;17,6071;14,7792;30,9693;30,936;0;23,1922
12/12/2024 10:45;12/12/2024 09:45;12,019;0,2;31,6204;0;0;34,0094
12/12/2024 11:00;12/12/2024 10:00;20,0014;19,2329;30,9274;48,1176;0;33,2698
12/12/2024 11:15;12/12/2024 10:15;11,9755;0,2;31,9618;0;0;42,058
12/12/2024 11:30;12/12/2024 10:30;17,6577;14,6447;31,0923;30,6864;0;23,2843
12/12/2024 11:45;12/12/2024 10:45;12,9738;6,81325;32,4045;0;0;43,3475
12/12/2024 12:00;12/12/2024 11:00;24,4249;28,1442;30,5049;77,01;0;28,4613
12/12/2024 12:15;12/12/2024 11:15;11,9828;0,2;31,6045;0;0;34,2884
12/12/2024 12:30;12/12/2024 11:30;21,488;22,2033;30,9144;59,0724;0;40,1129
12/12/2024 12:45;12/12/2024 11:45;17,8566;14,8979;31,1429;32,1408;0;32,9474
12/12/2024 13:00;12/12/2024 12:00;20,4716;20,4472;30,9346;52,938;0;35,7676
12/12/2024 13:15;12/12/2024 12:15;17,6902;14,7792;31,2225;31,1724;0;31,2326
12/12/2024 13:30;12/12/2024 12:30;11,9611;0,2;31,4902;0;0;25,503
12/12/2024 13:45;12/12/2024 12:45;19,1225;18,5565;30,8782;45,0408;0;37,5257
12/12/2024 14:00;12/12/2024 13:00;11,9973;0,33448;31,441;0;0;26,89
12/12/2024 14:15;12/12/2024 13:15;20,8804;21,527;30,9245;56,7036;0;37,8021
12/12/2024 14:30;12/12/2024 13:30;17,9073;14,9137;31,1299;32,8716;0;32,346
12/12/2024 14:45;12/12/2024 13:45;17,7156;14,7792;31,1704;31,5036;0;31,7094
12/12/2024 15:00;12/12/2024 14:00;17,7047;14,7792;30,9491;30,9564;0;25,4136
12/12/2024 15:15;12/12/2024 14:15;17,6758;14,7792;30,9693;31,014;0;25,2239
12/12/2024 15:30;12/12/2024 14:30;11,9936;0,2;31,4424;0;0;33,6653
12/12/2024 15:45;12/12/2024 14:45;18,6994;17,6152;30,9621;41,436;0;38,3547
12/12/2024 16:00;12/12/2024 15:00;11,9611;0,2;31,8808;0;0;41,9957
12/12/2024 16:15;12/12/2024 15:15;18,0339;14,9137;31,0156;32,8176;0;21,3473
12/12/2024 16:30;12/12/2024 15:30;11,99;0,2;31,7795;0;0;41,7762
12/12/2024 16:45;12/12/2024 15:45;17,73;14,795;30,9852;31,164;0;24,6686
12/12/2024 17:00;12/12/2024 16:00;17,6758;14,7832;30,9939;30,9696;0;31,9641
12/12/2024 17:15;12/12/2024 16:15;17,6685;14,8465;31,0923;31,3752;0;26,0583
12/12/2024 17:30;12/12/2024 16:30;17,7662;14,7792;31,0692;31,5072;0;24,4871
12/12/2024 17:45;12/12/2024 16:45;17,6758;14,8465;31,088;31,5648;0;25,4
12/12/2024 18:00;12/12/2024 17:00;21,8135;21,1235;30,8333;55,446;0;31,341
12/12/2024 18:15;12/12/2024 17:15;11,9936;0,2;31,6999;0;0;32,7145
12/12/2024 18:30;12/12/2024 17:30;20,497;20,7201;30,897;53,0364;0;36,5992
12/12/2024 18:45;12/12/2024 17:45;11,99;0,2;31,9517;0;0;42,2286
12/12/2024 19:00;12/12/2024 18:00;17,8892;14,7792;31,0055;31,0092;0;25,503
12/12/2024 19:15;12/12/2024 18:15;11,9973;0,2;31,9661;0;0;42,1582
12/12/2024 19:30;12/12/2024 18:30;11,9828;0,2;31,4193;0;0;17,9231
12/12/2024 19:45;12/12/2024 18:45;13,0751;7,62804;31,6913;0;0;41,9604
12/12/2024 20:00;12/12/2024 19:00;17,8747;14,9137;30,9925;32,2992;0;24,3923
12/12/2024 20:15;12/12/2024 19:15;11,9647;0,2;31,5365;0;0;32,7145
12/12/2024 20:30;12/12/2024 19:30;19,5855;17,6152;30,6814;42,09;0;33,2698
12/12/2024 20:45;12/12/2024 19:45;11,9936;0,2;31,454;0;0;26,0583
12/12/2024 21:00;12/12/2024 20:00;15,4731;15,1827;30,7682;32,1012;0;39,9287
12/12/2024 21:15;12/12/2024 20:15;11,9973;0,2;31,2572;0;0;18,0125
12/12/2024 21:30;12/12/2024 20:30;11,9936;0,2;31,2572;0;0;17,644
12/12/2024 21:45;12/12/2024 20:45;11,99;0,2;31,6696;0;0;32,346
12/12/2024 22:00;12/12/2024 21:00;18,4028;17,6152;31,1126;41,6112;0;40,5761
12/12/2024 22:15;12/12/2024 21:15;17,7951;14,9137;31,0865;32,016;0;29,8483
12/12/2024 22:30;12/12/2024 21:30;17,7445;14,89;31,1155;32,1444;0;27,0769
12/12/2024 22:45;12/12/2024 21:45;20,5114;21,527;31,0272;56,9904;0;39,0943
12/12/2024 23:00;12/12/2024 22:00;20,8695;20,1782;30,9968;53,058;0;33,3701
12/12/2024 23:15;12/12/2024 22:15;19,354;18,1531;31,1531;45,0864;0;36,136
12/12/2024 23:30;12/12/2024 22:30;18,7536;17,6152;31,5061;44,0112;0;37,7072
12/12/2024 23:45;12/12/2024 22:45;18,0845;15,1827;31,5495;34,812;0;34,6569
