LocalCol;TimeCol;MISURATORE DI PORTATA [EW168];POSIZIONE GETTO 1 [EW64];PRESSIONE ACQUA DI LINEA [EW166];G1 : Potenza attiva prodotta Turbina [STRUMENTO];LIVELLO ALL'OPERA DI PRESA [PlcOperaP];LIVELLO CA PREVITALI [PlcCaPrevitali]
10/12/2024 07:30;10/12/2024 06:30;11,9828;0,2;32,2002;0;40,1129;17,1686
10/12/2024 07:45;10/12/2024 06:45;11,9647;0,2;32,2227;0;39,1701;21,671
10/12/2024 08:00;10/12/2024 07:00;17,7771;14,7792;31,7519;31,1676;24,2081;19,9643
10/12/2024 08:15;10/12/2024 07:15;17,7445;14,7792;31,8041;31,4496;24,8555;16,5428
10/12/2024 08:30;10/12/2024 07:30;13,6755;4,92262;32,2927;0;34,1015;14,1385
10/12/2024 08:45;10/12/2024 07:45;11,9611;0,2;32,2017;0;41,1396;18,7155
10/12/2024 09:00;10/12/2024 08:00;21,0323;20,7201;31,43;56,2476;31,7907;20,2881
10/12/2024 09:15;10/12/2024 08:15;19,0719;16,9388;31,7765;39,5376;38,0784;16,9586
10/12/2024 09:30;10/12/2024 08:30;17,5781;14,6447;31,7608;30,4572;33,2238;13,9083
10/12/2024 09:45;10/12/2024 08:45;11,9466;0,2;32,1611;0;40,1996;18,2062
10/12/2024 10:00;10/12/2024 09:00;18,0122;15,9935;31,6997;35,6352;36,8756;21,4895
10/12/2024 10:15;10/12/2024 09:15;13,1149;3,84283;32,3102;0;21,5288;19,2302
10/12/2024 10:30;10/12/2024 09:30;11,9792;0,2;32,8563;0;42,4914;24,1241
10/12/2024 10:45;10/12/2024 09:45;22,0124;21,1908;31,8331;57,1188;30,2736;21,0737
10/12/2024 11:00;10/12/2024 10:00;17,8132;14,886;31,9549;32,436;30,3468;23,2003
10/12/2024 11:15;10/12/2024 10:15;16,3231;14,8979;31,8753;32,8788;26,1504;23,0161
10/12/2024 11:30;10/12/2024 10:30;17,7951;14,8425;31,8014;32,4912;33,0856;22,0909
10/12/2024 11:45;10/12/2024 10:45;20,8044;21,7999;31,4378;55,7868;35,0226;20,0564
10/12/2024 12:00;10/12/2024 11:00;11,9755;0,2;32,2599;0;41,5812;20,6104
10/12/2024 12:15;10/12/2024 11:15;21,7267;22,6067;31,4962;60,3132;37,8102;20,2407
10/12/2024 12:30;10/12/2024 11:30;17,7481;14,8465;31,8296;31,8216;31,4114;16,8665
10/12/2024 12:45;10/12/2024 11:45;12,0081;0,2;32,1326;0;23,4658;15,9874
10/12/2024 13:00;10/12/2024 12:00;11,9936;0,2;32,2805;0;39,888;23,1773
10/12/2024 13:15;10/12/2024 12:15;18,1207;14,9137;31,8705;32,5692;29,2956;23,8478
10/12/2024 13:30;10/12/2024 12:30;20,7538;20,8546;31,4844;54,2784;36,0439;23,2003
10/12/2024 13:45;10/12/2024 12:45;20,3342;18,695;31,7131;47,3676;33,4053;22,3673
10/12/2024 14:00;10/12/2024 13:00;17,7409;14,7792;31,7622;31,074;31,7013;22,737
10/12/2024 14:15;10/12/2024 13:15;17,7481;15,1827;31,8359;33,48;36,136;23,9399
10/12/2024 14:30;10/12/2024 13:30;20,2799;19,7748;31,6685;51,6384;35,8624;21,304
10/12/2024 14:45;10/12/2024 13:45;17,8024;14,7792;31,7965;31,3356;32,2539;18,3484
10/12/2024 15:00;10/12/2024 14:00;17,7409;14,8148;31,8991;31,5516;21,5396;17,5601
10/12/2024 15:15;10/12/2024 14:15;11,9936;0,2;32,5109;0;41,3617;22,7872
10/12/2024 15:30;10/12/2024 14:30;18,2219;14,9137;31,87;33,2748;31,1893;22,6395
10/12/2024 15:45;10/12/2024 14:45;24,4792;28,8166;31,3003;79,0212;35,9924;22,7357
10/12/2024 16:00;10/12/2024 15:00;18,7536;16,9388;31,8725;39,8004;36,0439;23,0296
10/12/2024 16:15;10/12/2024 15:15;18,7789;16,2625;31,8827;37,3164;34,2884;22,5989
10/12/2024 16:30;10/12/2024 15:30;21,5097;21,527;31,7427;57,0168;34,1963;20,3802
10/12/2024 16:45;10/12/2024 15:45;20,7646;19,7748;31,7712;51,2508;34,2884;17,514
10/12/2024 17:00;10/12/2024 16:00;18,0339;15,0482;31,8962;32,9592;33,836;17,6115
10/12/2024 17:15;10/12/2024 16:15;17,9073;15,0482;31,9035;32,7012;27,1934;18,068
10/12/2024 17:30;10/12/2024 16:30;17,9434;15,0482;31,8732;33,0516;18,8468;18,7155
10/12/2024 17:45;10/12/2024 16:45;12,0334;0,2;32,7894;0;42,3316;24,1701
10/12/2024 18:00;10/12/2024 17:00;22,913;25,3082;31,4572;68,6568;32,5303;20,8881
10/12/2024 18:15;10/12/2024 17:15;19,7302;18,695;31,6686;46,788;36,0439;21,0276
10/12/2024 18:30;10/12/2024 17:30;17,8494;14,795;31,7758;31,9152;35,1201;17,8635
10/12/2024 18:45;10/12/2024 17:45;17,0103;14,9097;31,7018;31,4424;34,1963;15,1558
10/12/2024 19:00;10/12/2024 18:00;11,9828;0,2;32,1227;0;31,6986;17,0982
10/12/2024 19:15;10/12/2024 18:15;16,8656;14,7792;31,6683;30,012;38,8423;21,0222
10/12/2024 19:30;10/12/2024 18:30;11,9828;0,2;32,0022;0;18,1127;18,2996
10/12/2024 19:45;10/12/2024 18:45;11,9792;0,2;31,9339;0;18,2211;20,0564
10/12/2024 20:00;10/12/2024 19:00;12,1094;0,2;31,9536;0;17,2756;20,5183
10/12/2024 20:15;10/12/2024 19:15;12,0009;0,2;32,0357;0;17,4436;22,5989
10/12/2024 20:30;10/12/2024 19:30;11,9973;0,2;32,3126;0;28,4396;23,8478
10/12/2024 20:45;10/12/2024 19:45;19,014;17,6152;31,4381;40,4112;33,8279;22,3673
10/12/2024 21:00;10/12/2024 20:00;11,9973;0,2;32,3458;0;34,5647;21,6968
10/12/2024 21:15;10/12/2024 20:15;20,5367;20,8546;31,761;55,0476;40,6682;23,7082
10/12/2024 21:30;10/12/2024 20:30;17,9688;14,9374;31,867;33,0096;33,2698;21,6737
10/12/2024 21:45;10/12/2024 20:45;17,9651;14,9137;31,8149;32,766;26,9848;21,7211
10/12/2024 22:00;10/12/2024 21:00;11,9575;0,2;32,2841;0;26,4755;21,9975
10/12/2024 22:15;10/12/2024 21:15;16,3158;15,3171;31,8954;31,6596;40,7874;23,0039
10/12/2024 22:30;10/12/2024 21:30;13,5272;4,57456;32,2027;0;18,9498;20,5644
10/12/2024 22:45;10/12/2024 21:45;11,9358;0,2;32,7905;0;42,3316;23,8003
10/12/2024 23:00;10/12/2024 22:00;20,837;18,2876;31,7647;45,6708;29,0979;21,0737
10/12/2024 23:15;10/12/2024 22:15;13,8997;18,695;31,6656;46,8744;35,5806;21,2579
10/12/2024 23:30;10/12/2024 22:30;19,2166;17,6152;31,7344;42,6408;34,9359;17,1903
10/12/2024 23:45;10/12/2024 22:45;17,8964;15,1827;31,8999;32,94;41,1288;16,681
11/12/2024;10/12/2024 23:00;18,0194;15,1827;31,9124;33,2904;41,3672;18,9471
11/12/2024 00:15;10/12/2024 23:15;20,298;19,7748;31,6963;50,4108;41,1261;21,4435
11/12/2024 00:30;10/12/2024 23:30;22,3199;25,3082;31,4779;68,4336;39,5575;18,5326
11/12/2024 00:45;10/12/2024 23:45;19,8604;18,9639;31,9264;48,5208;38,9101;19,1313
11/12/2024 01:00;11/12/2024;23,3579;25,9846;31,6713;71,9976;36,5992;21,6277
11/12/2024 01:15;11/12/2024 00:15;21,9582;21,9343;31,8454;59,5848;32,8093;18,7615
11/12/2024 01:30;11/12/2024 00:30;22,9022;24,0939;31,7351;66,1644;34,1476;20,3856
11/12/2024 01:45;11/12/2024 00:45;28,2733;38,6732;31,437;106,126;37,0625;21,4435
11/12/2024 02:00;11/12/2024 01:00;14,7389;40,4965;31,3921;109,89;36,136;17,2824
11/12/2024 02:15;11/12/2024 01:15;19,3793;20,7201;31,9472;55,494;41,4999;16,5807
11/12/2024 02:30;11/12/2024 01:30;19,7012;18,695;32,0409;47,5932;41,592;21,8593
11/12/2024 02:45;11/12/2024 01:45;14,9306;35,7027;31,3001;98,4972;39,8338;21,625
11/12/2024 03:00;11/12/2024 02:00;25,2496;30,9762;31,5484;86,7504;38,4522;22,0909
11/12/2024 03:15;11/12/2024 02:15;21,7376;22,2033;31,772;59,9904;34,7435;22,4133
11/12/2024 03:30;11/12/2024 02:30;20,8152;20,1703;31,9446;53,0424;33,8252;24,3096
11/12/2024 03:45;11/12/2024 02:45;21,6652;22,4723;31,7884;61,1496;35,6727;23,8478
11/12/2024 04:00;11/12/2024 03:00;23,0939;25,7156;31,8104;71,82;37,7072;23,4766
11/12/2024 04:15;11/12/2024 03:15;24,8517;28,8166;31,6027;81,0672;36,136;23,2924
11/12/2024 04:30;11/12/2024 03:30;26,8989;33,8121;31,4373;93,7044;34,6569;22,5989
11/12/2024 04:45;11/12/2024 03:45;23,5822;25,3082;31,7304;70,8048;33,641;21,9514
11/12/2024 05:00;11/12/2024 04:00;23,5352;25,4427;31,7065;70,6344;34,3805;21,6656
11/12/2024 05:15;11/12/2024 04:15;26,4648;32,8668;31,4294;91,8492;34,9142;21,0967
11/12/2024 05:30;11/12/2024 04:30;24,3851;26,388;31,6933;74,3208;32,7145;20,4262
11/12/2024 05:45;11/12/2024 04:45;17,202;19,7471;31,7095;50,538;35,1201;20,75
11/12/2024 06:00;11/12/2024 05:00;21,3867;20,8546;31,6412;54,7356;32,346;19,1435
11/12/2024 06:15;11/12/2024 05:15;17,4624;14,5103;31,833;30,522;31,6986;19,9643
11/12/2024 06:30;11/12/2024 05:30;17,5673;14,5103;31,8063;30,5256;25,503;20,6104
11/12/2024 06:45;11/12/2024 05:45;17,6034;14,5103;31,8216;30,498;23,3764;20,8881
11/12/2024 07:00;11/12/2024 06:00;17,6541;14,5103;31,8986;30,7188;25,3188;21,5302
11/12/2024 07:15;11/12/2024 06:15;17,5528;14,5103;31,9021;30,6168;34,8411;22,691
11/12/2024 07:30;11/12/2024 06:30;20,298;18,695;31,8069;47,3508;33,641;20,75
11/12/2024 07:45;11/12/2024 06:45;17,8747;14,7792;31,8546;31,9464;25,503;20,75
11/12/2024 08:00;11/12/2024 07:00;17,8241;14,7792;31,9002;32,0016;31,9722;21,0276
11/12/2024 08:15;11/12/2024 07:15;19,0249;17,2078;31,798;40,8876;34,6569;21,8593
11/12/2024 08:30;11/12/2024 07:30;17,853;14,9137;31,7365;32,0388;30,9807;20,75
11/12/2024 08:45;11/12/2024 07:45;15,795;8,5694;32,3717;0;19,7706;17,9759
11/12/2024 09:00;11/12/2024 08:00;11,943;0,2;32,4987;0;35,5806;23,8003
11/12/2024 09:15;11/12/2024 08:15;20,4933;22,2033;31,6469;58,8336;35,9518;22,5989
11/12/2024 09:30;11/12/2024 08:30;11,9792;0,2;32,2934;0;26,0583;23,4766
11/12/2024 09:45;11/12/2024 08:45;17,0211;15,859;32,0524;35,7132;40,4;23,1529
11/12/2024 10:00;11/12/2024 09:00;17,6902;14,8583;31,728;31,5408;27,2612;20,2407
11/12/2024 10:15;11/12/2024 09:15;17,6939;14,9137;31,7588;31,4628;30;18,2996
11/12/2024 10:30;11/12/2024 09:30;17,5637;13,4305;31,8671;25,6836;24,3977;13,7687
11/12/2024 10:45;11/12/2024 09:45;11,99;0,2;32,2006;0;39,9287;19,0392
11/12/2024 11:00;11/12/2024 10:00;20,0231;19,3674;31,5919;48,5424;37,7072;21,392
11/12/2024 11:15;11/12/2024 10:15;11,99;0,2;32,0958;0;25,2267;18,9931
11/12/2024 11:30;11/12/2024 10:30;11,9792;0,2;32,0581;0;20,0497;22,2751
11/12/2024 11:45;11/12/2024 10:45;11,9792;0,2;32,5261;0;41,7762;24,101
11/12/2024 12:00;11/12/2024 11:00;17,7264;14,9137;31,7263;31,998;23,7475;20,7405
11/12/2024 12:15;11/12/2024 11:15;11,9394;0,2;32,1084;0;25,0424;22,5989
11/12/2024 12:30;11/12/2024 11:30;11,9755;3,21789;32,8012;0;42,8842;23,3669
11/12/2024 12:45;11/12/2024 11:45;17,73;14,9137;31,7069;31,8876;29,0112;19,8709
11/12/2024 13:00;11/12/2024 12:00;17,7228;14,89;31,7403;31,7628;32,9068;18,0572
11/12/2024 13:15;11/12/2024 12:15;17,6975;14,9137;31,8984;32,3988;33,454;16,3166
11/12/2024 13:30;11/12/2024 12:30;17,7228;14,9137;31,8636;32,0508;36,6913;17,9759
11/12/2024 13:45;11/12/2024 12:45;12,5615;5,26278;32,4736;0;24,4871;17,9244
11/12/2024 14:00;11/12/2024 13:00;18,486;17,631;31,8687;41,9112;40,1996;23,9453
11/12/2024 14:15;11/12/2024 13:15;17,7988;14,9137;31,8776;32,6808;24,6713;22,7845
11/12/2024 14:30;11/12/2024 13:30;11,9358;0,2;32,5369;0;41,7762;23,9114
11/12/2024 14:45;11/12/2024 13:45;19,9906;16,5314;31,7492;38,5908;27,169;20,4262
11/12/2024 15:00;11/12/2024 14:00;17,513;14,8623;31,7853;32,0232;27,6323;19,3169
11/12/2024 15:15;11/12/2024 14:15;16,1531;14,8623;31,7725;32,004;27,169;15,6651
11/12/2024 15:30;11/12/2024 14:30;17,6866;14,9137;31,7937;31,9488;35,5129;14,6993
11/12/2024 15:45;11/12/2024 14:45;11,8924;0,2;32,2695;0;41,061;16,15
11/12/2024 16:00;11/12/2024 15:00;11,9394;3,57387;32,2069;0;40,8308;21,304
11/12/2024 16:15;11/12/2024 15:15;16,4207;9,91816;31,8944;0;18,7547;20,6578
11/12/2024 16:30;11/12/2024 15:30;13,4476;10,2583;32,1742;11,3844;41,6841;24,4018
11/12/2024 16:45;11/12/2024 15:45;11,8851;0,2;32,6608;0;37,523;23,8247
11/12/2024 17:00;11/12/2024 16:00;21,1299;21,527;31,5117;56,292;35,1201;23,7082
11/12/2024 17:15;11/12/2024 16:15;19,9219;19,3674;31,8615;48,8784;36,8972;23,3384
11/12/2024 17:30;11/12/2024 16:30;19,6976;18,6119;32,2997;47,874;36,117;23,3845
11/12/2024 17:45;11/12/2024 16:45;20,2402;19,7668;32,0821;51,5724;36,415;23,7123
11/12/2024 18:00;11/12/2024 17:00;21,9076;21,527;31,8519;58,332;32,9935;20,8881
11/12/2024 18:15;11/12/2024 17:15;21,4699;22,0688;31,7638;58,908;34,8384;22,5989
11/12/2024 18:30;11/12/2024 17:30;17,636;14,7792;32,1648;32,4252;34,5647;24,032
11/12/2024 18:45;11/12/2024 17:45;16,6124;14,7792;31,8933;31,062;27,0769;22,7845
11/12/2024 19:00;11/12/2024 18:00;11,8924;0,2;32,685;0;42,0553;24,1241
11/12/2024 19:15;11/12/2024 18:15;13,878;5,33002;32,1123;0;17,9231;20,9342
11/12/2024 19:30;11/12/2024 18:30;11,9719;0,2;31,9757;0;17,644;23,2463
11/12/2024 19:45;11/12/2024 18:45;11,8707;0,2;32,1112;0;17,0887;23,8938
11/12/2024 20:00;11/12/2024 19:00;11,8996;0,2;32,4841;0;41,9604;24,0089
11/12/2024 20:15;11/12/2024 19:15;17,8024;14,9137;31,608;31,6284;25,9662;20,4276
11/12/2024 20:30;11/12/2024 19:30;11,9104;0,2;32,0195;0;29,3661;18,8658
11/12/2024 20:45;11/12/2024 19:45;11,9285;0,2;32,0634;0;26,6191;17,9759
11/12/2024 21:00;11/12/2024 20:00;11,9177;0,2;32,1817;0;41,061;19,6406
11/12/2024 21:15;11/12/2024 20:15;17,6324;14,9137;31,6326;30,588;25,4163;17,1903
11/12/2024 21:30;11/12/2024 20:30;11,943;0,2;32,0744;0;17,7361;15,8953
11/12/2024 21:45;11/12/2024 20:45;11,8887;0,2;32,1121;0;17,9231;15,8493
11/12/2024 22:00;11/12/2024 21:00;11,9466;0,2;32,2095;0;25,9554;16,6349
11/12/2024 22:15;11/12/2024 21:15;11,8996;0,2;32,2579;0;37,5041;19,4672
11/12/2024 22:30;11/12/2024 21:30;11,8887;0,2;32,2251;0;34,6569;22,4621
11/12/2024 22:45;11/12/2024 21:45;21,0214;21,9343;31,8528;58,7568;41,0367;23,4306
11/12/2024 23:00;11/12/2024 22:00;19,2962;14,5103;32,0212;34,3512;26,89;19,3629
11/12/2024 23:15;11/12/2024 22:15;17,5673;14,5103;32,0381;30,9852;34,5864;22,3212
11/12/2024 23:30;11/12/2024 22:30;23,3218;27,0644;31,5848;74,682;37,6151;23,2003
11/12/2024 23:45;11/12/2024 22:45;24,0777;27,8633;31,5468;77,232;35,8488;18,8076
12/12/2024;11/12/2024 23:00;17,8205;14,9137;31,8566;32,7576;25,1346;17,8878
12/12/2024 00:15;11/12/2024 23:15;11,9611;0,2;32,5104;0;41,7762;23,0581
12/12/2024 00:30;11/12/2024 23:30;23,2567;22,8797;31,7205;62,3292;25,1129;21,9338
12/12/2024 00:45;11/12/2024 23:45;18,7789;17,6152;31,9943;42,9408;38,3357;24,1363
12/12/2024 01:00;12/12/2024;23,2747;26,119;31,6122;72,4068;37,1519;23,8003
12/12/2024 01:15;12/12/2024 00:15;25,2459;30,4303;31,2255;83,8572;35,7676;23,1962
12/12/2024 01:30;12/12/2024 00:30;24,1283;27,0644;31,4238;74,9964;32,5303;22,7181
12/12/2024 01:45;12/12/2024 00:45;23,2386;25,0155;31,6462;68,9964;33,8929;22,4607
12/12/2024 02:00;12/12/2024 01:00;26,1429;31,2847;31,5164;88,8708;33,2698;22,4607
12/12/2024 02:15;12/12/2024 01:15;26,0706;32,0559;31,5264;90,2472;34,749;21,8661
12/12/2024 02:30;12/12/2024 01:30;25,3942;29,8964;31,6489;84,7572;34,8411;21,304
12/12/2024 02:45;12/12/2024 01:45;19,8387;17,6152;32,0876;43,008;32,6224;22,8305
12/12/2024 03:00;12/12/2024 02:00;22,9709;24,6319;32,0177;68,8632;34,5647;24,2175
12/12/2024 03:15;12/12/2024 02:15;24,0162;27,7526;31,7954;78,1776;36,136;23,8938
12/12/2024 03:30;12/12/2024 02:30;25,6547;30,9762;31,5212;86,4396;35,5806;23,524
12/12/2024 03:45;12/12/2024 02:45;23,1481;24,9878;31,5514;68,2212;33,5489;23,2463
12/12/2024 04:00;12/12/2024 03:00;28,5843;38,6732;31,0762;103,694;34,4726;22,2751
12/12/2024 04:15;12/12/2024 03:15;26,5119;32,7323;31,3917;91,074;34,0554;17,9759
12/12/2024 04:30;12/12/2024 03:30;19,7953;17,7813;32,0458;44,4048;36,4204;15,7111
12/12/2024 04:45;12/12/2024 03:45;17,6758;14,9137;32,2364;33,2184;41,7762;20,6104
12/12/2024 05:00;12/12/2024 04:00;25,9549;32,0559;31,5738;89,406;40,7603;22,0435
12/12/2024 05:15;12/12/2024 04:15;11,9936;0,33448;32,6715;0;42,0553;21,9975
12/12/2024 05:30;12/12/2024 04:30;24,349;28,8166;31,6699;80,1132;37,0517;23,0608
12/12/2024 05:45;12/12/2024 04:45;19,5132;19,3674;31,9991;48,9024;37,9863;23,9399
12/12/2024 06:00;12/12/2024 05:00;17,6071;14,5103;32,1767;30,8688;32,1618;23,9629
12/12/2024 06:15;12/12/2024 05:15;23,2784;26,388;31,7129;73,116;36,7862;23,0608
12/12/2024 06:30;12/12/2024 05:30;24,2622;28,2786;31,4294;78,378;35,8597;22,183
12/12/2024 06:45;12/12/2024 05:45;22,9384;24,6319;31,6941;67,7388;35,5806;22,0435
12/12/2024 07:00;12/12/2024 06:00;17,8783;15,0482;31,8459;32,6796;32,9935;23,9859
12/12/2024 07:15;12/12/2024 06:15;17,9398;14,9137;31,942;32,2044;33,9146;23,9859
12/12/2024 07:30;12/12/2024 06:30;18,7753;16,8043;31,8213;39,6564;35,5806;24,078
12/12/2024 07:45;12/12/2024 06:45;17,9977;15,1827;31,7811;32,8992;24,9503;23,1082
12/12/2024 08:00;12/12/2024 07:00;11,9611;0,2;32,6659;0;41,7762;24,1024
12/12/2024 08:15;12/12/2024 07:15;16,1603;8,9412;32,0322;0;18,1181;21,9054
12/12/2024 08:30;12/12/2024 07:30;11,9755;0,2;32,7009;0;41,9144;24,1701
12/12/2024 08:45;12/12/2024 07:45;11,9936;0,2;32,1656;0;17,9231;22,5989
12/12/2024 09:00;12/12/2024 08:00;11,9647;0,2;32,4238;0;26,5107;24,078
12/12/2024 09:15;12/12/2024 08:15;19,4589;19,1656;31,7342;45,8472;36,2281;23,4306
12/12/2024 09:30;12/12/2024 08:30;12,1275;0,2;32,305;0;31,7907;23,7543
12/12/2024 09:45;12/12/2024 08:45;20,2546;20,4472;31,5251;51,9264;37,523;23,3845
12/12/2024 10:00;12/12/2024 09:00;17,6939;14,7792;31,7731;30,84;25,9662;20,3355
12/12/2024 10:15;12/12/2024 09:15;17,6866;14,7792;31,8158;31,032;25,4109;18,2996
12/12/2024 10:30;12/12/2024 09:30;17,6071;14,7792;31,8097;30,936;23,1922;15,1206
12/12/2024 10:45;12/12/2024 09:45;12,019;0,2;32,4766;0;34,0094;17,6522
12/12/2024 11:00;12/12/2024 10:00;20,0014;19,2329;31,7516;48,1176;33,2698;23,2463
12/12/2024 11:15;12/12/2024 10:15;11,9755;0,2;32,7793;0;42,058;24,3557
12/12/2024 11:30;12/12/2024 10:30;17,6577;14,6447;31,9333;30,6864;23,2843;22,8305
12/12/2024 11:45;12/12/2024 10:45;12,9738;6,81325;33,169;0;43,3475;23,1569
12/12/2024 12:00;12/12/2024 11:00;24,4249;28,1442;31,3082;77,01;28,4613;21,0967
12/12/2024 12:15;12/12/2024 11:15;11,9828;0,2;32,4153;0;34,2884;22,5528
12/12/2024 12:30;12/12/2024 11:30;21,488;22,2033;31,7449;59,0724;40,1129;23,3845
12/12/2024 12:45;12/12/2024 11:45;17,8566;14,8979;31,9722;32,1408;32,9474;21,2579
12/12/2024 13:00;12/12/2024 12:00;20,4716;20,4472;31,7417;52,938;35,7676;23,4089
12/12/2024 13:15;12/12/2024 12:15;17,6902;14,7792;32,0203;31,1724;31,2326;23,9859
12/12/2024 13:30;12/12/2024 12:30;11,9611;0,2;32,2997;0;25,503;24,1241
12/12/2024 13:45;12/12/2024 12:45;19,1225;18,5565;31,6838;45,0408;37,5257;23,482
12/12/2024 14:00;12/12/2024 13:00;11,9973;0,33448;32,2454;0;26,89;23,4766
12/12/2024 14:15;12/12/2024 13:15;20,8804;21,527;31,7498;56,7036;37,8021;23,4766
12/12/2024 14:30;12/12/2024 13:30;17,9073;14,9137;31,9584;32,8716;32,346;23,2924
12/12/2024 14:45;12/12/2024 13:45;17,7156;14,7792;32,0153;31,5036;31,7094;22,5989
12/12/2024 15:00;12/12/2024 14:00;17,7047;14,7792;31,7847;30,9564;25,4136;20,9802
12/12/2024 15:15;12/12/2024 14:15;17,6758;14,7792;31,8088;31,014;25,2239;20,7323
12/12/2024 15:30;12/12/2024 14:30;11,9936;0,2;32,2859;0;33,6653;22,0909
12/12/2024 15:45;12/12/2024 14:45;18,6994;17,6152;31,7894;41,436;38,3547;23,9399
12/12/2024 16:00;12/12/2024 15:00;11,9611;0,2;32,7158;0;41,9957;24,078
12/12/2024 16:15;12/12/2024 15:15;18,0339;14,9137;31,8482;32,8176;21,3473;22,3266
12/12/2024 16:30;12/12/2024 15:30;11,99;0,2;32,6194;0;41,7762;24,078
12/12/2024 16:45;12/12/2024 15:45;17,73;14,795;31,8307;31,164;24,6686;22,2751
12/12/2024 17:00;12/12/2024 16:00;17,6758;14,7832;31,827;30,9696;31,9641;22,3686
12/12/2024 17:15;12/12/2024 16:15;17,6685;14,8465;31,9378;31,3752;26,0583;22,5068
12/12/2024 17:30;12/12/2024 16:30;17,7662;14,7792;31,9223;31,5072;24,4871;23,2463
12/12/2024 17:45;12/12/2024 16:45;17,6758;14,8465;31,9457;31,5648;25,4;23,2003
12/12/2024 18:00;12/12/2024 17:00;21,8135;21,1235;31,6901;55,446;31,341;22,4607
12/12/2024 18:15;12/12/2024 17:15;11,9936;0,2;32,5517;0;32,7145;23,7299
12/12/2024 18:30;12/12/2024 17:30;20,497;20,7201;31,7962;53,0364;36,5992;22,737
12/12/2024 18:45;12/12/2024 17:45;11,99;0,2;32,7926;0;42,2286;24,1241
12/12/2024 19:00;12/12/2024 18:00;17,8892;14,7792;31,8527;31,0092;25,503;21,9054
12/12/2024 19:15;12/12/2024 18:15;11,9973;0,2;32,8055;0;42,1582;24,078
12/12/2024 19:30;12/12/2024 18:30;11,9828;0,2;32,2477;0;17,9231;22,9687
12/12/2024 19:45;12/12/2024 18:45;13,0751;7,62804;32,5377;0;41,9604;23,8003
12/12/2024 20:00;12/12/2024 19:00;17,8747;14,9137;31,8478;32,2992;24,3923;21,1888
12/12/2024 20:15;12/12/2024 19:15;11,9647;0,2;32,3915;0;32,7145;21,8593
12/12/2024 20:30;12/12/2024 19:30;19,5855;17,6152;31,5301;42,09;33,2698;23,2463
12/12/2024 20:45;12/12/2024 19:45;11,9936;0,2;32,2754;0;26,0583;23,1542
12/12/2024 21:00;12/12/2024 20:00;15,4731;15,1827;31,6274;32,1012;39,9287;23,8654
12/12/2024 21:15;12/12/2024 20:15;11,9973;0,2;32,1112;0;18,0125;23,3384
12/12/2024 21:30;12/12/2024 20:30;11,9936;0,2;32,1225;0;17,644;23,8532
12/12/2024 21:45;12/12/2024 20:45;11,99;0,2;32,5203;0;32,346;24,1241
12/12/2024 22:00;12/12/2024 21:00;18,4028;17,6152;31,983;41,6112;40,5761;23,2016
12/12/2024 22:15;12/12/2024 21:15;17,7951;14,9137;31,9359;32,016;29,8483;21,6751
12/12/2024 22:30;12/12/2024 21:30;17,7445;14,89;31,9826;32,1444;27,0769;23,3845
12/12/2024 22:45;12/12/2024 21:45;20,5114;21,527;31,8904;56,9904;39,0943;24,078
12/12/2024 23:00;12/12/2024 22:00;20,8695;20,1782;31,8482;53,058;33,3701;21,3974
12/12/2024 23:15;12/12/2024 22:15;19,354;18,1531;32,0215;45,0864;36,136;23,9399
12/12/2024 23:30;12/12/2024 22:30;18,7536;17,6152;32,373;44,0112;37,7072;24,0428
12/12/2024 23:45;12/12/2024 22:45;18,0845;15,1827;32,4205;34,812;34,6569;23,6161
